basin,nse,nse_rg,nse_r1,nse_c1,nse_g1,nse_bfi_r1,nse_bfi_c1,nse_bfi_g1,bfi_obs,bfi_r1,bfi_c1,bfi_g1,qmean_obs,qmean_r1,qmean_c1,qmean_g1,slope_obs,slope_r1,slope_c1,slope_g1,hfd_obs,hfd_r1,hfd_c1,hfd_g1
FR003307,0.01966264463759404,-0.011800061947085716,0.8172320108955264,0.7975693662579324,0.8290320728426122,,,,0.48802860347278665,0.5429318308809842,0.5877775068536031,0.5259156002022466,0.7842232990660046,0.6309830504379988,0.6622483397398877,0.6638615721082362,3.3929812296089343,2.82601063222071,2.49995713685508,3.088852525621642,122.36,126.36,132.64,125.44
FR003256,0.05479817365682593,0.007266139734743993,0.7326280870715314,0.6778299134147054,0.7253619473367874,,,,0.5234492103005389,0.6614883822166432,0.691204320013668,0.6713996670138029,0.9943526845625006,0.8493530968824464,0.8606032722021655,0.8893601002921657,2.3787419853905885,1.9078299275827442,1.8580235859864715,2.010785584339438,128.3125,140.1875,146.0,141.6875
DERP2004,0.021120799399355183,0.2627640606764413,0.8189331370571893,0.7978123376578341,0.556169076380748,0.8230938467082405,0.7687892676205581,-0.04788039750006923,0.5001961046867561,0.5501502927235098,0.5859513055574158,0.7745843555717816,1.2123051432798406,1.3092749917127275,1.262020226376058,1.292649174135832,3.0978596160693375,3.201361319128462,2.950018481056741,1.8832844899549703,125.73076923076923,128.84615384615384,133.42307692307693,155.3846153846154
FR003252,0.06501715771077365,-0.006266464298699592,0.7058803042189512,0.6408631465081776,0.7121467685176508,,,,0.6693441995521313,0.6897788574863739,0.5991775248440391,0.6777882577915212,1.683498334877289,1.7101056611019645,1.656941676262972,1.7149482371484075,2.0874403893284983,2.014142821783599,2.44802351510818,2.092294675893727,149.33333333333334,145.5,138.41666666666666,144.41666666666666
FR003302,0.011975480925071169,-0.0025067600330113127,0.8242217444583769,0.8122462635333058,0.8267285044913882,,,,0.5461876410176256,0.6231111459720268,0.6218586619492745,0.6121697741285198,0.8495899649369768,0.8333212008032932,0.8563754354361909,0.8726497655059542,2.4046815359867963,2.1817159006904827,2.2737353493508805,2.3231498814392673,131.33333333333334,136.91666666666666,138.29166666666666,136.08333333333334
FR003249,-0.0038254487773130563,-0.005770581101194883,0.8651938672047874,0.8690193159821005,0.8709644483059823,,,,0.5796744249010707,0.6098339672420667,0.6014940200179875,0.5966642007460576,1.57132401475247,1.5477178905331914,1.5307469036641814,1.5742807386388133,2.7292696550983586,2.418495037650766,2.4712463368286968,2.476162013134169,128.30769230769232,131.1153846153846,132.30769230769232,130.53846153846155
LU000006,0.03205201600395313,0.09890754592003914,0.8489123146563174,0.8168602986523643,0.7500047687362783,,,,0.572308467363715,0.6094263468787223,0.645169531414833,0.7287344745214211,0.9586417313463302,0.7825672332526519,0.7530305607278187,0.7868691099402425,2.4141306296435143,2.517869464070645,2.208965762283884,1.8623837274148896,127.46153846153847,132.6153846153846,136.76923076923077,148.6153846153846
LU000007,0.02124395800995771,0.005782717600177456,0.7821940961445564,0.7609501381345987,0.7764113785443789,,,,0.5820376371289808,0.6362233649581326,0.6710794645473659,0.5629688211764527,0.8377600275319108,0.6558862640780655,0.6606562087468258,0.661941543564905,2.179298871547911,2.0556160416526517,1.8128162982488296,2.4779905233116333,135.30769230769232,136.92307692307693,141.69230769230768,130.30769230769232
LU000014,0.003167950632769312,0.054019532601287445,0.7274585645556066,0.7242906139228373,0.6734390319543192,,,,0.5910754818827649,0.6297240036704482,0.6716260959799122,0.5373985636503277,0.806441904065329,0.6348707441411123,0.644179013230838,0.6418415266444785,1.7501577598896076,2.040184357621235,1.7548102138499322,2.6507349458210445,134.30769230769232,136.23076923076923,142.0,129.0
DERP2006,0.07397922628995746,-0.026383783803935246,0.8007872373615272,0.7268080110715698,0.8271710211654625,0.8305468499166186,0.7044780611283489,0.7915289268198196,0.43962157636394383,0.5446248271375872,0.604796166628265,0.5051203653913467,1.4772328390901432,1.3361463816523385,1.2967417557184266,1.2699404745866736,4.017057443002232,3.111057380154044,2.795798684647371,2.825233784018831,122.23076923076923,128.92307692307693,135.96153846153845,129.53846153846155
FR000124,-0.007563953124265832,-0.01314617821390418,0.786224648509669,0.7937886016339348,0.7993708267235732,,,,0.4742586446981948,0.4653884761780205,0.48134982471404136,0.4617438810199906,3.9161042905995633,3.4007797591142768,3.2471911079923594,3.374071081408304,3.0970781483971495,3.111103710000676,2.87757717710406,3.1133021384729536,118.71428571428571,123.42857142857143,125.95238095238095,123.71428571428571
BEWA0067,0.04874710944866423,0.2696236586900993,0.7939101255846515,0.7451630161359872,0.5242864668945522,,,,0.44687806121952867,0.5451970321919398,0.5835493709078861,0.7591458231926996,1.5219266002304095,1.4100181872016149,1.3211859415841056,1.3749733894171174,3.527883532917868,3.160358308045841,2.934353333702486,1.8467234204635599,123.4375,129.5,135.5625,155.1875
FR000169,-0.017643522049489713,0.05309132620869772,0.7000722431628521,0.7177157652123418,0.6469809169541544,,,,0.5816472690192767,0.5515301830311365,0.5850292087465335,0.508009187685801,0.7066709652720817,0.6444869448035442,0.6802176350549002,0.6764827543024694,1.8911673540319904,2.6913506868235997,2.578012905232322,3.2975228914753862,132.52631578947367,131.3684210526316,136.1578947368421,128.42105263157896
DERP2029,0.04420138599849788,-0.020960314919061473,0.5277310441712415,0.4835296581727436,0.548691359090303,-0.1672095417546997,-0.06080999884305549,-0.13608020335935023,0.5770721236525367,0.8192431681918062,0.811182499192535,0.8055782123834297,0.8128997419966302,0.8960447490845829,0.8810157457455523,0.9169512734453019,2.202408139605328,1.6067955851183613,1.6747468497364346,1.7861234705378044,132.07692307692307,163.34615384615384,162.53846153846155,161.46153846153845
FR000153,-0.03089768497491996,-0.14140110008652784,0.5231337517700199,0.5540314367449398,0.6645348518565477,,,,0.6421192150887213,0.8031406235612231,0.7788549757695806,0.7181885464975885,1.0716031926027136,1.255829013700393,1.231677202783162,1.2712091458512143,2.2348418963151917,1.6402613405828976,1.7473654239958654,2.014823231274335,133.83333333333334,155.16666666666666,152.77777777777777,142.33333333333334
FR000142,0.03175436884418126,-0.01327009292824044,0.7992454786280795,0.7674911097838982,0.8125155715563199,0.8273478303371888,0.6955932047144384,0.8307911048262231,0.6181879444170277,0.6015848413350882,0.5446408022716638,0.5992511733407818,1.701081378030953,1.7002025161993355,1.6080684715468345,1.6847247500936477,2.1363079945665095,2.4933785531596873,2.7032516249719105,2.4139501941540593,134.65384615384616,131.5,130.42307692307693,132.23076923076923
DERP2023,0.049998114305857655,-0.03738402536524643,0.8131186572227835,0.7631205429169259,0.85050268258803,0.7807225362400614,0.7211781899624838,0.8066883772691018,0.5475464240473255,0.5969966723219186,0.6362197976831693,0.5701994156671792,1.2046407986235061,1.0938892991420712,1.072258624963946,1.0737281724587886,2.2375005419180587,2.716034990293689,2.5897437567797197,2.5383422274730547,128.80769230769232,134.42307692307693,139.65384615384616,134.57692307692307
FR000128,-0.0017983292185566047,-0.010171418335660598,0.845013555472566,0.8468118846911226,0.8551849738082266,,,,0.5262351104042112,0.5210850671261474,0.5281875254176086,0.52474428946246,3.177223275885115,2.731667389769839,2.6322825645106445,2.7371148292407144,2.878325804251507,2.9229770483331317,2.818634910567161,2.8297810418279945,127.44,126.04,127.88,126.56
FR003246,0.03704761498582376,-0.01505090543228782,0.7989822768436788,0.7619346618578551,0.8140331822759667,,,,0.4707725058083362,0.569651272904558,0.6010708506236123,0.5281399914331113,0.9209072206799293,0.8103587290862058,0.8462066318796717,0.8483406471796165,2.979323882652053,2.6219614750718145,2.4782386608603306,3.023129395488506,120.84,129.68,134.4,125.96
FR003241,-0.015992674466026813,-0.012272122765200288,0.8405260719064231,0.85651874637245,0.8527981946716234,,,,0.5720068735304338,0.6014481266462474,0.5806592314863154,0.5962063623117249,1.9660347551444997,2.036498190426742,1.9656190548942651,2.0413189495276653,2.6656768746543382,2.4194610901124665,2.521819893352123,2.3904091650986024,127.5,128.0909090909091,128.36363636363637,128.04545454545453
FR003265,-0.007982608779311673,-0.011783372566913974,0.866533163345047,0.8745157721243587,0.878316535911961,0.8822142541884359,0.889931939650103,0.8965963558841049,0.6045800876045967,0.6533209738259071,0.629826284218401,0.6346860132982031,1.3650431518522423,1.2744357804552622,1.2627126385251584,1.3015235076794804,2.506784709873493,2.1907738665429295,2.2834646173163162,2.273776140731518,132.30769230769232,135.92307692307693,135.5,134.6153846153846
LU000008,0.003327833750270126,0.42760459842938625,0.7220713697782494,0.7187435360279792,0.2944667713488631,,,,0.5007259510922724,0.5451357533675845,0.5880710025739903,0.8328523888698365,1.1407084448892786,1.0794325876842876,0.9930678517973175,1.0811538889688508,4.088001988594442,3.300313506249802,2.9107701339246086,1.8660666757714033,119.61538461538461,125.46153846153847,130.15384615384616,165.53846153846155
LU000005,0.03444489031465714,0.31758811955004396,0.8470511740261425,0.8126062837114854,0.5294630544760985,,,,0.5131519601965012,0.5604625471200213,0.59541522428321,0.7982614512494515,1.216878753629151,1.1481169191748513,1.0550515415771407,1.1254332576839585,3.044633207499545,3.018243787821169,2.820315314834307,1.7524817349937756,124.53846153846153,129.6153846153846,134.15384615384616,158.69230769230768
BEWA0106,0.030272145588732924,0.5417812453846267,0.7890079862874515,0.7587358406987186,0.24722674090282482,,,,0.4968046967832148,0.5515369927535161,0.5987345387849875,0.842443639024757,1.157128320430866,1.1029864073443325,1.0560398596168414,1.101326405819921,4.0636305642567105,3.493865870148859,3.0068500362294923,1.7380261117136635,127.0,130.2608695652174,135.6086956521739,171.30434782608697
FR003280,-0.0652845201118869,-0.0218481307742735,0.3089963380640688,0.3742808581759557,0.3308444688383423,,,,0.6641526137715094,0.48540658529827063,0.5084988230043792,0.49026528124640145,1.2547971041714252,0.8961875005468342,0.9403826874684791,0.9463837155026273,3.012885676799598,3.02749550422486,2.833385582968341,2.9601388251459166,139.57692307692307,125.15384615384616,128.19230769230768,125.5
DERP2017,0.027855647965178476,0.17396183001908894,0.8598843964930559,0.8320287485278774,0.685922566473967,0.8563255925010904,0.7854908143296433,0.597841160018791,0.6040660981781378,0.6181914592065106,0.5698091418624048,0.7874697222383289,1.323952539769067,1.1533068085170914,1.1451570032303364,1.1747851472966087,2.6920265731938446,2.4481324072300783,3.201889073730098,1.837244593052557,133.5,133.69230769230768,129.46153846153845,155.96153846153845
DERP2031,0.0013012784174125658,0.1965344545551173,0.833146906549926,0.8318456281325134,0.6366124519948086,0.8686808325265692,0.8613960794581941,0.3391805346877743,0.589492155815281,0.5725643925800645,0.5667724957787745,0.791653158272858,1.1105974049514904,1.16655110858929,1.1457752770611622,1.1768893447861697,3.0308423381768783,2.9071776609317093,3.2184598659481316,1.875300448283782,133.8846153846154,129.03846153846155,129.53846153846155,156.73076923076923
FR000125,-0.006903455273894132,-0.008637242213520469,0.8376808734714026,0.8445843287452968,0.8463181156849231,,,,0.5023047759426577,0.486923959544459,0.49753334274426403,0.48045643501397106,3.519459023368721,3.1129542354576754,2.9966469446366415,3.10800183212916,2.7963068203600563,3.008297514656206,2.8542892288862314,3.01208521305783,125.91304347826087,125.47826086956522,127.3913043478261,125.47826086956522
DERP2018,0.013488635721274567,0.2318518602642039,0.8472320905766295,0.833743454855355,0.6153802303124256,0.8449989165422597,0.859723873093096,0.15528537081397165,0.5762481641776137,0.5938620595129449,0.5711325078465055,0.7902258375895191,1.024572454928391,1.1327658887360734,1.1290842097382834,1.158883611718247,2.8786026835903322,2.623311124309715,3.2051601714839033,1.834144907089451,132.46153846153845,130.92307692307693,129.5,156.42307692307693
DERP2022,0.040420181756530615,-0.036044262355930834,0.8042906678638986,0.763870486107368,0.8403349302198294,0.7410940591764981,0.705225147576544,0.740387721872742,0.560257812862486,0.5872224688615585,0.6222614993053174,0.5569475867727955,1.3282642136993508,1.1512449783237293,1.1264887360908655,1.1238198020704766,2.16063169738943,2.7845799615644973,2.6520000998402544,2.5827528697929028,129.8846153846154,133.8846153846154,138.8846153846154,134.03846153846155
DERP2033,0.12540257940835897,0.018610422073908284,0.8526342218605719,0.727231642452213,0.8340237997866636,0.8843500901197547,0.6925642400422045,0.7707856073610813,0.513752790574686,0.5807286527411581,0.671976003405853,0.626559142374183,0.8456727379502524,0.794935599419782,0.8072173327503901,0.8104233819936673,2.638083649959376,2.8044312449000017,2.568652190095097,2.3295913819200766,127.96153846153847,132.6153846153846,141.34615384615384,138.73076923076923
FR003261,-0.034376463494068754,-0.12477929541793575,0.589163914830874,0.6235403783249428,0.7139432102488098,-0.05945250210694786,0.15221832977224603,0.4141850508857807,0.6059598129957963,0.778412423331929,0.7471293948649146,0.6825256563579163,0.9507015985441356,1.1538601797672228,1.1453074070991545,1.1735453181670839,2.220164395451184,1.6529053483043554,1.8095423978293415,2.0666059873151403,133.46153846153845,153.57692307692307,150.92307692307693,141.1153846153846
FR003295,0.009062678437647298,-0.0032781957992928934,0.7220982106839522,0.7130355322463049,0.7253764064832451,,,,0.5769152417053487,0.6968125743685332,0.6804236705878056,0.6792488555693386,0.874862179138891,0.9588445793550079,0.9678728460189884,0.9972037080948025,1.8349622379426132,1.8346003909814637,1.967558651736967,2.0568100636524504,134.52,143.88,143.52,141.76
FR003253,-0.0021334347776669205,-0.01846216784804433,0.7068890834694614,0.7090225182471284,0.7253512513175058,,,,0.6512894124251375,0.7197764270476209,0.631754704961919,0.7065388569762135,1.4149041810573662,1.4555910943950583,1.3861870578615425,1.459244013859734,2.3023088777028162,1.9235044865929771,2.2757314591041764,2.0330183081191873,140.89473684210526,145.52631578947367,137.3684210526316,144.0
FR003262,-0.022616224362896675,-0.02079683968814705,0.8030939937016999,0.8257102180645965,0.8238908333898469,,,,0.6343893699502714,0.7244489346682393,0.6688924414990859,0.7014532907961512,1.2114182847345858,1.213767135686136,1.1844305285856904,1.2329954335698041,2.3265395283367276,1.8797788267577518,2.1346077201838027,2.0586112044973452,135.24,143.72,139.12,141.32
DEBU1957,0.007620503265092116,-0.003574010266351957,0.8551130598317739,0.8474925565666818,0.8586870700981258,0.8234692350641628,0.8043035126136964,0.8201736633188152,0.6064127198456731,0.6555842446213365,0.6518144907410898,0.6442599250168689,0.8558204789088875,0.8079557864918546,0.8243132709121986,0.8430540158577089,2.049170615368509,2.045603505885571,2.1553580522650235,2.2120241797704527,134.1153846153846,138.34615384615384,139.30769230769232,137.34615384615384
DEBU1959,-0.0030806365131768043,0.007374276363852905,0.8495941368418809,0.8526747733550577,0.842219860478028,0.8906731271065361,0.8843357188161804,0.8679071310145745,0.6098823777540179,0.6349572195079657,0.6337476362058813,0.6437037801042717,0.995652213866705,0.9704775799280717,0.974950516074431,0.9979961427102694,2.5260576243304294,2.256801795584232,2.2794150201665504,2.196185459477128,132.23076923076923,134.15384615384616,135.69230769230768,136.03846153846155
FR000184,0.017032382297432314,-0.08393689892627376,0.35933813718655616,0.34230575488912385,0.4432750361128299,,,,0.7607683459067961,0.8663754976479283,0.8439869180000175,0.8418245425052547,1.3461345641856322,1.1787213514524801,1.1339236507580568,1.203543811664355,1.439657424216201,1.4607125515802968,1.5836349743505342,1.756937808817951,152.48,171.48,167.2,165.04
LU000013,0.031754033117484926,0.02555627868002841,0.7345668301196969,0.702812797002212,0.7090105514396685,,,,0.5622001104808224,0.561877860000565,0.5392649540462445,0.5341919887744802,0.6081548655661143,0.6040120679648423,0.6240562547152949,0.6264348108737599,2.274642367461529,2.4545148419901786,2.6845770992516007,2.649566127660074,133.53846153846155,130.53846153846155,129.84615384615384,129.0
LU000017,0.029846157586191024,0.0926843551493215,0.8593290753954983,0.8294829178093073,0.7666447202461768,,,,0.5724331774596073,0.6114073437138344,0.644350084258148,0.7280279048054179,0.9531568963534384,0.83097813261094,0.7889858684548904,0.8199167973615102,2.4595552635714406,2.5341081887449395,2.308829247205008,1.8267571441436585,127.3076923076923,133.15384615384616,136.92307692307693,149.07692307692307
LU000009,0.008065778843022064,0.0060951232757975315,0.7272800099297605,0.7192142310867384,0.721184886653963,,,,0.5411479825234004,0.5674164906856942,0.5467216544471588,0.5347568827842198,0.7634042777287259,0.60109879646184,0.6202008171303378,0.6223068108582013,2.3584108542198785,2.4136442654020698,2.612052665875583,2.6595153481072193,132.69230769230768,130.92307692307693,130.3846153846154,129.07692307692307
LU000011,0.023508671212553067,0.4923160026242186,0.8665009359457431,0.84299226473319,0.37418493332152447,,,,0.5621020627204069,0.5777856060189704,0.6142949047852507,0.8446211548437795,0.9868912416707145,0.9078977996538854,0.8308490396732695,0.9106866724174291,3.245834379508611,3.2356254932273387,2.9757458420330605,1.7787574624185558,131.0,131.15384615384616,135.15384615384616,170.69230769230768
FR003234,-0.013075322199802342,-0.08770196618590753,0.5680876154053842,0.5811629376051866,0.6557895815912917,,,,0.5991215229375468,0.5114367198916213,0.5490728154437214,0.6268167664001908,3.112317145012346,2.159665700694718,2.0676579563495756,2.156658239467287,2.303898434538102,3.2509896672457272,2.8170367593410366,2.311052127016071,132.0909090909091,124.63636363636364,129.0,133.54545454545453
BEWA0107,-0.013772853501091031,0.4252224838083527,0.7445825416695329,0.7583553951706239,0.31936005786118016,,,,0.5650632320024066,0.5457038246826579,0.5758689280971061,0.8139144842460458,1.2694405494768017,1.4872345585987927,1.4420004608988322,1.479917129802833,3.4182994258423167,3.08431120415533,2.941537270423497,1.8730241409688233,133.58823529411765,133.47058823529412,137.8235294117647,168.1764705882353
FR003288,0.01240370749166253,0.06152866668354118,0.683241778001063,0.6708380705094005,0.6217131113175218,,,,0.5575694415881807,0.6444611799299101,0.6334649625731594,0.518090966676123,0.6382568553269785,0.6392911445891812,0.6559983707550269,0.6563746269982919,1.8773455778449442,2.0102481743720455,2.190159839899412,3.0301250709706067,131.73076923076923,137.26923076923077,137.15384615384616,126.46153846153847
FR000174,0.02678183468999218,0.013933172007432604,0.6714334926012021,0.6446516579112099,0.6575003205937695,,,,0.4378605500946607,0.5352815311098572,0.551600723610777,0.5437376983268879,0.5779162965551374,0.6158539792823978,0.6449274178654225,0.6486642831260658,3.730070984507281,2.878557362120852,2.8050255340455,2.780036028830435,117.92307692307692,129.69230769230768,132.46153846153845,130.46153846153845
DERP2021,0.06226282217760515,-0.01799210330287182,0.8366823690944595,0.7744195469168543,0.8546744723973313,0.8707915671773893,0.7774036107529636,0.8210144746644957,0.4703845996587508,0.5524906393370101,0.6077198798773116,0.5189947406001955,1.398167993796431,1.22968275671466,1.2069087608057714,1.188777919271309,3.3370353680427347,3.0355778068394477,2.774779136172645,2.748304126429049,124.5,130.65384615384616,137.5,131.03846153846155
FR003293,-0.03882614911189153,-0.04577633699104611,0.5395031874252028,0.5783293365370943,0.5852795244162489,,,,0.5914750289546523,0.7981367572536596,0.7771775193983983,0.7739824610262129,0.9910164766444115,1.05967200224473,1.0228846072686313,1.0872072086034104,2.304240628997312,1.6977991116187072,1.6604513682266349,1.9178186245929505,142.05555555555554,159.33333333333334,158.22222222222223,154.5
FR003236,0.03225224641980251,-0.003931947326409002,0.8336364066159112,0.8013841601961087,0.8375683539423202,,,,0.6130444923461763,0.6330137643835808,0.5530679381303856,0.6246362353851169,2.2985384896105137,2.183538844797256,2.090252503045177,2.1432204294427937,2.3750379274547355,2.2727049462443523,2.6765526680602383,2.215817104537584,133.16,134.12,130.12,134.72
BEWA0119,0.022554136249630763,0.3424890403028318,0.8158601401143187,0.793306003864688,0.47337109981148695,,,,0.5081014079140684,0.5511763048247847,0.5866524814267823,0.7876953885013762,1.2998432104374793,1.39913601535805,1.3415283046559865,1.3834365993129025,3.3364343815241786,3.169176268455385,2.937973708590083,1.9367808622977882,123.26666666666667,128.4,133.53333333333333,157.93333333333334
DERP2013,0.2358911314599238,0.1755540800229668,0.11426944483690782,-0.12162168662301598,-0.06128463518605898,-0.724559390902314,-1.0023338587473076,-1.0489727937149835,0.8138979678410975,0.8665085500382729,0.8459922965790063,0.845667466260405,0.7628039021474782,0.8433131974022209,0.8196842386546968,0.8657735790179123,0.9585595889496735,1.453430183684739,1.4673001676092914,1.7169669455998453,161.34615384615384,172.96153846153845,170.3846153846154,169.03846153846155
DERP2024,0.027131542030682243,-0.02903742484237326,0.8239527440857397,0.7968212020550575,0.852990168928113,0.7560315723478904,0.7008264374963924,0.7860026993440963,0.6056517156816441,0.63411847865885,0.6471503496018123,0.6028278415470604,1.018054379588398,1.0264792821993654,1.0075977394776623,1.0156224756418688,1.9893237119119833,2.476631696631564,2.5125027232899932,2.3955296097293663,132.84615384615384,137.46153846153845,140.42307692307693,136.73076923076923
FR003283,0.004512998563677928,-0.00561828184993729,0.7698840329639806,0.7653710344003026,0.7755023148139178,,,,0.5325784969434902,0.5017633193121299,0.5253911262422237,0.5397755389062481,0.7764789553330105,0.7761046432031597,0.8152181845335679,0.8243012321420367,3.278380260004694,3.0229692595321236,2.8114293112837627,2.7129541486720035,128.36,125.0,128.16,127.76
FR000159,-0.008591803958540867,-0.01878772475219015,0.785106649180568,0.7936984531391089,0.8038943739327582,,,,0.6030848801904666,0.685164541449239,0.6439378024859108,0.662178183555522,1.2861866065257646,1.2093868458254626,1.1930338405059704,1.2378557095197282,2.2578023984627564,1.8941792458364775,2.096928882001083,2.0411307826149185,144.25,151.16666666666666,148.08333333333334,148.83333333333334
FR003284,-0.002106830371545576,0.005140045665331661,0.8365078865726763,0.8386147169442218,0.8313678409073446,,,,0.6026969325669678,0.639227249733085,0.6263612956796626,0.6242600736036431,1.0525460592183666,1.1017685757861024,1.1038681978266864,1.133202395502942,2.6102271947819404,2.245650354856816,2.3344241131119996,2.3239972791538825,131.5,134.57692307692307,135.1153846153846,133.73076923076923
LU000019,0.03753320259444437,0.23968764289705824,0.8294379748682512,0.7919047722738068,0.589750331971193,,,,0.4927093708112636,0.5638870869499107,0.5994120076885822,0.7742332681243207,1.1783079531931049,1.0845992671208189,0.9981024886799182,1.0505379437529059,3.4284677356567825,3.0172855185540537,2.8178129895491066,1.763966609237966,125.84615384615384,130.23076923076923,134.46153846153845,155.69230769230768
LU000015,0.026507771719680995,0.513114794393063,0.8480851365546866,0.8215773648350057,0.3349703421616237,,,,0.5168531772655388,0.5607301777776044,0.601203170932878,0.8387018650214229,1.0740519590813469,0.9853990386476881,0.9048696763744478,0.9876490696802265,4.331634051685714,3.2358976622366353,2.928939886294993,1.8572823721491798,121.76923076923077,127.84615384615384,132.0,167.84615384615384
FR003259,-0.04962630434304349,-0.15654211799784856,0.197307414859341,0.2469337192023845,0.35384953285718956,,,,0.5706232490689632,0.7712995875518227,0.7323497206243141,0.6395652312482166,0.8747875558972658,1.3452356356341955,1.3413225404652172,1.3574643169245306,2.2152232268195253,1.6541996401139318,1.8938192733155266,2.178412655079718,136.64705882352942,156.7058823529412,153.23529411764707,141.88235294117646
DERP2015,0.03240858505148514,-0.022424095485924833,0.7291637563610456,0.6967551713095604,0.7515878518469704,0.6352756438196772,0.48399732109476357,0.6420731932633557,0.680687665329563,0.7454306226253709,0.6271470506281701,0.7105453903802653,0.999727657961247,0.8826837437948581,0.8797897882596374,0.911595607559092,1.7763706983828427,1.714687850407736,2.241095143303589,1.9736433246940492,142.96153846153845,151.07692307692307,138.3846153846154,146.30769230769232
FR003274,0.01773120479780166,0.009281599815187946,0.7341631052356951,0.7164319004378934,0.7248815054205071,,,,0.4388275678210208,0.5095058447910605,0.5217367850683352,0.5186802821075144,0.6728063523481701,0.6804053756738352,0.7076840070426567,0.7135256385609124,3.45529350359786,2.747104500206565,2.6955332442315743,2.672230688899252,127.45454545454545,131.8181818181818,133.27272727272728,132.27272727272728
