basin,nse,nse_rg,nse_r1comp,nse_c1comp,nse_g1comp,nse_bfi_r1comp,nse_bfi_c1comp,nse_bfi_g1comp,bfi_obs,bfi_r1comp,bfi_c1comp,bfi_g1comp,qmean_obs,qmean_r1comp,qmean_c1comp,qmean_g1comp,slope_obs,slope_r1comp,slope_c1comp,slope_g1comp,hfd_obs,hfd_r1comp,hfd_c1comp,hfd_g1comp
LU000018,0.11340746683636427,-0.0376205780472868,0.6311466789231407,0.5177392120867764,0.6687672569704275,,,,0.5491332552226622,0.6752122140678027,0.7590702228179098,0.5882046928994376,0.8958442072655957,0.7018787839448823,0.7138089403403439,0.7074429898737472,2.305894875074405,1.7082570681476497,1.4350376845377737,2.200659929718306,127.38461538461539,140.6153846153846,146.07692307692307,130.76923076923077
LU000010,0.07611865621420055,0.0023590090905605265,0.7530781430479838,0.6769594868337833,0.7507191339574233,,,,0.6187599923498417,0.6761870190398129,0.7416346191727047,0.5811348609539885,0.9264638449166221,0.8043046335512946,0.8112683813327776,0.8001372209958054,1.430666764097312,1.6984205645564694,1.5123312341937678,2.2592446487561815,130.6153846153846,138.92307692307693,143.69230769230768,130.0
LU000001,0.009288457146557016,0.10599169584614432,0.8716424231141523,0.8623539659675953,0.765650727268008,,,,0.5468503966298911,0.5194880044096524,0.5884149844755572,0.7002860265434665,1.192096235012109,1.0913339276031522,1.0699518361980669,1.0611261272462762,3.860265270934023,4.041099133287184,3.2894972708004375,1.9417296098962193,121.61538461538461,125.53846153846153,130.53846153846155,142.69230769230768
DERP2028,0.0341011854268759,-0.055039302068887075,0.7341918712480245,0.7000906858211486,0.7892311733169116,0.6827590320868957,0.6403780678761173,0.7821690231817588,0.5912286564625354,0.7384736146574017,0.7541197296406607,0.6817056146710306,1.076659242459983,0.9985902267626349,0.9965251141516009,1.0023643715606942,2.249832566632805,1.8373273294589445,1.704913377822178,2.01746918918382,131.46153846153845,145.15384615384616,145.8846153846154,139.57692307692307
FR000183,0.0077707394303155874,0.10697589687188491,0.49504130469631746,0.4872705652660019,0.38806540782443255,,,,0.7263461280996635,0.7115160447277553,0.7053075007723859,0.6589172938718365,1.3587597394179618,1.149373521376317,1.1322287863051919,1.1449443866755502,2.2048638196473735,1.658093758275533,1.706759693768426,2.155609769795098,147.25,142.75,142.29166666666666,137.41666666666666
DERP2008,0.009844373782838645,0.020208484737947785,0.7847900916377217,0.7749457178548831,0.764581606899774,0.7741574701492504,0.7133461571841724,0.5784707776531934,0.4632010969159292,0.542622553834576,0.5971853920773125,0.5851039105720562,1.0472986121931485,1.0422588697478432,1.0297899843919005,1.0438340099500936,3.555971392328444,3.9840521282336936,2.84106009224391,2.1510495011396613,120.88461538461539,129.03846153846155,131.92307692307693,131.84615384615384
FR000137,0.01651240842957513,0.018175380021713372,0.7846081607773941,0.768095752347819,0.7664327807556808,,,,0.5079481042588097,0.5937349633504121,0.6043584768361308,0.5748420957534922,0.9956666274344927,1.01772801385922,1.013716201202838,1.0122078100409497,2.9663314793754534,2.309999298351352,2.3228904765674607,2.2848082553296982,124.30434782608695,132.08695652173913,132.47826086956522,130.34782608695653
FR003294,0.024866686776607083,0.02774566104551579,0.7035532861172098,0.6786865993406027,0.675807625071694,,,,0.5169186781536074,0.5785252335074678,0.59313579273781,0.5809428172883928,0.9148306708232089,0.7997652339471584,0.8048647116375627,0.7911016356893609,2.5154940473730383,2.487895136900371,2.4460222901098803,2.2038878154004595,129.0952380952381,133.0952380952381,133.1904761904762,132.57142857142858
FR000185,-0.009888368284944549,-0.013871499262074871,0.28389210608069104,0.2937804743656356,0.2977636053427659,,,,0.5417133374177967,0.7323528350287063,0.7231763504670448,0.6671854137404184,0.7993524710435663,1.2236265207293062,1.207227464490202,1.2350056374378413,3.2063018307440525,1.5467927264193715,1.5718768576997633,2.0035761594017254,145.27777777777777,148.72222222222223,148.38888888888889,144.11111111111111
FR000154,0.00626821049263504,-0.0005573394562258249,0.7614081088155908,0.7551398983229558,0.7619654482718167,,,,0.5431762661877202,0.5986056059135926,0.6172877169462767,0.5957408364326452,0.8637251282104524,0.71980961726605,0.7274589081915636,0.7139535478996449,1.9657436908760961,2.4284826471269696,2.3968426129292824,2.276571070383058,130.75,134.0,134.125,132.83333333333334
FR003307,0.009665102593175323,0.009852424629643641,0.8009308755319133,0.791265772938738,0.7910784509022697,,,,0.48802860347278665,0.5973699138096116,0.6246702712042668,0.5930668161702788,0.7842232990660046,0.6774135058457679,0.6874235241621257,0.6718570333614985,3.3929812296089343,2.490040775030142,2.3045344690012537,2.178137169238377,122.36,133.36,133.96,131.72
FR003256,0.03347915066006524,0.0096415262799735,0.7691667708179376,0.7356876201578724,0.7595252445379641,,,,0.5234492103005389,0.6532798797282903,0.6748764340671848,0.6350264302718066,0.9943526845625006,0.9063185056573864,0.9007816392335555,0.9052879324434053,2.3787419853905885,1.9174844742195107,1.888403087786353,2.1269767394517336,128.3125,137.875,138.4375,134.0625
DERP2004,0.018148620414513816,0.10776735770446666,0.850264896781457,0.8321162763669432,0.7424975390769903,0.7922571560595428,0.7141711007291733,0.39134425349148627,0.5001961046867561,0.5495336799721641,0.5907082529788902,0.6734397795782242,1.2123051432798406,1.3207395900415209,1.2881091326444611,1.3086687311552578,3.0978596160693375,3.5005728493050468,2.8418840945391723,1.9571581333959802,125.73076923076923,128.80769230769232,132.5,139.23076923076923
FR003252,0.049120267962291075,0.09701322468159979,0.7350441284009415,0.6859238604386504,0.6380309037193417,,,,0.6693441995521313,0.637871370890728,0.6073582022669481,0.6232511820611429,1.683498334877289,1.7676013104789257,1.7299689609204378,1.77066891355122,2.0874403893284983,2.281508877298493,2.286433325735973,2.3841030650063204,149.33333333333334,137.91666666666666,137.41666666666666,136.16666666666666
FR003302,0.013748331825786497,0.010380123835218247,0.8300422641627521,0.8162939323369656,0.8196621403275338,,,,0.5461876410176256,0.6366510714221956,0.6424699334183397,0.6164139123768275,0.8495899649369768,0.8964402036743139,0.8950540043313722,0.8881645175111523,2.4046815359867963,2.0992968045696885,2.1286021829858712,2.1856258904560892,131.33333333333334,137.41666666666666,136.875,134.125
FR003249,0.009665400836030735,0.03476885821766884,0.8965422097291168,0.8868768088930861,0.861773351511448,,,,0.5796744249010707,0.6049719301554671,0.6177872810210524,0.6037959000120581,1.57132401475247,1.626359084621226,1.5927536998432976,1.6175164746456,2.7292696550983586,2.430340083643315,2.2689419828489945,2.4701169052519,128.30769230769232,129.65384615384616,131.80769230769232,129.8846153846154
FR000144,0.20946963980798095,0.3602528479132834,0.1779224994959847,-0.031547140311996236,-0.18233034841729867,,,,0.6872353910753508,0.7555199992300452,0.6986927147708043,0.6762330827075531,1.444598096445125,1.2616552900897506,1.2376761152685565,1.2618021513851132,2.1998091011604126,1.519738778203625,1.842342616471758,2.145213519762806,173.23809523809524,146.14285714285714,140.38095238095238,138.47619047619048
LU000006,0.011904814570560251,0.0215519861272242,0.8492783341347123,0.8373735195641521,0.8277263480074881,,,,0.572308467363715,0.597530634056738,0.6373122250869502,0.6611235558289964,0.9586417313463302,0.7853500842267133,0.7862714016632917,0.7824233763368097,2.4141306296435143,2.7916577283167334,2.4624213137595117,2.037566386245713,127.46153846153847,133.0,135.23076923076923,137.23076923076923
LU000007,0.0047025997289975585,-0.006887453273723532,0.778008626380275,0.7733060266512775,0.7848960796539985,,,,0.5820376371289808,0.6407299718448557,0.6646056148157996,0.6018610475137904,0.8377600275319108,0.692550894801554,0.703204119421965,0.6990928447826856,2.179298871547911,1.9452883604051117,1.8372031176785013,2.213946526136185,135.30769230769232,137.76923076923077,137.6153846153846,131.53846153846155
LU000014,-0.0038969754700131087,-0.005050605003195541,0.7397215950212614,0.7436185704912746,0.744772200024457,,,,0.5910754818827649,0.6395470246739202,0.6660021943413388,0.5928866532719941,0.806441904065329,0.6745709713192345,0.686553792463203,0.6826977760630923,1.7501577598896076,1.859896581458641,1.7584814728024025,2.21364750559125,134.30769230769232,137.6153846153846,137.84615384615384,131.0
DERP2006,0.048897609062694025,0.029776109315348465,0.811776471294246,0.762878862231552,0.7820003619788976,0.803372455858238,0.6947403994662396,0.5939584207031204,0.43962157636394383,0.5483180280375044,0.6011997577100341,0.5762747527381424,1.4772328390901432,1.3594553717129323,1.3251849734542223,1.3452760843418174,4.017057443002232,3.3760563551410425,2.657159848625446,2.146875234749175,122.23076923076923,129.1153846153846,133.80769230769232,134.1153846153846
FR000124,0.012862659361997708,0.044456996578663865,0.8120052002197209,0.7991425408577232,0.767548203641057,,,,0.4742586446981948,0.49758698775617344,0.5420099612481257,0.5533667816935495,3.9161042905995633,3.4846706303534365,3.35898573922794,3.4072276459126107,3.0970781483971495,3.021798500573603,2.3393483936854222,2.788345589290696,118.71428571428571,124.0952380952381,129.8095238095238,127.47619047619048
BEWA0067,0.04703670425056483,0.11739252841188241,0.8116715744373213,0.7646348701867565,0.6942790460254389,,,,0.44687806121952867,0.5398691110685928,0.5971169650267821,0.6689783011328585,1.5219266002304095,1.4168529303044872,1.3684114219146981,1.3643002954116399,3.527883532917868,3.507504395181181,2.8834934075398535,2.106289362801659,123.4375,129.5625,135.625,143.125
