basin,nse,nse_rg,nse_nogeo,nse_bfi_nogeo,bfi_obs,bfi_nogeo,qmean_obs,qmean_nogeo,slope_obs,slope_nogeo,hfd_obs,hfd_nogeo
LU000018,0.0,0.0,0.6276284957692264,,0.5491332552226622,0.6467795714257245,0.8958442072655957,0.6886350346526298,2.305894875074405,1.938537723653957,127.38461538461539,135.84615384615384
LU000010,0.0,0.0,0.7387443978147068,,0.6187599923498417,0.6398215316988993,0.9264638449166221,0.7886696687788508,1.430666764097312,1.9818663100932747,130.6153846153846,134.15384615384616
LU000001,0.0,0.0,0.8273090630708013,,0.5468503966298911,0.6327425409672082,1.192096235012109,1.071225988721761,3.860265270934023,1.8031567151637864,121.61538461538461,136.15384615384616
DERP2028,0.0,0.0,0.8263982937409933,0.7966658110122821,0.5912286564625354,0.6400080290228939,1.076659242459983,0.9759000148272706,2.249832566632805,2.04041154057993,131.46153846153845,136.76923076923077
FR000183,0.0,0.0,0.3675827949739776,,0.7263461280996635,0.63222184028315,1.3587597394179618,1.117822801478718,2.2048638196473735,1.9121543937959455,147.25,136.58333333333334
DERP2008,0.0,0.0,0.7253126050055584,0.4727422081564554,0.4632010969159292,0.6433946132347843,1.0472986121931485,1.0086512164820152,3.555971392328444,2.1000926121307013,120.88461538461539,136.03846153846155
FR000137,0.0,0.0,0.7567467887951052,,0.5079481042588097,0.6345128251398455,0.9956666274344927,0.9812822012609866,2.9663314793754534,2.0456348002267224,124.30434782608695,133.7826086956522
FR003294,0.0,0.0,0.661930843409305,,0.5169186781536074,0.6392127012056031,0.9148306708232089,0.7712566119480642,2.5154940473730383,2.132532984227824,129.0952380952381,136.23809523809524
FR000185,0.0,0.0,0.3499783773639239,,0.5417133374177967,0.6248447503399152,0.7993524710435663,1.1989658948948472,3.2063018307440525,1.8782739790853114,145.27777777777777,142.27777777777777
FR000154,0.0,0.0,0.7405908221456075,,0.5431762661877202,0.6526448158965859,0.8637251282104524,0.6917900027163957,1.9657436908760961,2.0685350451600084,130.75,136.70833333333334
FR003307,0.0,0.0,0.7705505404037181,,0.48802860347278665,0.6501185762326472,0.7842232990660046,0.6517412256942243,3.3929812296089343,2.0827847211584207,122.36,135.4
FR003256,0.0,0.0,0.7699184247918514,,0.5234492103005389,0.6389559593881157,0.9943526845625006,0.8795415452248427,2.3787419853905885,1.9563971870469081,128.3125,135.3125
DERP2004,0.0,0.0,0.7783613558083491,0.4673171288151391,0.5001961046867561,0.6437269925703586,1.2123051432798406,1.277465749635977,3.0978596160693375,1.930081655797937,125.73076923076923,136.34615384615384
FR003252,0.0,0.0,0.6968702852212209,,0.6693441995521313,0.6152755794598473,1.683498334877289,1.7225038126402301,2.0874403893284983,2.0185811297296032,149.33333333333334,139.08333333333334
FR003302,0.0,0.0,0.8302016458012,,0.5461876410176256,0.6425003052824241,0.8495899649369768,0.8652247357639581,2.4046815359867963,2.0300418478397004,131.33333333333334,136.45833333333334
FR003249,0.0,0.0,0.8580147057811215,,0.5796744249010707,0.6276821212257438,1.57132401475247,1.58186619627048,2.7292696550983586,1.9660670154994313,128.30769230769232,133.0
LU000006,0.0,0.0,0.8386034757617308,,0.572308467363715,0.6505972989065303,0.9586417313463302,0.7712851356399445,2.4141306296435143,1.9270495617593475,127.46153846153847,137.0
LU000007,0.0,0.0,0.7554927335841551,,0.5820376371289808,0.6499328746097945,0.8377600275319108,0.6804185917550772,2.179298871547911,1.9665419697471362,135.30769230769232,136.76923076923077
LU000014,0.0,0.0,0.7111656438844435,,0.5910754818827649,0.6491098091718439,0.806441904065329,0.662826157515363,1.7501577598896076,1.9388067916608742,134.30769230769232,136.6153846153846
DERP2006,0.0,0.0,0.7378280135098052,0.49654886755511574,0.43962157636394383,0.6372203008800329,1.4772328390901432,1.315374875159655,4.017057443002232,1.9204454400953663,122.23076923076923,137.15384615384616
FR000124,0.0,0.0,0.7736186512176855,,0.4742586446981948,0.5790481033072675,3.9161042905995633,3.3578895293089652,3.0970781483971495,1.8751997372934093,118.71428571428571,132.71428571428572
BEWA0067,0.0,0.0,0.7382825925289168,,0.44687806121952867,0.6404178351083766,1.5219266002304095,1.3804041796265025,3.527883532917868,1.9408510838202075,123.4375,139.5
FR000169,0.0,0.0,0.73022507972398,,0.5816472690192767,0.6482691802557534,0.7066709652720817,0.6666917781563144,1.8911673540319904,1.9862135280808997,132.52631578947367,138.26315789473685
DERP2029,0.0,0.0,0.8410793090272441,0.7271562098832283,0.5770721236525367,0.6428610297266557,0.8128997419966302,0.8765913416316686,2.202408139605328,2.067293771308218,132.07692307692307,137.03846153846155
FR000153,0.0,0.0,0.6769075186149727,,0.6421192150887213,0.6381559876549405,1.0716031926027136,1.2677956619525648,2.2348418963151917,1.9915302523593006,133.83333333333334,132.11111111111111
