basin,nse,nse_rg,nse_nogeo,nse_bfi_nogeo,bfi_obs,bfi_nogeo,qmean_obs,qmean_nogeo,slope_obs,slope_nogeo,hfd_obs,hfd_nogeo
LU000018,0.0,0.0,0.5966134282852675,,0.5491332552226622,0.6700210252153898,0.8958442072655957,0.6604911199328058,2.305894875074405,1.6817606043851632,127.38461538461539,136.76923076923077
LU000010,0.0,0.0,0.7264035849402999,,0.6187599923498417,0.6626016401459117,0.9264638449166221,0.7470904504142514,1.430666764097312,1.732927028714541,130.6153846153846,135.76923076923077
LU000001,0.0,0.0,0.7720901505909428,,0.5468503966298911,0.6549915373171418,1.192096235012109,0.9831115507565967,3.860265270934023,1.5667678131372835,121.61538461538461,138.76923076923077
DERP2028,0.0,0.0,0.788409393868164,0.7406653410415527,0.5912286564625354,0.6672077416203167,1.076659242459983,0.9202762635856288,2.249832566632805,1.77189465972592,131.46153846153845,139.76923076923077
FR000183,0.0,0.0,0.3615751883343654,,0.7263461280996635,0.6596456867836701,1.3587597394179618,1.0318478773641468,2.2048638196473735,1.7582559555298025,147.25,139.58333333333334
DERP2008,0.0,0.0,0.6869322514432274,0.4158407913140597,0.4632010969159292,0.6699779007723182,1.0472986121931485,0.9486941227312917,3.555971392328444,1.8066496539304948,120.88461538461539,139.30769230769232
FR000137,0.0,0.0,0.7109567228656323,,0.5079481042588097,0.6613270412944652,0.9956666274344927,0.9152503508691582,2.9663314793754534,1.8545685705267516,124.30434782608695,136.6086956521739
FR003294,0.0,0.0,0.615052463647986,,0.5169186781536074,0.6675452191861183,0.9148306708232089,0.7353879575155953,2.5154940473730383,1.8356440922190596,129.0952380952381,139.0952380952381
FR000185,0.0,0.0,0.4090449481524845,,0.5417133374177967,0.6520611808364839,0.7993524710435663,1.1004364698719005,3.2063018307440525,1.721473070999056,145.27777777777777,145.11111111111111
FR000154,0.0,0.0,0.7021356859100412,,0.5431762661877202,0.6805987120562069,0.8637251282104524,0.6617790751657896,1.9657436908760961,1.8230145944065776,130.75,138.125
FR003307,0.0,0.0,0.7199242416221656,,0.48802860347278665,0.6792126804618103,0.7842232990660046,0.6298554023361387,3.3929812296089343,1.8243294769668288,122.36,137.24
FR003256,0.0,0.0,0.7176443689908328,,0.5234492103005389,0.6639977083739083,0.9943526845625006,0.8235219977887009,2.3787419853905885,1.7599915692190375,128.3125,137.375
DERP2004,0.0,0.0,0.7380531020451966,0.4221933825799401,0.5001961046867561,0.6687877892420856,1.2123051432798406,1.1804726818057887,3.0978596160693375,1.7687835375403707,125.73076923076923,141.1153846153846
FR003252,0.0,0.0,0.6787093862894309,,0.6693441995521313,0.6374942672984115,1.683498334877289,1.5462908685782086,2.0874403893284983,1.800608392601477,149.33333333333334,140.83333333333334
FR003302,0.0,0.0,0.7867771861534907,,0.5461876410176256,0.6710985583355823,0.8495899649369768,0.815256516420183,2.4046815359867963,1.809100819517151,131.33333333333334,139.08333333333334
FR003249,0.0,0.0,0.827419246026511,,0.5796744249010707,0.6519101550432074,1.57132401475247,1.445983132720896,2.7292696550983586,1.7886175686881434,128.30769230769232,136.03846153846155
FR000144,0.0,0.0,-0.12430179716610512,,0.6872353910753508,0.6573522826048964,1.444598096445125,1.130778348846412,2.1998091011604126,1.7448806887827732,173.23809523809524,139.95238095238096
LU000006,0.0,0.0,0.7811704209401392,,0.572308467363715,0.6738650918312267,0.9586417313463302,0.7263965103656262,2.4141306296435143,1.6480766616924731,127.46153846153847,138.30769230769232
LU000007,0.0,0.0,0.7303866947115438,,0.5820376371289808,0.6735725810883074,0.8377600275319108,0.6519273947032506,2.179298871547911,1.698440669385063,135.30769230769232,137.30769230769232
LU000014,0.0,0.0,0.7022634745868515,,0.5910754818827649,0.673196013606279,0.806441904065329,0.6374240573385105,1.7501577598896076,1.674427007934217,134.30769230769232,137.23076923076923
DERP2006,0.0,0.0,0.6822429989853334,0.43480910566846454,0.43962157636394383,0.6630450451993809,1.4772328390901432,1.2159869281287696,4.017057443002232,1.7474421758260479,122.23076923076923,141.23076923076923
FR000124,0.0,0.0,0.730092134363267,,0.4742586446981948,0.6007234092216484,3.9161042905995633,3.059047353253766,3.0970781483971495,1.75794008979523,118.71428571428571,134.8095238095238
BEWA0067,0.0,0.0,0.679048749255796,,0.44687806121952867,0.6627092973340721,1.5219266002304095,1.2458080823422248,3.527883532917868,1.8098891439862907,123.4375,144.0625
FR000169,0.0,0.0,0.7248248492125351,,0.5816472690192767,0.675519742733792,0.7066709652720817,0.6397072716536747,1.8911673540319904,1.7759071798636172,132.52631578947367,140.10526315789474
DERP2029,0.0,0.0,0.8175595261784496,0.6655776782694206,0.5770721236525367,0.6710376943934179,0.8128997419966302,0.8318939264948022,2.202408139605328,1.7631163741573308,132.07692307692307,139.34615384615384
FR000153,0.0,0.0,0.7037356551563936,,0.6421192150887213,0.6630235347195803,1.0716031926027136,1.1664228989502226,2.2348418963151917,1.8214925077379187,133.83333333333334,134.77777777777777
FR000142,0.0,0.0,0.7752675448757994,0.6877940550765057,0.6181879444170277,0.6527499634363388,1.701081378030953,1.513901230348372,2.1363079945665095,1.7406866498643683,134.65384615384616,138.53846153846155
DERP2023,0.0,0.0,0.7766842065340028,0.7030661761737593,0.5475464240473255,0.6717412385697352,1.2046407986235061,1.008941404968839,2.2375005419180587,1.7416092647948467,128.80769230769232,141.84615384615384
FR000128,0.0,0.0,0.7720312739469868,,0.5262351104042112,0.6282203101728034,3.177223275885115,2.4817323472044577,2.878325804251507,1.713306368873605,127.44,136.68
FR003246,0.0,0.0,0.6975302746210807,,0.4707725058083362,0.6730871743595247,0.9209072206799293,0.8025858604542341,2.979323882652053,1.8473669157820725,120.84,136.76
FR003241,0.0,0.0,0.823720453446707,,0.5720068735304338,0.6349897614124557,1.9660347551444997,1.849437674981845,2.6656768746543382,1.7157975601331656,127.5,134.13636363636363
FR003265,0.0,0.0,0.8457446612715331,0.7874130637579656,0.6045800876045967,0.6614334189462556,1.3650431518522423,1.192235568118496,2.506784709873493,1.78506576265472,132.30769230769232,136.69230769230768
LU000008,0.0,0.0,0.6394413974981523,,0.5007259510922724,0.6578984185983876,1.1407084448892786,0.9344372629890471,4.088001988594442,1.5790741434141877,119.61538461538461,139.07692307692307
LU000005,0.0,0.0,0.7601328617028343,,0.5131519601965012,0.6656659374727484,1.216878753629151,0.9891062366848183,3.044633207499545,1.6357205031998814,124.53846153846153,142.3846153846154
BEWA0106,0.0,0.0,0.6580544520723302,,0.4968046967832148,0.6716635949913576,1.157128320430866,0.9897642465741774,4.0636305642567105,1.7613336258761951,127.0,142.6086956521739
FR003280,0.0,0.0,0.4794252089026506,,0.6641526137715094,0.653297000440624,1.2547971041714252,0.904056161153835,3.012885676799598,1.7580056012558938,139.57692307692307,136.6153846153846
DERP2017,0.0,0.0,0.7890550088657337,0.6876256216784868,0.6040660981781378,0.6557365832391647,1.323952539769067,1.0682096959310687,2.6920265731938446,1.8189501702195818,133.5,137.1153846153846
DERP2031,0.0,0.0,0.7795987840238788,0.6303192009205301,0.589492155815281,0.6545026065575544,1.1105974049514904,1.0706591269766277,3.0308423381768783,1.8156605057626654,133.8846153846154,137.03846153846155
FR000125,0.0,0.0,0.7632471878848669,,0.5023047759426577,0.6186990055999971,3.519459023368721,2.8607838501592635,2.7963068203600563,1.6724101454835725,125.91304347826087,136.7826086956522
DERP2018,0.0,0.0,0.7992405944052754,0.6121261952930976,0.5762481641776137,0.6565256568129915,1.024572454928391,1.0529813954710525,2.8786026835903322,1.8164473842841722,132.46153846153845,137.1153846153846
DERP2022,0.0,0.0,0.7771676141395846,0.7294836409693557,0.560257812862486,0.6701124269543041,1.3282642136993508,1.059543513623429,2.16063169738943,1.7299559384837608,129.8846153846154,142.26923076923077
DERP2033,0.0,0.0,0.7757160785655983,0.6568866148565975,0.513752790574686,0.6751976609077392,0.8456727379502524,0.7545523682718877,2.638083649959376,1.7701402154874142,127.96153846153847,140.15384615384616
FR003261,0.0,0.0,0.7440151447262529,0.5610297364874398,0.6059598129957963,0.6624931061754112,0.9507015985441356,1.0823237560696564,2.220164395451184,1.7982737343589528,133.46153846153845,137.07692307692307
FR003295,0.0,0.0,0.745596839326844,,0.5769152417053487,0.6669138009889242,0.874862179138891,0.9188833719426978,1.8349622379426132,1.786416581899396,134.52,138.24
FR003253,0.0,0.0,0.7014659006322306,,0.6512894124251375,0.6547347128310745,1.4149041810573662,1.3065189473747325,2.3023088777028162,1.6847635984335514,140.89473684210526,138.73684210526315
