basin,nse,nse_rg,nse_nogeo,nse_bfi_nogeo,bfi_obs,bfi_nogeo,qmean_obs,qmean_nogeo,slope_obs,slope_nogeo,hfd_obs,hfd_nogeo
LU000018,0.0,0.0,0.5855679831594551,,0.5491332552226622,0.6556824972956719,0.8958442072655957,0.6954436134489457,2.305894875074405,2.1047569713837917,127.38461538461539,137.07692307692307
LU000010,0.0,0.0,0.6912388548854113,,0.6187599923498417,0.6478339087639059,0.9264638449166221,0.7953007229083064,1.430666764097312,2.1519886258706062,130.6153846153846,135.46153846153845
LU000001,0.0,0.0,0.8343489004444243,,0.5468503966298911,0.6394583474420502,1.192096235012109,1.0785981304740966,3.860265270934023,1.9915012023057477,121.61538461538461,137.3846153846154
DERP2028,0.0,0.0,0.8141570753365599,0.812704549330183,0.5912286564625354,0.6445785211747915,1.076659242459983,0.9988341543679546,2.249832566632805,2.3182614585173043,131.46153846153845,137.69230769230768
FR000183,0.0,0.0,0.4018407732085595,,0.7263461280996635,0.638048990858406,1.3587597394179618,1.1416135678684631,2.2048638196473735,2.133921932005676,147.25,136.95833333333334
DERP2008,0.0,0.0,0.7162973521698432,0.4950565490450809,0.4632010969159292,0.6476548355321822,1.0472986121931485,1.0309063393066082,3.555971392328444,2.30648871939749,120.88461538461539,137.0
FR000137,0.0,0.0,0.7310168425373762,,0.5079481042588097,0.6404650143466406,0.9956666274344927,1.00621594151702,2.9663314793754534,2.270585619302779,124.30434782608695,133.65217391304347
FR003294,0.0,0.0,0.635261864217588,,0.5169186781536074,0.6456602167524051,0.9148306708232089,0.7940254580259817,2.5154940473730383,2.386631350256548,129.0952380952381,136.52380952380952
FR000185,0.0,0.0,0.3467580046148866,,0.5417133374177967,0.6318799401660072,0.7993524710435663,1.2289173177167698,3.2063018307440525,2.084071892952713,145.27777777777777,142.77777777777777
FR000154,0.0,0.0,0.7087460097924931,,0.5431762661877202,0.6595753281374487,0.8637251282104524,0.7141024673327003,1.9657436908760961,2.310513861604438,130.75,136.70833333333334
FR003307,0.0,0.0,0.7707216716164014,,0.48802860347278665,0.6576976886951295,0.7842232990660046,0.6742365094377479,3.3929812296089343,2.3004694952307494,122.36,135.96
FR003256,0.0,0.0,0.747754073172911,,0.5234492103005389,0.6453292874082615,0.9943526845625006,0.8962640023877257,2.3787419853905885,2.1728795382916104,128.3125,136.375
DERP2004,0.0,0.0,0.7855413230318607,0.5075585550996251,0.5001961046867561,0.6477778921344554,1.2123051432798406,1.2991168581953352,3.0978596160693375,2.170216874709003,125.73076923076923,137.3846153846154
FR003252,0.0,0.0,0.7201618260802916,,0.6693441995521313,0.6205056651797157,1.683498334877289,1.7437010249944738,2.0874403893284983,2.1411554298724638,149.33333333333334,139.16666666666666
FR003302,0.0,0.0,0.8083246300922285,,0.5461876410176256,0.6491461912445402,0.8495899649369768,0.888795167860463,2.4046815359867963,2.2574495930080354,131.33333333333334,136.79166666666666
FR003249,0.0,0.0,0.8809091340643573,,0.5796744249010707,0.6316223210274357,1.57132401475247,1.6054510824870831,2.7292696550983586,2.1261448014841933,128.30769230769232,132.92307692307693
