basin,nse,nse_rg,nse_r1comp,nse_c1comp,nse_g1comp,nse_bfi_r1comp,nse_bfi_c1comp,nse_bfi_g1comp,bfi_obs,bfi_r1comp,bfi_c1comp,bfi_g1comp,qmean_obs,qmean_r1comp,qmean_c1comp,qmean_g1comp,slope_obs,slope_r1comp,slope_c1comp,slope_g1comp,hfd_obs,hfd_r1comp,hfd_c1comp,hfd_g1comp
LU000018,0.12806476932859656,-0.0868834375138795,0.605457884034855,0.47739311470625845,0.6923413215487345,,,,0.5491332552226622,0.6397309490455907,0.7692197812873782,0.5804405326011068,0.8958442072655957,0.6442369985875152,0.6420667455387089,0.7064550739143057,2.305894875074405,2.018851112120553,1.3513502711521541,2.3539556814396883,127.38461538461539,134.0,146.3846153846154,133.53846153846155
LU000010,0.06721398193282802,-0.02109538517304177,0.7135066614898697,0.6462926795570417,0.7346020466629115,,,,0.6187599923498417,0.6419652453946896,0.7464252340449576,0.577062261266817,0.9264638449166221,0.7387607059605378,0.735095896541663,0.7921145198812138,1.430666764097312,1.9977512853940649,1.4363723785376308,2.419928987215574,130.6153846153846,133.6153846153846,143.3846153846154,132.92307692307693
LU000001,-0.003240066848398837,0.07866098517308195,0.8439571833247266,0.8471972501731254,0.7652961981516446,,,,0.5468503966298911,0.489726249584511,0.49620962518821604,0.6935221564315184,1.192096235012109,0.990398784407126,0.9823365096780757,1.0283350031568657,3.860265270934023,3.7258112058254236,3.3908233592822636,2.1443951106886976,121.61538461538461,124.92307692307692,125.6923076923077,142.15384615384616
DERP2028,0.08056687231748327,-0.0596410064362809,0.7063796795414095,0.6258128072239262,0.7660206859776904,0.6884485449886619,0.4697214420039727,0.6783027175660414,0.5912286564625354,0.7517048092322395,0.7878988805645877,0.7097426850174888,1.076659242459983,0.9202175791007259,0.9548393342576895,0.9708635915097126,2.249832566632805,1.6943891933517492,1.9145724020382133,1.8912685849540607,131.46153846153845,144.80769230769232,152.65384615384616,143.07692307692307
FR000183,-0.03178270132292027,-0.05281498796653905,0.40682647156388785,0.4386091728868081,0.4596414595304269,,,,0.7263461280996635,0.7016020596102268,0.7021432106117271,0.6762756385469915,1.3587597394179618,1.0468617396737372,1.0522891365394764,1.0879366897132379,2.2048638196473735,1.7671715526196194,1.8340140428895368,2.00505672870895,147.25,140.95833333333334,142.70833333333334,140.33333333333334
DERP2008,-0.007371493402708262,-0.0005510765811315155,0.7990107085228144,0.8063822019255227,0.7995617851039459,0.8157822084211575,0.8406022748058309,0.8204232312738802,0.4632010969159292,0.522972376683228,0.5176624668064574,0.5259703011762696,1.0472986121931485,0.9889288285690123,0.986551821851734,1.0112709873404013,3.555971392328444,3.940782958810847,3.614387563308625,2.8355889424127096,120.88461538461539,127.03846153846153,127.03846153846153,132.1153846153846
FR000137,0.0007454526409090834,0.01366558122574879,0.7914956638209205,0.7907502111800114,0.7778300825951717,,,,0.5079481042588097,0.522389366129163,0.5251414535359937,0.5222908476711894,0.9956666274344927,0.9556369424129274,0.9056911164024738,0.979657115206006,2.9663314793754534,2.9881891558463716,3.0732299284234377,2.999273885901898,124.30434782608695,126.1304347826087,124.08695652173913,125.91304347826087
FR003294,0.02549793924146071,0.022678219893217944,0.6645846809655411,0.6390867417240804,0.6419064610723232,,,,0.5169186781536074,0.5012900649072055,0.5025325749059372,0.5248901547525275,0.9148306708232089,0.754880989264,0.7107215752736098,0.7851078106585606,2.5154940473730383,3.250943359164682,3.4079308311285432,2.9664502247141287,129.0952380952381,126.52380952380952,123.95238095238095,128.23809523809524
FR000185,0.04659925375783358,0.010013149870275129,0.37398697172979845,0.32738771797196486,0.3639738218595233,,,,0.5417133374177967,0.7353317498613,0.7389166614099593,0.6966952028110737,0.7993524710435663,1.1089851086046172,1.1385370908990475,1.164082500339965,3.2063018307440525,1.5140839725381738,1.5997553470629957,1.7324422761632128,145.27777777777777,148.44444444444446,151.94444444444446,148.44444444444446
FR000154,0.015037143312468193,0.027717913900415447,0.6988468034896432,0.683809660177175,0.6711288895892278,,,,0.5431762661877202,0.5265425827125586,0.5410433848007474,0.5435678833261053,0.8637251282104524,0.6809910086799283,0.6453113360091091,0.71635232081186,1.9657436908760961,3.195878758326662,3.2089006586279547,3.034423571091768,130.75,127.33333333333333,126.04166666666667,128.20833333333334
