basin,nse,nse_rg,nse_r1,nse_c1,nse_g1,nse_bfi_r1,nse_bfi_c1,nse_bfi_g1,bfi_obs,bfi_r1,bfi_c1,bfi_g1,qmean_obs,qmean_r1,qmean_c1,qmean_g1,slope_obs,slope_r1,slope_c1,slope_g1,hfd_obs,hfd_r1,hfd_c1,hfd_g1
DERP2029,0.08442237892478421,-0.02675768461889927,0.6898493259841403,0.6054269470593561,0.7166070106030396,0.3218929582666069,0.16816631219668654,0.4006454181424174,0.5770721236525367,0.7509887022679165,0.7779707252357844,0.7383762219581029,0.8128997419966302,0.9003234598455881,0.9120379352609874,0.9022613902669194,2.202408139605328,2.041246025122404,1.9757408052159664,2.1900446060716967,132.07692307692307,152.19230769230768,154.0,149.73076923076923
FR000153,-0.0311011588322736,-0.09496353262383284,0.637854373622259,0.6689555324545327,0.7328179062460919,,,,0.6421192150887213,0.740067498272188,0.7338855948423186,0.6583192370359849,1.0716031926027136,1.2935602068199228,1.2923648961059502,1.2938986830120511,2.2348418963151917,2.1782012374495343,2.1899525854851922,2.396315488712831,133.83333333333334,144.33333333333334,141.77777777777777,135.66666666666666
FR000142,0.02809695343587737,-0.04950507340395616,0.7832431413172316,0.7551461878813542,0.8327482147211878,0.8038559646241785,0.7082409704518584,0.8393023087646491,0.6181879444170277,0.5736267198482204,0.5250542122186679,0.6038169360126229,1.701081378030953,1.6783804016255903,1.661652302572866,1.6665931425055953,2.1363079945665095,2.725438353260394,2.866908379486004,2.5264552252453725,134.65384615384616,130.73076923076923,129.5,134.15384615384616
DERP2023,0.017629095654827398,-0.028781887269071826,0.8431737293149872,0.8255446336601598,0.8719556165840591,0.7990088359809653,0.8024093269688101,0.8265381521828237,0.5475464240473255,0.5757166593962975,0.6123251296434257,0.5530378650787043,1.2046407986235061,1.101761917385289,1.1038034174708464,1.0950316814556789,2.2375005419180587,2.7400047142869233,2.5577678551708365,2.5893928177777368,128.80769230769232,133.92307692307693,137.57692307692307,137.30769230769232
FR000128,-0.023772422808291505,-0.031041566923608488,0.8240833754917114,0.8478557983000029,0.8551249424153199,,,,0.5262351104042112,0.4954016818026061,0.5017996852919087,0.5524644250802976,3.177223275885115,2.6783646413545523,2.657509445787385,2.6612942965049156,2.878325804251507,3.045090044427727,2.986472079586754,2.7543441739247307,127.44,126.16,126.48,129.2
FR003246,0.01718008401243476,0.005304808716841469,0.8155723859660255,0.7983923019535908,0.8102675772491841,,,,0.4707725058083362,0.5495093697305615,0.5776030272637181,0.5116733192708992,0.9209072206799293,0.8928847049539628,0.8996971104297297,0.8947996142833148,2.979323882652053,2.7061334107949375,2.5564850104950043,2.9438624001747407,120.84,130.12,133.12,130.0
FR003241,-0.01827929187100341,-0.037575593497231496,0.8390173751604817,0.8572966670314851,0.8765929686577132,,,,0.5720068735304338,0.5659511867202064,0.551859137738545,0.5913089851996433,1.9660347551444997,2.0510208425889997,2.033970193216882,2.039659944439651,2.6656768746543382,2.7182282778502294,2.7543448852965398,2.6010611876834444,127.5,126.0,126.22727272727273,128.5
FR003265,-0.005307545512021172,-0.012821084567617214,0.8826903978760097,0.8879979433880308,0.8955114824436269,0.9072743448703976,0.9170408717900357,0.9120027306789364,0.6045800876045967,0.6163818971937005,0.6059524225263062,0.6130261295966604,1.3650431518522423,1.3152355746251494,1.3127821974513563,1.3123159000922773,2.506784709873493,2.532661975955894,2.5478989306098256,2.533105840079456,132.30769230769232,133.23076923076923,133.19230769230768,134.03846153846155
LU000008,-0.020993621729840206,0.1432260175754776,0.6646944815535947,0.6856881032834349,0.5214684639781171,,,,0.5007259510922724,0.496575981385032,0.5471676555711177,0.7612739961275419,1.1407084448892786,1.1589273588531648,1.1487601253891588,1.1566141826074676,4.088001988594442,3.4826637247067223,2.8257524637095384,2.305423807968364,119.61538461538461,121.53846153846153,127.38461538461539,149.84615384615384
LU000005,0.0037944851065474516,0.15683050533236664,0.8481688178666609,0.8443743327601134,0.6913383125342942,,,,0.5131519601965012,0.5177237311845356,0.5584602454126956,0.7255569293613763,1.216878753629151,1.2465607330598671,1.2224575009081824,1.241811522908399,3.044633207499545,3.140443530577193,2.73161228670354,1.9796769531188496,124.53846153846153,125.0,131.07692307692307,146.30769230769232
BEWA0106,0.0014038590929890127,0.28079827722462203,0.7879192840190041,0.7865154249260151,0.5071210067943821,,,,0.4968046967832148,0.5312383037379377,0.5710411118571431,0.7722384197278189,1.157128320430866,1.0844398969047941,1.088089156384711,1.0703676917314477,4.0636305642567105,3.231945471151079,2.94021768401164,2.148340370362188,127.0,130.69565217391303,133.7391304347826,154.95652173913044
