basin,nse,nse_rg,nse_r1comp,nse_c1comp,nse_g1comp,nse_bfi_r1comp,nse_bfi_c1comp,nse_bfi_g1comp,bfi_obs,bfi_r1comp,bfi_c1comp,bfi_g1comp,qmean_obs,qmean_r1comp,qmean_c1comp,qmean_g1comp,slope_obs,slope_r1comp,slope_c1comp,slope_g1comp,hfd_obs,hfd_r1comp,hfd_c1comp,hfd_g1comp
LU000018,0.14440969363687217,0.08002988111958631,0.7662890543594663,0.6218793607225941,0.68625917323988,,,,0.5491332552226622,0.6206733288430624,0.7818276993315293,0.49272586568434,0.8958442072655957,0.8232875320512225,0.8341970686586958,0.8133692538220744,2.305894875074405,1.7638304953994446,0.8252331000114443,2.7766314707854387,127.38461538461539,133.0,152.53846153846155,124.15384615384616
LU000010,0.0851614445265998,0.18948403309760642,0.8451324575517172,0.7599710130251174,0.6556484244541108,,,,0.6187599923498417,0.6281771991727462,0.7622173241481636,0.4909387909721665,0.9264638449166221,0.9282283841223923,0.93913609106139,0.9174460686903688,1.430666764097312,1.7179672752837738,0.9030613417502602,2.78624899368102,130.6153846153846,132.0,148.92307692307693,123.15384615384616
LU000001,-0.006717162030537183,0.3556234386998559,0.8929721653451786,0.8996893273757158,0.5373487266453227,,,,0.5468503966298911,0.5168744021342848,0.5329419853813625,0.8189115509890696,1.192096235012109,1.2330415552847478,1.240222965123863,1.2272746923119302,3.860265270934023,3.7100266566910176,3.5407346259313126,0.8330583893078432,121.61538461538461,121.53846153846153,122.0,152.69230769230768
DERP2028,0.05010741722023426,-0.033133173316240994,0.7440313011373625,0.6939238839171282,0.7771644744536035,0.6424214523692118,0.5146304711148753,0.7106761271537869,0.5912286564625354,0.7649438905958293,0.784058539587034,0.7437902293201056,1.076659242459983,0.9874020313947266,0.9520702629980747,0.9815530735182146,2.249832566632805,1.2325149805479783,0.9589079423586204,1.3215078868847328,131.46153846153845,147.07692307692307,150.5,145.03846153846155
FR000183,0.056660592033115464,0.013723409538732745,0.41514969137739577,0.3584890993442803,0.401426281838663,,,,0.7263461280996635,0.7120227384311945,0.7128847214641744,0.6966475241720226,1.3587597394179618,1.1405822922290454,1.1236711799825827,1.1380117068974154,2.2048638196473735,1.447968222582258,1.3102932183427425,1.6511696319983011,147.25,142.58333333333334,144.04166666666666,140.375
DERP2008,0.008340633694606803,-0.003984110079521042,0.8343533244315962,0.8260126907369894,0.8383374345111172,0.8608167810449127,0.8326270005887313,0.8115036576170161,0.4632010969159292,0.529278099282195,0.5562302471254357,0.5088366026031333,1.0472986121931485,1.0467871923008991,1.059030016684116,1.0394781283985173,3.555971392328444,3.8126857444304454,3.4868170710617234,2.919992244693429,120.88461538461539,127.0,128.1153846153846,128.57692307692307
FR000137,0.02310787915901713,0.006588967203018936,0.8349739229550498,0.8118660437960327,0.8283849557520309,,,,0.5079481042588097,0.5197546681787842,0.5886504422212376,0.4970535119008016,0.9956666274344927,1.0135256978600167,1.0338503666643801,1.0174178552482938,2.9663314793754534,2.6845755641991196,2.4234281996342633,3.186307325124756,124.30434782608695,127.08695652173913,130.7391304347826,124.30434782608695
FR003294,0.013476164698124515,0.011917943817347565,0.7379366502948901,0.7244604855967656,0.7260187064775425,,,,0.5169186781536074,0.4951364853086337,0.5733234705116226,0.49973163106527063,0.9148306708232089,0.8060214027257524,0.8300864550255744,0.8049275703299246,2.5154940473730383,2.7593375575841885,2.5722002881004586,3.107042813656031,129.0952380952381,128.95238095238096,132.23809523809524,128.1904761904762
FR000185,-0.007414220645127645,-0.05133638447829958,0.3030237468601412,0.31043796750526886,0.3543601313384408,,,,0.5417133374177967,0.7458791649817398,0.7364040044705423,0.7193654477359794,0.7993524710435663,1.167642331310871,1.1304760138383714,1.1683363057487575,3.2063018307440525,1.3115924934021148,1.1613510464219623,1.545749942310434,145.27777777777777,150.0,149.88888888888889,147.66666666666666
FR000154,-0.014366254117113786,0.014379575170566983,0.7849092573221251,0.7992755114392389,0.7705296821515581,,,,0.5431762661877202,0.51456118932076,0.5951222930665346,0.5141183895104784,0.8637251282104524,0.7281384321299308,0.7460906571646273,0.7277534923850063,1.9657436908760961,2.732417272922423,2.4830163738596753,3.1518951602828986,130.75,127.58333333333333,131.70833333333334,126.58333333333333
FR003307,0.01296344911220959,-0.017840712135719583,0.8361876979576223,0.8232242488454127,0.8540284100933418,,,,0.48802860347278665,0.5147058517732026,0.605248899337867,0.5082101827185717,0.7842232990660046,0.6866911260082595,0.70143982790235,0.6859223907300357,3.3929812296089343,2.626369530277726,2.344010843118623,3.0399507858823935,122.36,126.92,132.64,125.76
FR003256,0.05371079731840178,0.01119138716408119,0.8232380434323242,0.7695272461139224,0.812046656268243,,,,0.5234492103005389,0.608768946822887,0.6702504907217997,0.6208784306602908,0.9943526845625006,0.9309316700188073,0.9295568450683055,0.9248967431327635,2.3787419853905885,1.9546713531401776,1.6387999645617637,2.040436244577717,128.3125,132.0625,137.25,132.0
DERP2004,0.007709102139308199,0.17262855355881057,0.886387675110273,0.8786785729709649,0.7137591215514625,0.8597575054016625,0.8315973848663434,0.2228109100358069,0.5001961046867561,0.5346551467425052,0.5451569453693142,0.7145465554405578,1.2123051432798406,1.326233554085149,1.3436777428467575,1.2903001883088723,3.0978596160693375,3.3759723001605844,3.398189688691926,1.4698490602075747,125.73076923076923,127.15384615384616,127.34615384615384,141.84615384615384
FR003252,0.09100991618682919,-0.00724099949344803,0.8020836040984787,0.7110736879116495,0.8093246035919267,,,,0.6693441995521313,0.6433714348015177,0.5833443328198114,0.6525435602421593,1.683498334877289,1.7193344869457943,1.76632849493038,1.7167257336421,2.0874403893284983,2.129324882645579,2.5213392219137765,2.1540058161671727,149.33333333333334,138.83333333333334,134.25,139.08333333333334
FR003302,0.011693861920814896,-0.012069338171754262,0.863065120362042,0.8513712584412271,0.8751344585337962,,,,0.5461876410176256,0.582673104394616,0.6306903627467763,0.5775614761886392,0.8495899649369768,0.9006795068371702,0.9110668235277933,0.899753661650319,2.4046815359867963,2.1410969516265874,2.072751706966187,2.40587576829113,131.33333333333334,131.79166666666666,135.16666666666666,130.625
FR003249,-0.005382167542679173,-0.010175042509218746,0.8989468971922044,0.9043290647348836,0.9091219397014232,,,,0.5796744249010707,0.5784552516449561,0.5933551919994967,0.5918403762164148,1.57132401475247,1.6106805744575587,1.6194174761884887,1.6127793041361207,2.7292696550983586,2.501297575746957,2.410722188641045,2.53369950935676,128.30769230769232,127.61538461538461,128.57692307692307,127.84615384615384
LU000006,-0.011910173663698176,0.02614653430792202,0.891768366894193,0.9036785405578912,0.865621832586271,,,,0.572308467363715,0.5608411388575802,0.604107252847887,0.6678191591613581,0.9586417313463302,0.9123703730915182,0.9209370102018007,0.9063072443364582,2.4141306296435143,2.792922893739902,2.5138165446902434,1.5125681978346173,127.46153846153847,128.07692307692307,130.0,135.0
LU000007,-0.0031171949676223054,0.05778653675593748,0.8483632606261626,0.8514804555937849,0.7905767238702252,,,,0.5820376371289808,0.5656177775677741,0.6429611551551865,0.5188194131393039,0.8377600275319108,0.8131909379972129,0.8228684631903541,0.8051234316739964,2.179298871547911,2.2020567035628944,1.8496465709967775,2.5825759503761727,135.30769230769232,129.6153846153846,134.76923076923077,125.6923076923077
LU000014,-0.024794684541539436,0.12830484639128537,0.7999691092577642,0.8247637937993036,0.6716642628664788,,,,0.5910754818827649,0.5569751328087889,0.6446135170209741,0.49787814354110443,0.806441904065329,0.7948071643466758,0.804831473934017,0.7864901121852468,1.7501577598896076,2.1747394627343017,1.7848476590752396,2.767492172930257,134.30769230769232,129.69230769230768,135.15384615384616,125.0
LU000008,-0.01620747338095674,0.2540204036925193,0.7146331572411491,0.7308406306221058,0.46061275354862974,,,,0.5007259510922724,0.5189640828150359,0.5352653454142624,0.8201406517407278,1.1407084448892786,1.1708859559799025,1.1783843590575476,1.1670472085361214,4.088001988594442,3.7666998692006777,3.5563307900911214,0.8474761687424828,119.61538461538461,121.92307692307692,122.38461538461539,152.92307692307693
LU000005,0.005386647985722082,0.232945651169712,0.8929546029747932,0.8875679549890712,0.6600089518050812,,,,0.5131519601965012,0.5387681859797658,0.5490255821440125,0.7503789927425509,1.216878753629151,1.2721192189073969,1.2779141298544834,1.2671933750835631,3.044633207499545,3.1516992817620295,3.2052976514446208,1.1199333828995905,124.53846153846153,125.46153846153847,125.46153846153847,144.92307692307693
BEWA0106,0.0016913228959570814,0.32564386860539674,0.8383525615770674,0.8366612386811103,0.5127086929716707,,,,0.4968046967832148,0.5286939254727606,0.5480724145179242,0.8029054979875774,1.157128320430866,1.1111205676332236,1.1262745686790852,1.0750674724699818,4.0636305642567105,3.8613262046004135,3.663314838191302,1.087662274166077,127.0,128.7826086956522,129.3913043478261,153.17391304347825
FR003280,-0.13981703786514743,-0.022409937867916563,0.44435823104866057,0.584175268913808,0.46676816891657713,,,,0.6641526137715094,0.479203699199076,0.5603359982245292,0.4844784433673699,1.2547971041714252,0.9927362702162111,1.0166062655856678,0.9908212076265328,3.012885676799598,2.645818738188753,2.403416301437267,2.9213007987384176,139.57692307692307,125.53846153846153,129.84615384615384,125.23076923076923
DERP2017,0.06330190341667918,0.07620863322789018,0.8870135059301489,0.8237116025134698,0.8108048727022588,0.8707618127803953,0.6897050582621438,0.7200509542573295,0.6040660981781378,0.5807271353896836,0.5244084101258629,0.7194833770938736,1.323952539769067,1.1810583029532984,1.2124717969881709,1.1531360804394575,2.6920265731938446,2.57031520173213,3.7791086574231025,1.3664510801024357,133.5,128.5,123.88461538461539,140.92307692307693
DERP2031,0.03628775763813752,0.08730694894488189,0.8550500444631222,0.8187622868249846,0.7677430955182403,0.890999693260557,0.8271785401566621,0.508300529498168,0.589492155815281,0.5448550614915842,0.5219176942509095,0.723859480005188,1.1105974049514904,1.186177097677822,1.2112100641552095,1.1508204899611048,3.0308423381768783,3.1067895536857653,3.8340044087226697,1.3404191966249912,133.8846153846154,126.23076923076923,124.1923076923077,141.34615384615384
FR000125,-0.0024829227805851506,0.01139885210070668,0.8700931047462608,0.8725760275268459,0.8586942526455541,,,,0.5023047759426577,0.4932291150989745,0.5041963937478429,0.5475811667774567,3.519459023368721,3.1514131860960113,3.173088467408099,3.156891754599614,2.7963068203600563,3.027699911786595,2.7927912064860965,2.8334520057801655,125.91304347826087,125.1304347826087,126.52173913043478,127.26086956521739
DERP2018,0.042731681063642446,0.0993159845710676,0.8721959067883882,0.8294642257247458,0.7728799222173206,0.8854080469644823,0.8136125237604235,0.4283044914329408,0.5762481641776137,0.5615188146554034,0.5252143962158455,0.7221592008594825,1.024572454928391,1.1663016030005269,1.1950222073146957,1.135907896942088,2.8786026835903322,2.761188416329569,3.8003242967145265,1.362653690807201,132.46153846153845,127.38461538461539,123.96153846153847,141.23076923076923
DERP2022,0.002645118110890743,-0.012587388681343792,0.8712371568307192,0.8685920387198285,0.883824545512063,0.7848575785718368,0.8045965827014828,0.833356311235884,0.560257812862486,0.5612680422531,0.5853027617316755,0.5424844322733772,1.3282642136993508,1.1821302207558604,1.1907082318699125,1.1794154635976786,2.16063169738943,2.9164896053693354,2.7896383615014684,2.6394524818166913,129.8846153846154,130.1153846153846,131.26923076923077,130.65384615384616
DERP2033,0.03383646345944635,0.011600300158166932,0.901866838455839,0.8680303749963927,0.8902665382976721,0.9252379074574089,0.884103339090113,0.8863915634351532,0.513752790574686,0.5518879249662242,0.6094700673296789,0.5947401957211101,0.8456727379502524,0.8203888400676993,0.8242545704693113,0.8110898164911533,2.638083649959376,2.949499648797981,2.9079535484124457,2.451644699542686,127.96153846153847,130.42307692307693,132.42307692307693,133.34615384615384
FR003261,0.001311721249872333,-0.05155016003243862,0.7172854834703712,0.7159737622204989,0.7688356435028099,0.24280034423955577,0.2409223720757141,0.6030760052003925,0.6059598129957963,0.7131981609260973,0.7152014587663806,0.6313758548943097,0.9507015985441356,1.188411514403795,1.1711447971053013,1.1952816431129774,2.220164395451184,1.476414347249595,1.4225249404139053,2.024617762172646,133.46153846153845,140.46153846153845,141.34615384615384,133.19230769230768
FR003295,0.02257975760499753,-0.0060136992588002425,0.7685448662725729,0.7459651086675754,0.7745585655313731,,,,0.5769152417053487,0.6404388044101021,0.6660020298242032,0.6282639155216505,0.874862179138891,1.0181729128913273,1.0184058785039813,1.0169963700517892,1.8349622379426132,1.7627901832201172,1.7303446144125256,2.011577943270069,134.52,135.32,137.28,134.0
FR003253,0.05765005170999116,-0.004749426422765879,0.7997029889829943,0.7420529372730031,0.8044524154057602,,,,0.6512894124251375,0.6719466340519265,0.605588921305137,0.6755004218626083,1.4149041810573662,1.486964854301841,1.5030444207008726,1.4828036607588315,2.3023088777028162,1.8776127477564506,2.299543555832568,1.9445544063934173,140.89473684210526,136.52631578947367,132.1578947368421,136.3684210526316
FR003262,0.0037625140495320952,-0.00554802786305908,0.8811141047677726,0.8773515907182405,0.8866621326308317,,,,0.6343893699502714,0.6689796623237769,0.6408782544575728,0.6605783564758929,1.2114182847345858,1.2416610215049941,1.2468316743779788,1.2409080592875743,2.3265395283367276,1.8737593560680212,2.0623470508965145,2.036776025945434,135.24,135.0,133.36,134.16
DEBU1957,-0.004573817979087735,-0.001665737201187234,0.9029141844413361,0.9074880024204238,0.9045799216425233,0.9163371330701047,0.8921059111170809,0.9179014886928241,0.6064127198456731,0.609516644675635,0.649988072686114,0.6032910386978718,0.8558204789088875,0.8599520583851795,0.8667117592774862,0.8582028036201658,2.049170615368509,1.9864582832383129,1.9250636144503237,2.210571921894213,134.1153846153846,132.23076923076923,135.15384615384616,131.3846153846154
DEBU1959,-0.027169985770993277,-0.013034457502224872,0.8506958926426549,0.8778658784136482,0.8637303501448798,0.9143198359699102,0.9155633764349824,0.9059069733747761,0.6098823777540179,0.5975591090194505,0.6259241158759242,0.6120101653281613,0.995652213866705,1.0208111749342978,1.0304893755357243,1.0169496990942828,2.5260576243304294,2.3083765175018325,2.236060951413484,2.2515491588952234,132.23076923076923,129.69230769230768,131.65384615384616,130.73076923076923
FR000184,0.18731910257596018,0.0011004023186254042,0.6202283570779945,0.4329092545020343,0.6191279547593691,,,,0.7607683459067961,0.816422409163623,0.8007810009960927,0.7879501339403685,1.3461345641856322,1.1657996704192348,1.1219115514618294,1.1609224231748436,1.439657424216201,1.0147726025663373,0.7929875452052659,1.1743090829406848,152.48,153.12,154.36,149.0
LU000013,0.01243045320111269,0.02947315747250623,0.6152455926369644,0.6028151394358517,0.5857724351644582,,,,0.5622001104808224,0.4964336150712932,0.5574693637353878,0.494958301148901,0.6081548655661143,0.7767836801635606,0.7871593781137066,0.7696185608678722,2.274642367461529,2.695179927827489,2.7325639940207043,2.809275930881171,133.53846153846155,127.6923076923077,129.84615384615384,125.23076923076923
LU000017,-0.004787815068172829,0.030607998056925156,0.8998731699914102,0.904660985059583,0.869265171934485,,,,0.5724331774596073,0.5679780120035267,0.59855783718835,0.6672068222148034,0.9531568963534384,0.9554663007923595,0.9633124015396103,0.9499800892098164,2.4595552635714406,2.8399867302269874,2.6615106135561435,1.5335214345728652,127.3076923076923,128.69230769230768,129.84615384615384,135.3846153846154
DERP2027,0.01356921326077365,-0.006248905571796137,0.8156133068270753,0.8020440935663017,0.8218622123988715,0.7121809874512774,0.8440263853242679,0.7399352229416254,0.5778379022572762,0.5714372604424198,0.645725992929038,0.569651224343004,1.1505958165844266,0.9748442917487071,0.9712059830686737,0.9704796022138867,1.82350299231343,2.631261057818832,2.1435474332590414,2.494556866575453,132.15384615384616,131.84615384615384,136.34615384615384,132.42307692307693
DERP2016,0.05612051212806002,-0.002573688754588188,0.8179518361360104,0.7618313240079504,0.8205255248905986,0.7950849531100086,0.6927358604363139,0.815339059940574,0.6578150607763272,0.5910227682239303,0.5720067560679665,0.6013434349349454,0.8784074757929518,0.8154522672802378,0.8436326340055549,0.8103900271626983,1.9650568511190973,2.1560213882177086,2.537048537263466,2.109550275983108,139.65384615384616,131.5,130.92307692307693,132.1153846153846
FR003239,0.045999156585264434,0.018742577446070552,0.7521066081462171,0.7061074515609527,0.7333640307001466,,,,0.5417570920419356,0.5998322406734933,0.6080852608169346,0.5944534816971602,1.043221884394032,1.1586594915905977,1.1795276685022982,1.1593868776170546,1.7337156049387468,2.0607589843659477,2.232556869837531,2.2549688754900705,127.3913043478261,132.1304347826087,132.30434782608697,130.8695652173913
DERP2005,0.015381324687089526,0.01614274071275934,0.8534820189157032,0.8381006942286137,0.8373392782029438,0.8727977553858847,0.840715439124815,0.7893811223224197,0.4455873237740707,0.526242801690048,0.5463838153194901,0.5109666021650991,1.1496889079696715,1.09450051401243,1.1116005512010052,1.0877015116908044,3.8171290952662003,3.733194721482644,3.6578598154652413,2.898408034134737,120.1923076923077,128.0,128.34615384615384,129.73076923076923
