basin,nse,nse_rg,nse_nogeo,nse_bfi_nogeo,bfi_obs,bfi_nogeo,qmean_obs,qmean_nogeo,slope_obs,slope_nogeo,hfd_obs,hfd_nogeo
FR000159,0.0,0.0,0.8746730609784179,,0.6030848801904666,0.6431394913710038,1.2861866065257646,1.3146151267611244,2.2578023984627564,1.8752422365096466,144.25,143.75
FR003284,0.0,0.0,0.8534073589184028,,0.6026969325669678,0.6687791247887057,1.0525460592183666,1.190055671401841,2.6102271947819404,1.867678274048114,131.5,135.46153846153845
LU000019,0.0,0.0,0.7884747919831647,,0.4927093708112636,0.6672338727739825,1.1783079531931049,1.2248656750973965,3.4284677356567825,1.7012037614213043,125.84615384615384,137.23076923076923
LU000015,0.0,0.0,0.7733467139943064,,0.5168531772655388,0.6642726506365967,1.0740519590813469,1.0962452907864413,4.331634051685714,1.7545744204216254,121.76923076923077,137.23076923076923
FR003259,0.0,0.0,0.2710643724574707,,0.5706232490689632,0.6593833597970914,0.8747875558972658,1.4292374333960356,2.2152232268195253,1.8939089901813602,136.64705882352942,140.52941176470588
DERP2015,0.0,0.0,0.797626538187302,0.7500653997084389,0.680687665329563,0.6682084752044442,0.999727657961247,0.9412334387157839,1.7763706983828427,1.9199275531832642,142.96153846153845,137.23076923076923
FR003274,0.0,0.0,0.6002339898484294,,0.4388275678210208,0.643212361815968,0.6728063523481701,0.8600906168751671,3.45529350359786,1.8421052554984516,127.45454545454545,140.0909090909091
DERP2036,0.0,0.0,0.748319476039472,0.48772709748575993,0.47157230315414317,0.6810729299474997,0.7697909099995716,0.7376733011149448,3.475729191631467,1.8994609623734067,127.07692307692308,142.19230769230768
DERP2011,0.0,0.0,0.7838207388316492,0.44969698673603353,0.5618528253644051,0.6712012699945575,0.8511268809833806,1.0221041705971379,2.0141747929079346,1.8078969307494956,130.03846153846155,137.57692307692307
BEWA0066,0.0,0.0,0.7909782214608658,,0.5157415459885847,0.6730461220718579,1.3588031872303,1.4339554806118175,3.400557707042768,1.7393999123252963,126.29411764705883,138.47058823529412
FR003275,0.0,0.0,0.5849884372889737,,0.4211480281801187,0.6635999092494778,0.700921766646005,0.9214017387471357,4.118494126340723,1.8888116584700674,123.32,136.12
FR003257,0.0,0.0,0.803089266724692,,0.5222915688252827,0.6719908966133953,0.9787323451344386,0.9222812166591408,2.4418798274668423,1.9186557524524936,127.32,136.04
FR003296,0.0,0.0,0.7417642674435215,0.2727206221244878,0.5438003919470576,0.6720903574824986,0.8351470457281275,1.0182627002415061,2.183741709168209,1.8762874873629247,132.15384615384616,136.53846153846155
FR000171,0.0,0.0,0.795359113128663,,0.5258401840570618,0.679763501206814,0.6489004821742346,0.6663876228160793,2.794871761794153,1.9218595266425658,124.91666666666667,137.20833333333334
FR000140,0.0,0.0,0.8456335858814905,,0.5647858633731606,0.649808428339361,1.5435719282086267,1.7405856040875365,2.688164983519076,1.8147100560994767,127.88,134.68
DEBU1956,0.0,0.0,0.8550777741864746,0.7455176533239531,0.6023545418383962,0.6702273362621619,1.0538170118310684,1.1563952279261895,2.5050865854074784,1.8653848277079017,132.03846153846155,135.46153846153845
LU000002,0.0,0.0,0.8083454984832141,,0.5729173574933384,0.6631119171658201,1.0313721751418063,0.9276337121026155,2.2436501934118906,1.911698491422733,128.30769230769232,136.6153846153846
LU000016,0.0,0.0,0.7197205385067138,,0.5649402652939012,0.6654533737605945,0.8191421083027756,0.7821277130367754,2.005882515001313,1.8726390565847204,133.6153846153846,137.0
