nse,nse_rg,nse_r1,nse_c1,nse_g1,nse_bfi_r1,nse_bfi_c1,nse_bfi_g1,bfi_obs,bfi_r1,bfi_c1,bfi_g1,qmean_obs,qmean_r1,qmean_c1,qmean_g1,slope_obs,slope_r1,slope_c1,slope_g1,hfd_obs,hfd_r1,hfd_c1,hfd_g1
0.30890335504065525,0.02353603185215658,0.6927642387617816,0.38386088372112637,0.669228206909625,,,,0.5491332552226622,0.6729592700440833,0.8081005986307361,0.49420668255044037,0.8958442072655957,0.7649077100078165,0.7999629980309015,0.8043598104410835,2.305894875074405,1.7071596079457911,1.8061142998337474,3.1103933413896256,127.38461538461539,141.6153846153846,161.53846153846155,126.76923076923077
0.26538979227870696,0.15451867826472832,0.7984429314983691,0.5330531392196621,0.6439242532336408,,,,0.6187599923498417,0.6820562515660288,0.7835269501999332,0.4913885703362976,0.9264638449166221,0.8660326418942864,0.902689327498158,0.9058731461155973,1.430666764097312,1.7288495224404652,1.9207222599200033,3.1484266744883374,130.6153846153846,141.76923076923077,156.46153846153845,125.15384615384616
-0.0005129931336941285,0.5903406375909596,0.868448756672815,0.8689617498065091,0.2781081190818554,,,,0.5468503966298911,0.520501254047552,0.5693015213395874,0.8580498143332511,1.192096235012109,1.201938392805654,1.2005303893673953,1.2147318877488595,3.860265270934023,3.3552407119215246,2.818738864436661,1.591497663401339,121.61538461538461,122.92307692307692,129.30769230769232,170.23076923076923
0.09929066741273207,-0.05224518986867721,0.5352002860142356,0.43590961860150357,0.5874454758829128,0.28255789598642844,0.21325555431408671,0.3487865669043745,0.5912286564625354,0.8284007962477268,0.8384330188877877,0.8095683326659388,1.076659242459983,1.000175381219257,0.9733653426376152,1.0122781240956933,2.249832566632805,1.4943333526657485,1.6493752066300276,1.6857649308395397,131.46153846153845,164.46153846153845,167.73076923076923,161.92307692307693
-0.019413532994243865,-0.01562283570991907,0.4163902373311221,0.435803770325366,0.4320130730410412,,,,0.7263461280996635,0.7758410134403216,0.7486405581947111,0.7550548673055283,1.3587597394179618,1.117010006988265,1.1078677567970523,1.1549523603499308,2.2048638196473735,1.6168557829882912,1.8012494301303716,1.8998854501866174,147.25,155.41666666666666,153.45833333333334,151.79166666666666
0.04459297183478028,-0.050750103373462196,0.7928421475598525,0.7482491757250722,0.8435922509333147,0.8267610683921681,0.7397815415113749,0.8304314091783248,0.4632010969159292,0.554950816092855,0.6111758852272208,0.5177551877709216,1.0472986121931485,1.050655024399391,1.0087611268790297,0.9756962624335571,3.555971392328444,3.3994639394219552,2.81293475120175,2.823784671987463,120.88461538461539,127.53846153846153,134.3846153846154,129.34615384615384
0.016100585107369003,0.006810641070724821,0.82030588824811,0.804205303140741,0.8134952471773852,,,,0.5079481042588097,0.5408165357386256,0.55114547700451,0.5023475597030072,0.9956666274344927,0.9178627722411467,0.9630578762533837,0.9606898214667468,2.9663314793754534,2.7887541633564523,2.738987656322979,3.1417308741331524,124.30434782608695,128.17391304347825,131.3913043478261,125.30434782608695
0.0036832987368866643,-0.008148082011366187,0.6772422419567581,0.6735589432198714,0.6853903239681243,,,,0.5169186781536074,0.5058835013611667,0.5249846774260076,0.5066463664222634,0.9148306708232089,0.7229755403945554,0.7633873170511847,0.7644098068646207,2.5154940473730383,3.0564361427584634,2.868703861349703,3.0455420964095343,129.0952380952381,127.47619047619048,131.8095238095238,128.14285714285714
-0.07044983351586509,-0.040034471335387734,0.20585940405362624,0.27630923756949133,0.24589387538901397,,,,0.5417133374177967,0.8156860015183404,0.7931436084110762,0.78948135735099,0.7993524710435663,1.1674560236066889,1.151387301644226,1.2053841103692087,3.2063018307440525,1.4548302276063843,1.5816452277172839,1.7477502879369726,145.27777777777777,166.05555555555554,164.5,161.05555555555554
-0.023979711214452637,-0.012208972709946142,0.7414419732857498,0.7654216845002024,0.7536509459956959,,,,0.5431762661877202,0.5342741701126666,0.5648637785727538,0.5247374993113373,0.8637251282104524,0.660199286583149,0.694944900541073,0.6965107058484205,1.9657436908760961,2.976208884089483,2.7433582834555432,3.0746857210651726,130.75,127.29166666666667,132.875,126.95833333333333
