basin,nse,nse_rg,nse_r1comp,nse_c1comp,nse_g1comp,nse_bfi_r1comp,nse_bfi_c1comp,nse_bfi_g1comp,bfi_obs,bfi_r1comp,bfi_c1comp,bfi_g1comp,qmean_obs,qmean_r1comp,qmean_c1comp,qmean_g1comp,slope_obs,slope_r1comp,slope_c1comp,slope_g1comp,hfd_obs,hfd_r1comp,hfd_c1comp,hfd_g1comp
LU000018,0.20439656234974768,0.05099801159990425,0.7358191922828183,0.5314226299330707,0.6848211806829141,,,,0.5491332552226622,0.6464184289473307,0.8098309066871968,0.4975250266509648,0.8958442072655957,0.8215919089366197,0.8296246318939581,0.8179618294072939,2.305894875074405,1.8416986740364183,0.9699630728548221,2.863580156688095,127.38461538461539,135.46153846153845,152.76923076923077,125.76923076923077
LU000010,0.11716768839464364,0.17029943505597234,0.8251541066341567,0.707986418239513,0.6548546715781843,,,,0.6187599923498417,0.6523358477143553,0.7829814671838868,0.4948082257911064,0.9264638449166221,0.9265481597661408,0.9341006486662427,0.9217496351380351,1.430666764097312,1.8114817602598225,1.0858271208659254,2.952288543436692,130.6153846153846,134.46153846153845,148.76923076923077,124.15384615384616
LU000001,-0.025463288005449836,0.2252075706788259,0.8570342593931624,0.8824975473986122,0.6318266887143364,,,,0.5468503966298911,0.48044888365150423,0.5620339197408553,0.7876247451668362,1.192096235012109,1.2304886142965585,1.2307553371495645,1.215252761930962,3.860265270934023,3.867879711311902,3.4687362885216735,1.1445854856300968,121.61538461538461,120.46153846153847,124.92307692307692,146.69230769230768
LU000006,0.0013601599811259302,0.003198186301211492,0.8874506817841085,0.8860905218029825,0.884252495482897,,,,0.572308467363715,0.5557547503352412,0.6048455982606692,0.6589371489941555,0.9586417313463302,0.9101971137802806,0.913051990023297,0.9048216932441473,2.4141306296435143,2.814111394652268,2.712277920134256,1.8051460651054707,127.46153846153847,128.3846153846154,130.92307692307693,134.53846153846155
LU000007,0.0015705209294872846,0.05950036231979805,0.8491366941419148,0.8475661732124276,0.7896363318221168,,,,0.5820376371289808,0.5929548112286817,0.6256587913683124,0.5222036372088757,0.8377600275319108,0.8115690805239686,0.8159646047074415,0.8090070985386923,2.179298871547911,2.224512399082231,2.1607095689777553,2.7445353726419146,135.30769230769232,131.6153846153846,134.0,127.15384615384616
LU000014,-0.009304553944459837,0.12928488398657456,0.8006332116826969,0.8099377656271567,0.6713483276961223,,,,0.5910754818827649,0.588630517641459,0.6254364701537651,0.502612262420938,0.806441904065329,0.7932786702626153,0.7980328111598707,0.7911187042254189,1.7501577598896076,2.17379533458964,2.0987723998688317,2.8672206230263066,134.30769230769232,131.76923076923077,134.23076923076923,126.46153846153847
DERP2006,0.0539266565675276,-0.001847229126417993,0.864216584495828,0.8102899279283005,0.866063813622246,0.8845267761777745,0.7396531186921838,0.8210853224047064,0.43962157636394383,0.5204507925538233,0.6016481891690109,0.5049791640972554,1.4772328390901432,1.3652784208653754,1.3633355721373355,1.3656363977540056,4.017057443002232,3.447100893463464,2.884806637654499,2.7467864469417482,122.23076923076923,126.61538461538461,131.92307692307693,128.3846153846154
FR000124,-0.0045982147552401376,0.20512274294956023,0.8061269836250385,0.8107251983802787,0.6010042406754783,,,,0.4742586446981948,0.47239164465914013,0.5169038524545988,0.7356507764796305,3.9161042905995633,3.453036438035052,3.4213151353411515,3.4324083386357582,3.0970781483971495,3.197617009189754,2.624574747593511,1.465297408970179,118.71428571428571,122.0,125.9047619047619,146.71428571428572
BEWA0067,0.046245598531960086,0.1726147814523693,0.8743152795055837,0.8280696809736237,0.7017004980532144,,,,0.44687806121952867,0.5067577478114511,0.5808371620127555,0.6926648852013408,1.5219266002304095,1.5110632329552343,1.5100798424330772,1.496926334530438,3.527883532917868,3.4122566092799844,3.009707457883709,1.5748413261644951,123.4375,125.5625,130.1875,140.5625
FR000169,0.00018531663348253513,0.043354529024789645,0.7670843507939301,0.7668990341604476,0.7237298217691405,,,,0.5816472690192767,0.5632710563962283,0.5773170503579486,0.5189605024865699,0.7066709652720817,0.6848044711442629,0.6919193846995938,0.6932649051594594,1.8911673540319904,2.384745646859608,2.422159843187422,2.9500156964460476,132.52631578947367,132.94736842105263,133.78947368421052,130.52631578947367
DERP2029,0.0475007069952641,-0.05269545541275955,0.7473079296340768,0.6998072226388127,0.8000033850468363,0.35024332436970174,0.2524733031013964,0.5135410446736555,0.5770721236525367,0.7564428801315125,0.7757213718580025,0.7227007496612411,0.8128997419966302,0.9081981764996495,0.9113770290454626,0.9026648322691488,2.202408139605328,1.4965514108612257,1.3576339725081834,1.6389384845681507,132.07692307692307,146.57692307692307,148.46153846153845,142.23076923076923
FR000153,-0.0023487885391971774,-0.056477723264904744,0.6610750069805527,0.6634237955197498,0.7175527302454574,,,,0.6421192150887213,0.7492559533060204,0.7399707395631683,0.6510904979217172,1.0716031926027136,1.3176139280762917,1.3182603446762133,1.3163546047910581,2.2348418963151917,1.4946750501735024,1.493228040769008,2.009637347654026,133.83333333333334,141.61111111111111,141.72222222222223,131.61111111111111
FR000142,0.02715312334278197,-0.002885328878603155,0.7992597568734159,0.7721066335306339,0.802145085752019,0.8056582190539763,0.7877602093891316,0.7148729911428794,0.6181879444170277,0.5679767623361824,0.5508566420501176,0.7197300128355749,1.701081378030953,1.7253178879777848,1.7237238763855502,1.726140780367208,2.1363079945665095,2.780205328701394,2.7408805718236224,1.6979814064377874,134.65384615384616,127.61538461538461,128.65384615384616,143.53846153846155
DERP2023,0.015580034755003247,-0.01871268183102781,0.8790312636888792,0.8634512289338759,0.897743945519907,0.8155612096207469,0.8023253433513318,0.8880501861712553,0.5475464240473255,0.565108667201686,0.620105279809258,0.5719269012363225,1.2046407986235061,1.1271272067637141,1.1286258233165,1.1274872452810611,2.2375005419180587,2.9592980525159778,2.680171399058485,2.4463885347035355,128.80769230769232,130.03846153846155,134.57692307692307,133.1153846153846
FR000128,-0.0052244513574307705,0.21539284460019503,0.8790329297656959,0.8842573811231267,0.6636400851655009,,,,0.5262351104042112,0.5127851064931281,0.5571091087715492,0.7672763569839544,3.177223275885115,2.758612669941555,2.7514627358632144,2.776735208903739,2.878325804251507,3.0928701345126894,2.7156461357881416,1.52327004456905,127.44,123.8,127.84,148.12
FR003246,0.015044035453623095,-0.012195411848561988,0.8449289843920328,0.8298849489384097,0.8571243962405948,,,,0.4707725058083362,0.5648908087244886,0.5834258109353726,0.5196813692599676,0.9209072206799293,0.8945096399050073,0.9009400038057446,0.9009296688393607,2.979323882652053,2.5500978997290424,2.5309872853912814,3.0814080069731333,120.84,128.84,130.2,125.28
FR003241,-0.0030857663879652053,0.09322586573242964,0.8844327750696449,0.8875185414576101,0.7912069093372153,,,,0.5720068735304338,0.5722305175891199,0.5852916062001597,0.7155573158837419,1.9660347551444997,2.105055491126857,2.1014323801441135,2.1029976998655937,2.6656768746543382,2.5790927977521365,2.477984850687958,1.6205799399299043,127.5,124.5,126.22727272727273,140.3181818181818
FR003265,0.0004080875815124507,0.01209392192400871,0.9097674323610427,0.9093593447795303,0.897673510437034,0.9250134053926431,0.9345755764641122,0.8772056400286995,0.6045800876045967,0.620794589937267,0.6172286838982882,0.6619894549131669,1.3650431518522423,1.3398322290666989,1.3423514723607044,1.3407026586794522,2.506784709873493,2.2777093200072875,2.3452159303626288,1.9759744398203156,132.30769230769232,130.8846153846154,131.3846153846154,135.19230769230768
LU000008,-0.040203667448814984,0.08742302759986254,0.6463146667495595,0.6865183341983745,0.558891639149697,,,,0.5007259510922724,0.4820379213367209,0.5628865181671501,0.7896005464760861,1.1407084448892786,1.1681360886788195,1.1692065347991865,1.156200443499033,4.088001988594442,3.9315235178328978,3.531193077430973,1.1527849337226836,119.61538461538461,120.53846153846153,125.46153846153847,147.07692307692307
LU000005,0.01700446656927357,0.15950920611588082,0.8780183074372384,0.8610138408679648,0.7185091013213576,,,,0.5131519601965012,0.5043275230783504,0.5766037269399712,0.7325955157980265,1.216878753629151,1.2688063101830733,1.2660532089580094,1.2554668480562758,3.044633207499545,3.3157726055074597,3.120626446856001,1.3561006469181094,124.53846153846153,124.61538461538461,128.07692307692307,141.46153846153845
BEWA0106,0.013401669988274856,0.26697196116500177,0.827805467876665,0.8144037978883901,0.5608335067116632,,,,0.4968046967832148,0.509573633913153,0.5815550323231451,0.7803161122491401,1.157128320430866,1.1107907915784327,1.1118125077017205,1.0897030949041575,4.0636305642567105,4.0120868188020395,3.3704617557734755,1.2944400572132937,127.0,127.6086956521739,132.65217391304347,149.1304347826087
FR003280,-0.006546340150907715,0.022371545782194358,0.4986529290373739,0.5051992691882816,0.47628138325517955,,,,0.6641526137715094,0.5039248017872001,0.5089043274620181,0.4894998830905345,1.2547971041714252,1.0000212798794323,1.0063350378630065,1.003125813903553,3.012885676799598,2.6164518189755226,2.74328682816206,2.9150635476047198,139.57692307692307,126.61538461538461,127.0,125.57692307692308
DERP2017,0.03295552770511534,0.04537905415575971,0.8852242571772329,0.8522687294721175,0.8398452030214731,0.8768734450134872,0.7720638221782175,0.7793898760270732,0.6040660981781378,0.5817097239107591,0.5660018600715641,0.7044177079469579,1.323952539769067,1.1911974137227335,1.1998846950874076,1.1741454310576553,2.6920265731938446,2.666252554063264,3.452617956875919,1.5779800760971625,133.5,128.23076923076923,127.26923076923077,138.19230769230768
DERP2031,-0.005233494583876563,0.04171740138796565,0.8415258187227143,0.8467593133065908,0.7998084173347486,0.8803727054673783,0.8563211529620909,0.5805605470579398,0.589492155815281,0.5402872021102808,0.5639189184107635,0.7080150354675433,1.1105974049514904,1.1923641984997309,1.198813859051616,1.172091338799503,3.0308423381768783,3.226019868340418,3.5133826594343804,1.5540028350711745,133.8846153846154,125.53846153846153,127.73076923076923,138.57692307692307
FR000125,-0.0024499568051276066,0.21042844471606847,0.85624602464706,0.8586959814521876,0.6458175799309915,,,,0.5023047759426577,0.48877779104239916,0.5324125446564281,0.7473315593905179,3.519459023368721,3.146331735032029,3.1323487782029376,3.1815092384292107,2.7963068203600563,3.172016709699935,2.6791024849681775,1.4946326187424204,125.91304347826087,124.30434782608695,127.91304347826087,146.56521739130434
DERP2018,0.016151892640526633,0.06576960214397876,0.8659408125994252,0.8497889199588986,0.8001712104554465,0.8819276969618159,0.8178388805390847,0.5011033064833654,0.5762481641776137,0.5622257609767923,0.5664778805899818,0.7068570541485225,1.024572454928391,1.174741713320623,1.1825880206515251,1.1569006989491324,2.8786026835903322,2.847057920884116,3.466677245261318,1.5715132669088978,132.46153846153845,127.07692307692308,127.26923076923077,138.57692307692307
DERP2022,0.007039367904011162,-0.02567685857672042,0.861819424538821,0.8547800566348098,0.8874962831155414,0.7524813548658738,0.7713954301058354,0.8600603872674267,0.560257812862486,0.5571018003601802,0.6098185564160931,0.5590295564023784,1.3282642136993508,1.1869018122250663,1.1878302198490867,1.1873891919648238,2.16063169738943,3.0270807720545037,2.7507230980221156,2.474088725926555,129.8846153846154,129.6153846153846,133.92307692307693,132.23076923076923
DERP2033,0.05514420871932668,0.016955988624992147,0.8974576696793015,0.8423134609599748,0.8805016810543094,0.9159587725085978,0.8012215251490801,0.8462552557806009,0.513752790574686,0.5559602469438147,0.6423845697784291,0.6121534459932468,0.8456727379502524,0.826058178825412,0.8313344962427706,0.8252226006387773,2.638083649959376,3.019363640220138,2.8048276552935216,2.2744770375135293,127.96153846153847,130.5,135.6153846153846,135.1153846153846
FR003261,-0.007277744962420729,-0.06185867644051335,0.6994276118351863,0.706705356797607,0.7612862882756997,0.2139295285396603,0.2602063525885713,0.6216886196768427,0.6059598129957963,0.7254271049348687,0.7139601565681141,0.6250291635455736,0.9507015985441356,1.209831770458637,1.2121258658672953,1.2103932088008225,2.220164395451184,1.6168793300442672,1.6613383535333104,2.166077065169958,133.46153846153845,140.69230769230768,139.96153846153845,132.3846153846154
FR003295,-0.0008243203671813859,-0.013256506174404659,0.7642796997640262,0.7651040201312076,0.7775362059384309,,,,0.5769152417053487,0.6585757212405079,0.6501398001407546,0.6260879311078098,0.874862179138891,1.0321868259041616,1.0354453877091432,1.031112072441293,1.8349622379426132,1.885643291375331,1.9763341508190422,2.128634293618888,134.52,136.36,136.04,133.72
FR003253,0.0519104362541728,0.008371682302619421,0.7940623798833583,0.7421519436291855,0.7856906975807388,,,,0.6512894124251375,0.6686004884457489,0.6147793784966955,0.7341172216902727,1.4149041810573662,1.4977371697004287,1.502861563320314,1.4908679657105215,2.3023088777028162,2.008690284536124,2.3418763199296073,1.5685110126294446,140.89473684210526,136.0,133.57894736842104,145.21052631578948
FR003262,0.0030777149958767236,0.0060077453338650555,0.8877962343035273,0.8847185193076506,0.8817884889696622,,,,0.6343893699502714,0.674281625837674,0.6438606202354445,0.6943852051364625,1.2114182847345858,1.25786354445919,1.2615773466166977,1.2555588909420308,2.3265395283367276,1.9757828986138402,2.179876681426142,1.8260157119345055,135.24,134.92,133.48,137.76
DEBU1957,0.0017131383951798362,0.00593289624201887,0.9122592480201767,0.9105461096249968,0.9063263517781578,0.9198733335677229,0.9197665963195838,0.9268871561217363,0.6064127198456731,0.6292864256292335,0.6275324306837672,0.6024405969219423,0.8558204789088875,0.8710191350653751,0.8762964340854229,0.872265217312884,2.049170615368509,2.0650136609582996,2.1829491326738797,2.314817198683428,134.1153846153846,133.30769230769232,133.19230769230768,130.92307692307693
DEBU1959,-0.002731805828490197,2.5590132497921303e-05,0.870120432191184,0.8728522380196742,0.870094842058686,0.9286453385643917,0.9347912485581369,0.9030900714599621,0.6098823777540179,0.6086302066351861,0.6162220382523012,0.6294678268424473,0.995652213866705,1.0306316528257338,1.034990287355366,1.0305512859305164,2.5260576243304294,2.3654143150236044,2.394072510951823,2.162836032300838,132.23076923076923,130.19230769230768,131.15384615384616,132.23076923076923
FR000184,0.03268359585341396,0.009774281131984974,0.6780664218768657,0.6453828260234518,0.6682921407448807,,,,0.7607683459067961,0.8159301920329208,0.8149125645573079,0.7656588948621054,1.3461345641856322,1.193964825622602,1.1921673201552248,1.1819271013615282,1.439657424216201,1.210245551758831,1.0521719689221476,1.422710463203361,152.48,151.84,152.84,144.48
LU000013,0.07700403463244221,0.05461333421911585,0.6399428763792149,0.5629388417467727,0.585329542160099,,,,0.5622001104808224,0.5334067400254159,0.5083300235064354,0.5001566418402723,0.6081548655661143,0.7753816609073054,0.7789427816443871,0.7744201581144521,2.274642367461529,2.5541502926102813,3.2660683034818865,2.9259272766945412,133.53846153846155,129.69230769230768,128.84615384615384,127.15384615384616
LU000017,0.007896852530860032,0.004505213550315523,0.8934889399073642,0.8855920873765042,0.8889837263570487,,,,0.5724331774596073,0.5551731363685493,0.605652143437835,0.6591141235094726,0.9531568963534384,0.9530502092038667,0.9547966237110278,0.9476029656977818,2.4595552635714406,2.849944592973078,2.7588773333631855,1.794730493953571,127.3076923076923,128.6153846153846,131.0,134.92307692307693
DERP2027,0.012850522550072907,-0.01703139673859655,0.8093127821642796,0.7964622596142067,0.8263441789028761,0.7035823771248544,0.8283868077817949,0.776000100625394,0.5778379022572762,0.5778209364087579,0.6543295492771256,0.5804385211626139,1.1505958165844266,0.981842919006399,0.9838876611652154,0.982197732542505,1.82350299231343,2.68577222852705,2.228715048617887,2.4044231494978794,132.15384615384616,132.34615384615384,137.69230769230768,133.53846153846155
DERP2016,0.12749940207260657,0.006010447599802737,0.8247383800418573,0.6972389779692507,0.8187279324420546,0.8384133859580862,0.4623409497767996,0.8212116689229743,0.6578150607763272,0.6058867624433191,0.5310273155682012,0.599253564941823,0.8784074757929518,0.8259206825851273,0.8345381060420913,0.8256171034598154,1.9650568511190973,2.1765630181321174,2.8132168292430526,2.1942290675144713,139.65384615384616,132.30769230769232,128.46153846153845,131.73076923076923
FR003239,0.0067832213627196936,-0.00037906774376517127,0.7186202992726043,0.7118370779098846,0.7189993670163695,,,,0.5417570920419356,0.6207043380872872,0.5724866854951416,0.5920052485257494,1.043221884394032,1.1727403232576346,1.1802057575351472,1.1737130445048123,1.7337156049387468,2.1232720299186782,2.5031290002389763,2.3839733184479592,127.3913043478261,132.65217391304347,129.56521739130434,130.04347826086956
DERP2005,0.0394894783354649,0.01676885975893394,0.8561702680469088,0.8166807897114439,0.8394014082879748,0.8793881335653237,0.7658455859896801,0.7894854731626411,0.4455873237740707,0.5148246244947767,0.5845018785116334,0.517188748673847,1.1496889079696715,1.0954082619134327,1.0980800947060385,1.0958911736474093,3.8171290952662003,3.8519978606906284,3.3540122206110103,2.8733703757718194,120.1923076923077,126.76923076923077,131.53846153846155,129.80769230769232
