basin,nse,nse_rg,nse_nogeo,nse_bfi_nogeo,bfi_obs,bfi_nogeo,qmean_obs,qmean_nogeo,slope_obs,slope_nogeo,hfd_obs,hfd_nogeo
LU000018,0.0,0.0,0.6856895763873994,,0.5491332552226622,0.6153414075620139,0.8958442072655957,0.7736707153455119,2.305894875074405,2.085615486587149,127.38461538461539,131.84615384615384
LU000010,0.0,0.0,0.7680479262850185,,0.6187599923498417,0.6092421348961548,0.9264638449166221,0.8772119874127057,1.430666764097312,2.1236879962663218,130.6153846153846,130.53846153846155
LU000001,0.0,0.0,0.8533498236959914,,0.5468503966298911,0.6047829078553588,1.192096235012109,1.1777256371360192,3.860265270934023,1.9252642236820583,121.61538461538461,132.07692307692307
DERP2028,0.0,0.0,0.8527988228136216,0.8656917915943482,0.5912286564625354,0.6165070522339964,1.076659242459983,0.9366323495850426,2.249832566632805,2.097596920365802,131.46153846153845,135.03846153846155
FR000183,0.0,0.0,0.2702755658939813,,0.7263461280996635,0.6082538594974438,1.3587597394179618,1.0838670961843306,2.2048638196473735,2.235797544093864,147.25,134.58333333333334
DERP2008,0.0,0.0,0.7757544380786762,0.6482352673781384,0.4632010969159292,0.6195927881888159,1.0472986121931485,0.9642112440344749,3.555971392328444,2.1519976841022546,120.88461538461539,134.53846153846155
FR000137,0.0,0.0,0.7934853271128731,,0.5079481042588097,0.6106969081516574,0.9956666274344927,0.9444273092084536,2.9663314793754534,2.3589797723135493,124.30434782608695,131.7391304347826
FR003294,0.0,0.0,0.6769157856509169,,0.5169186781536074,0.6149844751337942,0.9148306708232089,0.7454872333690867,2.5154940473730383,2.3580255694867764,129.0952380952381,134.8095238095238
FR000185,0.0,0.0,0.4665079139001913,,0.5417133374177967,0.6012001279940777,0.7993524710435663,1.13321192910544,3.2063018307440525,2.2813934758945105,145.27777777777777,141.38888888888889
FR000154,0.0,0.0,0.7475005370362335,,0.5431762661877202,0.6270888108949021,0.8637251282104524,0.6682941345610836,1.9657436908760961,2.329304586492917,130.75,134.04166666666666
FR003307,0.0,0.0,0.7983409419521427,,0.48802860347278665,0.6252074842451214,0.7842232990660046,0.6295002428023927,3.3929812296089343,2.2103460875165295,122.36,133.44
FR003256,0.0,0.0,0.7967555794677476,,0.5234492103005389,0.6149753196886563,0.9943526845625006,0.8664905847540394,2.3787419853905885,2.289255882673309,128.3125,132.4375
DERP2004,0.0,0.0,0.8362614204480919,0.6536816781085613,0.5001961046867561,0.6196915447260019,1.2123051432798406,1.230839562129298,3.0978596160693375,2.1014163109602264,125.73076923076923,134.8846153846154
