basin,nse,nse_rg,nse_r1comp,nse_c1comp,nse_g1comp,nse_bfi_r1comp,nse_bfi_c1comp,nse_bfi_g1comp,bfi_obs,bfi_r1comp,bfi_c1comp,bfi_g1comp,qmean_obs,qmean_r1comp,qmean_c1comp,qmean_g1comp,slope_obs,slope_r1comp,slope_c1comp,slope_g1comp,hfd_obs,hfd_r1comp,hfd_c1comp,hfd_g1comp
LU000018,0.10491426598789433,0.03410450572998802,0.7019662907659567,0.5970520247780624,0.6678617850359687,,,,0.5491332552226622,0.6262502725439875,0.748729465784751,0.5156471858922449,0.8958442072655957,0.8492689543494244,0.8501292243369752,0.799918869835841,2.305894875074405,2.1251333078376473,1.3336176339564214,2.9588216771666462,127.38461538461539,133.30769230769232,144.76923076923077,126.76923076923077
LU000010,0.036131642598014824,0.11846147551539798,0.7796360049794949,0.7435043623814801,0.6611745294640969,,,,0.6187599923498417,0.6295527752245694,0.7266384356956708,0.5117803099722406,0.9264638449166221,0.9541584991675494,0.9541365589329094,0.8965936593046109,1.430666764097312,2.1280988806047416,1.4451157961872076,2.9653482295821054,130.6153846153846,132.07692307692307,141.15384615384616,124.84615384615384
LU000001,0.05203436666292438,0.30459523891591933,0.8548845517501159,0.8028501850871915,0.5502893128341966,,,,0.5468503966298911,0.6376639303782791,0.6746503037540617,0.8074505834515908,1.192096235012109,1.2646405527228595,1.2636976977416665,1.3179718336167063,3.860265270934023,2.4453308905333904,2.0559233631787674,1.2282731984404558,121.61538461538461,136.46153846153845,141.76923076923077,151.69230769230768
DERP2028,0.05561756649588023,-0.0025397840650032144,0.7098968434332551,0.6542792769373749,0.7124366274982583,0.583074403626103,0.3647865407032176,0.5528432494013016,0.5912286564625354,0.7752907973586578,0.7930690139462142,0.7740280868364333,1.076659242459983,1.0199727106290732,1.025214946208398,1.0318362870535949,2.249832566632805,1.3893839264951797,1.2812951488007827,1.333589555263559,131.46153846153845,149.19230769230768,155.23076923076923,149.84615384615384
FR000183,-0.012030253459493045,-0.027172753086202373,0.45361815577371944,0.4656484092332125,0.4807909088599218,,,,0.7263461280996635,0.712603375993354,0.6915413908078086,0.7319650773791582,1.3587597394179618,1.1727796633506087,1.182803996189622,1.1889683999376233,2.2048638196473735,1.6523876932464614,1.6257080711601084,1.6069472684535058,147.25,142.5,141.29166666666666,144.20833333333334
DERP2008,0.06592952426902321,-0.09018165138994294,0.7492799747323899,0.6833504504633667,0.8394616261223329,0.5765278116638559,0.3370894263248493,0.8139671199930587,0.4632010969159292,0.6417361933147638,0.6908163133692117,0.5362061643955834,1.0472986121931485,1.0872240316294501,1.071387582828213,1.0548626297010923,3.555971392328444,2.7843906315277485,2.0431042381085005,3.028676874325939,120.88461538461539,136.84615384615384,142.46153846153845,129.84615384615384
FR000137,0.015204143873233988,0.010657136444863768,0.8030970232915116,0.7878928794182776,0.7924398868466478,,,,0.5079481042588097,0.522172904329908,0.5424807020308382,0.5235424750677637,0.9956666274344927,1.0342746600492145,1.0463622595971331,1.03400973229583,2.9663314793754534,3.229270632431447,3.197105211191213,3.2726370568845855,124.30434782608695,126.69565217391305,124.56521739130434,125.04347826086956
FR003294,0.020467822439668715,-0.015369234162742162,0.6745093585644052,0.6540415361247365,0.6898785927271474,,,,0.5169186781536074,0.5007378531817824,0.5237458895770647,0.5251342492266843,0.9148306708232089,0.8238111389863222,0.8326294644245363,0.8234762851412308,2.5154940473730383,3.4887731833168782,3.5822660817012637,3.2853225132593784,129.0952380952381,127.42857142857143,125.85714285714286,127.57142857142857
FR000185,0.02716113744812587,0.02775250823696196,0.26683002870961603,0.23966889126149016,0.23907752047265407,,,,0.5417133374177967,0.7451610833045953,0.7249228594322091,0.7539467480248151,0.7993524710435663,1.208001210904905,1.2233991434081182,1.2268688607451632,3.2063018307440525,1.4159624799168935,1.397672622009753,1.4243597006820514,145.27777777777777,150.94444444444446,151.38888888888889,151.66666666666666
FR000154,0.014293659974760287,0.0016095275351158955,0.7612170422833341,0.7469233823085738,0.7596075147482182,,,,0.5431762661877202,0.5250386697706606,0.5570158328368338,0.5407271468595101,0.8637251282104524,0.7497254171048159,0.7566006346268309,0.7489860453264311,1.9657436908760961,3.394858503043706,3.3793174462269184,3.3568469889398918,130.75,127.29166666666667,126.79166666666667,127.04166666666667
FR003307,0.0012803488961625753,-0.0027195719999986157,0.8620992371450076,0.860818888248845,0.8648188091450062,,,,0.48802860347278665,0.5256560799474439,0.5689507206819351,0.5363031980515035,0.7842232990660046,0.7070390089875828,0.7143197564840602,0.7084484959840701,3.3929812296089343,3.3058954648048386,3.133407651248315,3.36595887039113,122.36,126.56,127.48,126.28
FR003256,0.018573746151856696,0.016609971569343962,0.8125352435886242,0.7939614974367675,0.7959252720192802,,,,0.5234492103005389,0.6124746168388758,0.6438268335687908,0.6465238714968891,0.9943526845625006,0.9558635178697377,0.9592005821669044,0.956852676634998,2.3787419853905885,2.336122733397306,2.0361357949156056,2.1012343552925974,128.3125,132.5,133.375,134.3125
DERP2004,0.05621721931117085,0.14255346340899044,0.8036591628690102,0.7474419435578393,0.6611056994600197,0.5799190042581883,0.35980276113296317,0.05930958601043068,0.5001961046867561,0.646255263557976,0.6870451941377339,0.7423053061516738,1.2123051432798406,1.3668335281682276,1.3525504478262533,1.3387261762330733,3.0978596160693375,2.4906751376393204,2.023534938399294,1.40817089339175,125.73076923076923,137.73076923076923,142.53846153846155,144.84615384615384
FR003252,0.03223380330327752,0.0005673933678005394,0.8246348068960393,0.7924010035927618,0.8240674135282388,,,,0.6693441995521313,0.7028501170830805,0.6312268120337011,0.7279778333945947,1.683498334877289,1.7531930626607106,1.7744120304170676,1.7493778992175284,2.0874403893284983,1.8546183189472647,2.133644219717737,1.68499422558872,149.33333333333334,143.41666666666666,140.16666666666666,146.75
FR003302,0.0031902442834016442,0.005726555257099308,0.8607502178507141,0.8575599735673125,0.8550236625936148,,,,0.5461876410176256,0.5859541768613791,0.5957689802344159,0.605876439263011,0.8495899649369768,0.9230854268483469,0.9332671382981836,0.9265248800718182,2.4046815359867963,2.6031331884573157,2.6411440092259753,2.5111562612893703,131.33333333333334,131.75,130.54166666666666,132.375
FR003249,0.004422320638076238,0.025037179250259278,0.906099052494301,0.9016767318562248,0.8810618732440417,,,,0.5796744249010707,0.6312159120408788,0.6275626273234888,0.6690801638080623,1.57132401475247,1.6422981204156633,1.6469629640037136,1.643864695492033,2.7292696550983586,2.2896124878287916,2.170454256448868,2.052022714793492,128.30769230769232,132.42307692307693,132.3846153846154,135.46153846153845
FR000144,0.08966054190022688,0.015997384315865393,0.25890461465049674,0.16924407275026987,0.24290723033463135,,,,0.6872353910753508,0.7905316942137403,0.750015617815366,0.7941476904154604,1.444598096445125,1.279615517204374,1.2976375133143325,1.3077966395359224,2.1998091011604126,1.256046587579065,1.394952192474956,1.3103285339748887,173.23809523809524,151.04761904761904,149.42857142857142,152.23809523809524
LU000006,0.008259516852092585,0.021838383033595088,0.8850203414328565,0.8767608245807639,0.8631819583992614,,,,0.572308467363715,0.6199762012845439,0.6528788300760845,0.6861046208522213,0.9586417313463302,0.9404620922958598,0.935129041473736,0.9329143564966159,2.4141306296435143,2.435676680526529,2.102279872267589,1.8071011746012107,127.46153846153847,134.53846153846155,137.3846153846154,138.92307692307693
LU000007,-0.0022054551724086657,0.014341202888020432,0.8128085151966357,0.8150139703690443,0.7984673123086152,,,,0.5820376371289808,0.5844219891838351,0.6219809536786797,0.5422215037246328,0.8377600275319108,0.8394706386949624,0.8316876881636699,0.7961530286339634,2.179298871547911,2.491909060395463,2.196666490058337,2.778748094155565,135.30769230769232,131.0,132.30769230769232,128.53846153846155
LU000014,-0.023061912916087612,0.0650225027235114,0.7350218052758573,0.7580837181919449,0.6699993025523459,,,,0.5910754818827649,0.5738445817961831,0.6172914820992118,0.5207648291642639,0.806441904065329,0.8210366575080464,0.8129884609288487,0.773861960730921,1.7501577598896076,2.525849060827533,2.183115873495775,2.97624917374944,134.30769230769232,130.6153846153846,132.07692307692307,127.46153846153847
DERP2006,0.08837938631182318,-0.09133213052107292,0.7680424396993453,0.6796630533875221,0.8593745702204182,0.6055056540874377,0.3320630255466883,0.8332949808651271,0.43962157636394383,0.6340277484833878,0.6937298513338226,0.525866637051381,1.4772328390901432,1.4006507139303597,1.3888553590448962,1.3634370833605243,4.017057443002232,2.4970296263911567,1.9063627930169704,2.8738561448261115,122.23076923076923,137.3846153846154,143.65384615384616,129.5
FR000124,-0.0223954161224571,0.0975917827541366,0.7654197350316286,0.7878151511540857,0.667827952277492,,,,0.4742586446981948,0.6128707348285286,0.5705086968992651,0.697198657056832,3.9161042905995633,3.487168035622376,3.4482203534377236,3.4385503139291695,3.0970781483971495,2.15512800137105,2.0949349718977732,1.805858959850289,118.71428571428571,131.95238095238096,130.57142857142858,138.8095238095238
BEWA0067,0.06102385443121949,0.10874270312239931,0.7466621972656747,0.6856383428344552,0.6379194941432754,,,,0.44687806121952867,0.6521934283643948,0.6885918808845028,0.7264507741838082,1.5219266002304095,1.5520248431287913,1.5520293996966283,1.5530575238442255,3.527883532917868,2.2756699825174858,1.860864806082523,1.4053550550362122,123.4375,139.9375,144.5625,144.8125
FR000169,0.014451156750664218,0.042827971422271904,0.7246906823373043,0.71023952558664,0.6818627109150324,,,,0.5816472690192767,0.5439421599338613,0.569772151183788,0.5349194200120607,0.7066709652720817,0.6977378875453577,0.7061287853558189,0.7064171973970673,1.8911673540319904,3.0956200119060573,3.0333927054101326,3.34859938435689,132.52631578947367,131.8421052631579,131.73684210526315,130.6315789473684
DERP2029,0.06699225264813902,0.024958550339362562,0.7285246116586597,0.6615323590105207,0.7035660613192971,0.3041063399445748,0.029947036334764476,0.20603665673122473,0.5770721236525367,0.7538845077364438,0.7799935052543866,0.7650650438084609,0.8128997419966302,0.9198488446590332,0.9271456731249269,0.9305089351599007,2.202408139605328,1.4746802868893176,1.3720694758526213,1.4192751975860316,132.07692307692307,146.73076923076923,153.42307692307693,148.84615384615384
FR000153,-0.005936718311836842,-0.03889051607220195,0.6540488071728587,0.6599855254846956,0.6929393232450607,,,,0.6421192150887213,0.7315072909954793,0.7199214772409052,0.6847465467295396,1.0716031926027136,1.333432118312929,1.3417925892105682,1.3428679839153428,2.2348418963151917,1.5349375577836715,1.4809071371209765,1.8474431427075506,133.83333333333334,139.11111111111111,139.5,134.72222222222223
FR000142,0.010328935319501742,0.022254739188110606,0.8415262410914421,0.8311973057719404,0.8192715019033315,0.830050387889279,0.8678720538963274,0.755612669639671,0.6181879444170277,0.6752838675618836,0.5978505142234838,0.7128552157658691,1.701081378030953,1.7648373518930165,1.7524948910711893,1.7605715105016466,2.1363079945665095,2.0887806038290315,2.3001470971042215,1.8562359417553473,134.65384615384616,137.5,132.5,141.3846153846154
DERP2023,0.031045107807103123,-0.04777253137598725,0.8463277191750618,0.8152826113679587,0.894100250551049,0.7633475677232866,0.707396833195167,0.8878248741354461,0.5475464240473255,0.6407679179767909,0.6838553482765243,0.5920964777734793,1.2046407986235061,1.1535214875324813,1.1494939020395873,1.13930754170317,2.2375005419180587,2.4040743738747854,1.9569235940917855,2.4856784574783717,128.80769230769232,138.84615384615384,143.03846153846155,134.34615384615384
FR000128,0.009761448404968509,0.11505894763644675,0.8539096062587666,0.844148157853798,0.7388506586223198,,,,0.5262351104042112,0.6408931844717819,0.6347606123655875,0.7363224233990562,3.177223275885115,2.8122702591662696,2.7905958502067656,2.80829181794297,2.878325804251507,2.1791448571738563,1.9460314600740818,1.813559451177399,127.44,133.88,135.28,143.04
FR003246,0.015651814362910965,-0.004729985757055966,0.8248199512315688,0.8091681368686579,0.8295499369886248,,,,0.4707725058083362,0.5457272579105086,0.5793224775362265,0.5412376750848363,0.9209072206799293,0.9093021940856482,0.9179212662887756,0.9077026347908717,2.979323882652053,3.112091450281316,2.9409774312078216,3.2370359931343695,120.84,127.72,127.56,125.76
