basin,nse,nse_rg,nse_r1comp,nse_c1comp,nse_g1comp,nse_bfi_r1comp,nse_bfi_c1comp,nse_bfi_g1comp,bfi_obs,bfi_r1comp,bfi_c1comp,bfi_g1comp,qmean_obs,qmean_r1comp,qmean_c1comp,qmean_g1comp,slope_obs,slope_r1comp,slope_c1comp,slope_g1comp,hfd_obs,hfd_r1comp,hfd_c1comp,hfd_g1comp
LU000018,0.14044160561802155,-0.03238014938360001,0.6942375706446833,0.5537959650266617,0.7266177200282833,,,,0.5491332552226622,0.6658293338477287,0.7573180834272626,0.5812138415056284,0.8958442072655957,0.8312095443334857,0.8330956239405806,0.8424797540678485,2.305894875074405,1.943328614725048,1.5597261770308395,2.100826395621511,127.38461538461539,138.3846153846154,145.15384615384616,132.69230769230768
LU000010,0.08906645040220029,-0.0036490139937385146,0.7837177855211024,0.6946513351189021,0.7873667995148409,,,,0.6187599923498417,0.6673205781565515,0.7401880217530421,0.5775595716663098,0.9264638449166221,0.936527189733167,0.9381342189141862,0.9495051434367485,1.430666764097312,1.963447633306515,1.6358731613883217,2.1285873096484527,130.6153846153846,137.0,142.23076923076923,129.6153846153846
LU000001,-0.002157750475221154,0.1220654773604325,0.8957115871565239,0.897869337631745,0.7736461097960914,,,,0.5468503966298911,0.5288814678648991,0.57419623278018,0.7002604758106253,1.192096235012109,1.2437733949224763,1.2390046280823925,1.3220966614294611,3.860265270934023,3.5416037878291196,2.557924221340567,1.8135876664774337,121.61538461538461,123.53846153846153,125.76923076923077,136.30769230769232
DERP2028,0.031543323206631446,-0.05766698417378979,0.7628338389928147,0.7312905157861832,0.8205008231666044,0.7258126622992186,0.7028567664515343,0.8322740811846591,0.5912286564625354,0.7412432963002732,0.7560259172733599,0.6855559570852465,1.076659242459983,1.0091824068160193,1.0044006927216558,1.032930434729264,2.249832566632805,1.6591202098565665,1.5654730808661828,2.107007589543614,131.46153846153845,145.0,146.07692307692307,139.92307692307693
FR000183,-0.01406900383555032,0.07149610203654388,0.45129712662110044,0.46536613045665076,0.37980102458455656,,,,0.7263461280996635,0.7113316224801405,0.7032070338695491,0.6576669586316068,1.3587597394179618,1.1650301961820901,1.161754649453401,1.192037854274243,2.2048638196473735,1.753881002582569,1.7943488271064372,2.2526675600942103,147.25,142.5,141.58333333333334,135.91666666666666
DERP2008,0.03375610120733241,0.018409869573190685,0.816387288432656,0.7826311872253235,0.7979774188594653,0.8284759298932409,0.7130352210338137,0.6281044872662946,0.4632010969159292,0.542845702901275,0.6086762983078661,0.5821296302307787,1.0472986121931485,1.0528957808699233,1.0421026943376246,1.05444589715869,3.555971392328444,3.8078225519467264,2.932033731610602,2.257333200652649,120.88461538461539,128.84615384615384,132.19230769230768,132.96153846153845
FR000137,0.017774601665383583,0.020850726061399594,0.817554774549397,0.7997801728840134,0.7967040484879974,,,,0.5079481042588097,0.5902560447519767,0.6003421427257366,0.5699574232980679,0.9956666274344927,1.0187007054809027,1.0204999551461351,1.0350250097634959,2.9663314793754534,2.3204574381837424,2.394441617495136,2.370065935470291,124.30434782608695,132.2608695652174,132.6086956521739,129.04347826086956
FR003294,0.0071065176709416145,0.010375459951819654,0.7187235605733087,0.711617042902367,0.708348100621489,,,,0.5169186781536074,0.5742755727208076,0.5869109169479105,0.5719235905854754,0.9148306708232089,0.8061554916473791,0.8137103289369204,0.8082237083476572,2.5154940473730383,2.3675290367814013,2.3878604791212195,2.3290958714008005,129.0952380952381,134.0952380952381,134.57142857142858,133.23809523809524
FR000185,-0.01509507731924331,-0.045244341612916905,0.31603243441486806,0.33112751173411137,0.36127677602778496,,,,0.5417133374177967,0.7339559336396754,0.7205754139504522,0.6665856463429195,0.7993524710435663,1.208101193969954,1.2046812036144428,1.2357167987458502,3.2063018307440525,1.6019678034268463,1.6814869408685942,2.244160226531839,145.27777777777777,149.83333333333334,148.55555555555554,144.38888888888889
FR000154,0.003086535617603303,0.0027175369556488027,0.7964865047446384,0.7933999691270351,0.7937689677889896,,,,0.5431762661877202,0.5911277106179457,0.6092182123074782,0.5861692887876743,0.8637251282104524,0.7249384117484252,0.7332065915401242,0.7297243240150403,1.9657436908760961,2.3994229013100767,2.431087336756982,2.420437870806885,130.75,134.375,134.625,132.25
FR003307,0.01287616331086261,0.0001556681510772595,0.8219855046760793,0.8091093413652167,0.8218298365250021,,,,0.48802860347278665,0.5913068326558539,0.6184540501826379,0.5810927330928155,0.7842232990660046,0.6824202304379189,0.6915826057473433,0.6822993696183955,3.3929812296089343,2.2177982683148776,2.244429425465061,2.341061665045717,122.36,133.4,134.04,131.08
FR003256,0.02145190792278473,-0.006463345519534869,0.7912742192379023,0.7698223113151176,0.7977375647574372,,,,0.5234492103005389,0.6498979947465982,0.6717225236778989,0.6319759292569365,0.9943526845625006,0.9400660225543501,0.9387417993318938,0.9517935363481289,2.3787419853905885,1.9695700708295085,1.9952882847438702,2.294133863527873,128.3125,136.0,137.25,132.875
DERP2004,0.019119088985215194,0.10809832120096385,0.877550557421564,0.8584314684363488,0.7694522362206001,0.831654677454652,0.7557067901791213,0.4056962158120171,0.5001961046867561,0.5515739878229076,0.5997459453941045,0.6757667716152791,1.2123051432798406,1.3384854565412796,1.319398208646616,1.3525992006010428,3.0978596160693375,3.3389723083873295,2.778187156975837,1.9100079676027428,125.73076923076923,128.42307692307693,131.69230769230768,138.42307692307693
FR003252,0.025864933932261858,0.02059880698496741,0.7894921040570206,0.7636271701247588,0.7688932970720532,,,,0.6693441995521313,0.6380129656888744,0.6107125001186028,0.6240228643870691,1.683498334877289,1.7689028274718124,1.754079455201419,1.7940885646901137,2.0874403893284983,2.360437488611503,2.4319919042780027,2.519256294299893,149.33333333333334,138.16666666666666,137.16666666666666,137.08333333333334
FR003302,0.009082534233904038,-0.0011201822829810526,0.8556904704967281,0.846607936262824,0.8568106527797091,,,,0.5461876410176256,0.6345484292016278,0.6388827710407994,0.6137224641964677,0.8495899649369768,0.9063899265142829,0.9099339822095783,0.9148207159635581,2.4046815359867963,2.055861557014128,2.178847610351524,2.3274130373777635,131.33333333333334,136.70833333333334,136.58333333333334,133.66666666666666
FR003249,0.003167065203053987,0.021065649785441676,0.9122025096994785,0.9090354444964245,0.8911368599140368,,,,0.5796744249010707,0.604141733635373,0.61816210360879,0.60247530863307,1.57132401475247,1.635652831843056,1.6173496680300288,1.6584609175754603,2.7292696550983586,2.442595977372383,2.307289434013746,2.545139123958262,128.30769230769232,129.30769230769232,130.8846153846154,128.76923076923077
FR000144,0.16163174181084172,0.29624728378436715,0.18543784691018794,0.02380610509934622,-0.11080943687417921,,,,0.6872353910753508,0.7556097158527413,0.7019087642723327,0.6796862627878366,1.444598096445125,1.2777487035682533,1.274366200595513,1.3210583120820214,2.1998091011604126,1.534849121893529,1.9616204470548675,2.227325924821203,173.23809523809524,146.61904761904762,139.28571428571428,137.0
LU000006,-0.006383999825556597,0.0048310524685728495,0.8937154601609982,0.9000994599865548,0.8888844076924254,,,,0.572308467363715,0.5973175521904249,0.6301552835420763,0.6594111824464813,0.9586417313463302,0.9213045325550666,0.9190736197824732,0.957741312729326,2.4141306296435143,2.6490341136095807,2.2458464331543855,1.978735384010452,127.46153846153847,131.6153846153846,133.53846153846155,135.84615384615384
