,gauge_name,basin,nse,bfi_obs,bfi_sim,nse_value_bfi,qmean_obs,qmean_sim,slope_obs,slope_sim,hfd_obs,hfd_sim
0,Schoenfels,LU000018,0.6782275214443514,0.5491332552226622,0.4885380020906589,,0.8958442072655957,0.8048436710910087,2.305894875074405,2.852091453572195,127.38461538461539,124.15384615384616
1,Hunnebuer,LU000010,0.64474494863347,0.6187599923498417,0.48657519566589746,,0.9264638449166221,0.9080386232953442,1.430666764097312,2.8779063199322343,130.6153846153846,123.15384615384616
2,Bigonville,LU000001,0.5765770766566454,0.5468503966298911,0.8105285103451282,,1.192096235012109,1.1579094330981137,3.860265270934023,0.8763878523450541,121.61538461538461,152.6153846153846
3,Eisenschmitt,DERP2028,0.7671065129070954,0.5912286564625354,0.7364420945959933,0.7011944663798729,1.076659242459983,0.9527495544068262,2.249832566632805,1.3708170393979497,131.46153846153845,145.0
4,A9001050,FR000183,0.3561818176892757,0.7263461280996635,0.6906458319774826,,1.3587597394179618,1.1104853902581886,2.2048638196473735,1.676444425478866,147.25,140.25
5,Sinspelt,DERP2008,0.8329713258966776,0.4632010969159292,0.5056526122781382,0.8076384849477648,1.0472986121931485,1.0265762170841355,3.555971392328444,2.9597998071035594,120.88461538461539,128.73076923076923
6,A5242010,FR000137,0.8247405060648083,0.5079481042588097,0.4947749067469121,,0.9956666274344927,1.0058765757572545,2.9663314793754534,3.205047701913055,124.30434782608695,124.65217391304348
7,L'Isch Ã  Postroff,FR003294,0.7163531817965578,0.5169186781536074,0.4969748651639338,,0.9148306708232089,0.7941436075260774,2.5154940473730383,3.141148707349068,129.0952380952381,128.52380952380952
8,A9021050,FR000185,0.3875512288738986,0.5417133374177967,0.712672995004774,,0.7993524710435663,1.1323782501093858,3.2063018307440525,1.575579069180433,145.27777777777777,147.94444444444446
9,A6872010,FR000154,0.7487164374987628,0.5431762661877202,0.511350152956147,,0.8637251282104524,0.7183414435397494,1.9657436908760961,3.1797624880441377,130.75,126.58333333333333
10,La Nied Allemande Ã  Varize,FR003307,0.8452321143867397,0.48802860347278665,0.5058052575650775,,0.7842232990660046,0.6787591902568706,3.3929812296089343,3.1003134768003084,122.36,125.72
11,La Vezouze Ã  ThiÃ©baumÃ©nil,FR003256,0.7904931467552275,0.5234492103005389,0.6146258552080102,,0.9943526845625006,0.9041177077202012,2.3787419853905885,2.056135199173233,128.3125,132.125
12,GemuendOur,DERP2004,0.7138236916548824,0.5001961046867561,0.7081561473270194,0.2570676961061946,1.2123051432798406,1.2575708123193348,3.0978596160693375,1.4996054154841592,125.73076923076923,141.92307692307693
13,La Meurthe Ã  Azerailles et Ã  Baccarat,FR003252,0.7695327585455702,0.6693441995521313,0.6456963732583925,,1.683498334877289,1.677273506835667,2.0874403893284983,2.2418769936753136,149.33333333333334,139.25
14,La Sarre Ã  Sarreguemines et Ã  Sarreinsming,FR003302,0.8664979464364762,0.5461876410176256,0.5729515855515466,,0.8495899649369768,0.8844245978283579,2.4046815359867963,2.4317134839173438,131.33333333333334,130.75
15,La Moselle Ã  Toul,FR003249,0.9007633662956435,0.5796744249010707,0.5873650667543137,,1.57132401475247,1.589844732451784,2.7292696550983586,2.581196408501093,128.30769230769232,128.1153846153846
16,A6232010,FR000144,0.1555627611912026,0.6872353910753508,0.744789590931758,,1.444598096445125,1.2090823351566364,2.1998091011604126,1.4749367768468384,173.23809523809524,145.1904761904762
17,Diekirch,LU000006,0.8668285400967276,0.572308467363715,0.6573941738080301,,0.9586417313463302,0.8744024880694855,2.4141306296435143,1.5610642035208253,127.46153846153847,134.84615384615384
18,EttelbrueckAlzette,LU000007,0.784564348072854,0.5820376371289808,0.5131980576348117,,0.8377600275319108,0.7938374338254475,2.179298871547911,2.6919758813464463,135.30769230769232,125.61538461538461
19,Mersch,LU000014,0.6611321810871866,0.5910754818827649,0.4935347001381626,,0.806441904065329,0.7779043795733336,1.7501577598896076,2.8390622915160346,134.30769230769232,124.92307692307692
20,Pruem,DERP2006,0.8572625219474823,0.43962157636394383,0.4965671050737982,0.7983279186971477,1.4772328390901432,1.3456718007005433,4.017057443002232,2.8254893702348958,122.23076923076923,128.57692307692307
21,A4020610,FR000124,0.7928643287657364,0.4742586446981948,0.5312784765677426,,3.9161042905995633,3.4397508205906986,3.0970781483971495,2.8540221824434027,118.71428571428571,125.19047619047619
22,Schoenberg,BEWA0067,0.6671157846024381,0.44687806121952867,0.6962705108353101,,1.5219266002304095,1.446725973735276,3.527883532917868,1.393018382671542,123.4375,143.25
24,A7642010,FR000169,0.6955318281134055,0.5816472690192767,0.5094064614249757,,0.7066709652720817,0.6685057428235777,1.8911673540319904,3.0863515704989717,132.52631578947367,130.94736842105263
25,Dreis,DERP2029,0.7824027775899209,0.5770721236525367,0.7294313857321978,0.4835843016941651,0.8128997419966302,0.8576515552650549,2.202408139605328,1.4312741981243748,132.07692307692307,144.46153846153845
26,A6701210,FR000153,0.7195215443083083,0.6421192150887213,0.6537264930546978,,1.0716031926027136,1.2752431263854922,2.2348418963151917,1.891476500752802,133.83333333333334,132.55555555555554
27,A6051020,FR000142,0.8252185440780843,0.6181879444170277,0.6042810791337749,0.8247627688380146,1.701081378030953,1.6980341769587737,2.1363079945665095,2.4868040020163242,134.65384615384616,130.84615384615384
28,Densborn,DERP2023,0.8845440424617517,0.5475464240473255,0.5496517013341663,0.8270294935615747,1.2046407986235061,1.103321097321153,2.2375005419180587,2.661528559636383,128.80769230769232,131.19230769230768
