,gauge_name,basin,nse,bfi_obs,bfi_sim,nse_value_bfi,qmean_obs,qmean_sim,slope_obs,slope_sim,hfd_obs,hfd_sim
0,Eisenschmitt,DERP2028,0.6715633224629018,0.5912286564625354,0.7989719986829621,0.5346748362717082,1.076659242459983,1.0097138324769195,2.249832566632805,1.1628629291441728,131.46153846153845,151.42307692307693
1,A9001050,FR000183,0.4662987334132246,0.7263461280996635,0.7109086414693639,,1.3587597394179618,1.1613543477602304,2.2048638196473735,1.5786753609482536,147.25,142.41666666666666
2,Sinspelt,DERP2008,0.8069471862333787,0.4632010969159292,0.5945334176168084,0.7482382165227361,1.0472986121931485,1.0515018395735594,3.555971392328444,3.2147391658368543,120.88461538461539,131.34615384615384
3,A5242010,FR000137,0.8279845407326646,0.5079481042588097,0.5452871989967506,,0.9956666274344927,1.0285711097000492,2.9663314793754534,2.7471711061967268,124.30434782608695,128.04347826086956
4,L'Isch Ã  Postroff,FR003294,0.7286308920945945,0.5169186781536074,0.5232880183187187,,0.9148306708232089,0.8189541796606753,2.5154940473730383,2.880949218137325,129.0952380952381,129.42857142857142
5,A9021050,FR000185,0.3271049150766292,0.5417133374177967,0.7195475438172885,,0.7993524710435663,1.1963153253819576,3.2063018307440525,1.5595321382842282,145.27777777777777,147.83333333333334
6,A6872010,FR000154,0.7892351597678764,0.5431762661877202,0.5521231297339994,,0.8637251282104524,0.7410441143733326,1.9657436908760961,2.8116772148611,130.75,129.375
7,La Nied Allemande Ã  Varize,FR003307,0.8410822706273807,0.48802860347278665,0.5665517455871902,,0.7842232990660046,0.6940437606194699,3.3929812296089343,2.5814871907431582,122.36,129.64
8,La Vezouze Ã  ThiÃ©baumÃ©nil,FR003256,0.8067349190840282,0.5234492103005389,0.6374936494149898,,0.9943526845625006,0.921934451715694,2.3787419853905885,2.0469524194636683,128.3125,134.6875
9,GemuendOur,DERP2004,0.8649340786733142,0.5001961046867561,0.5848452356190521,0.7985031265238863,1.2123051432798406,1.2647725678566906,3.0978596160693375,3.2362301784836474,125.73076923076923,130.96153846153845
10,La Meurthe Ã  Azerailles et Ã  Baccarat,FR003252,0.7847825332569475,0.6693441995521313,0.6253366108476678,,1.683498334877289,1.6512105112841102,2.0874403893284983,2.3315740188754206,149.33333333333334,138.08333333333334
11,La Sarre Ã  Sarreguemines et Ã  Sarreinsming,FR003302,0.8717094982395298,0.5461876410176256,0.5993674127149344,,0.8495899649369768,0.8980312972345318,2.4046815359867963,2.3570567113401535,131.33333333333334,133.0
12,La Moselle Ã  Toul,FR003249,0.8918412228220938,0.5796744249010707,0.5962030876634066,,1.57132401475247,1.3572290134366034,2.7292696550983586,2.476710527845297,128.30769230769232,129.34615384615384
13,A6232010,FR000144,0.12165009354503953,0.6872353910753508,0.7272752919135826,,1.444598096445125,1.274372226987943,2.1998091011604126,1.7354943594874328,173.23809523809524,141.8095238095238
