,0
high_snow_k,2.7084626579236986
high_unsaturated_Smax,146.02333116578905
high_unsaturated_Ce,0.668740355733404
high_unsaturated_beta,2.305364572115253
high_slowhigh_k,0.00026819067451300943
general_snow_k,2.7084626579236986
general_unsaturated_Smax,146.02333116578905
general_unsaturated_Ce,0.668740355733404
general_unsaturated_beta,2.305364572115253
general_lowersplitter_splitpar,0.312789484145622
general_slow_k,0.0012973536323336572
general_lag-fun_lag-time,2.1475212196582687
general_fast_k,0.036408257508728795
low_snow_k,2.7084626579236986
low_unsaturated_Smax,146.02333116578905
low_unsaturated_Ce,0.668740355733404
low_unsaturated_beta,2.305364572115253
low_fast_k,0.0025338715792731824
