,0
high_snow_k,2.2354159522712918
high_unsaturated_Smax,204.85903721815185
high_unsaturated_Ce,1.4764309378888223
high_unsaturated_beta,0.6305731808744637
high_slowhigh_k,4.072741908754364e-05
general_snow_k,2.2354159522712918
general_unsaturated_Smax,204.85903721815185
general_unsaturated_Ce,1.4764309378888223
general_unsaturated_beta,0.6305731808744637
general_lowersplitter_splitpar,0.10027069811031773
general_slow_k,0.029578149680912366
general_lag-fun_lag-time,2.2534986351550224
general_fast_k,0.02709981468546107
low_snow_k,2.2354159522712918
low_unsaturated_Smax,204.85903721815185
low_unsaturated_Ce,1.4764309378888223
low_unsaturated_beta,0.6305731808744637
low_fast_k,0.0022393622137013096
