,0
high_snow_k,2.409402979976897
high_unsaturated_Smax,311.3111932364845
high_unsaturated_Ce,1.517701540757466
high_unsaturated_beta,0.5084990189728376
high_slowhigh_k,0.00012700022042057415
general_snow_k,2.409402979976897
general_unsaturated_Smax,311.3111932364845
general_unsaturated_Ce,1.517701540757466
general_unsaturated_beta,0.5084990189728376
general_lowersplitter_splitpar,0.1234772772674258
general_slow_k,0.024775701685145916
general_lag-fun_lag-time,2.1820282072236212
general_fast_k,0.023426260319354603
low_snow_k,2.409402979976897
low_unsaturated_Smax,311.3111932364845
low_unsaturated_Ce,1.517701540757466
low_unsaturated_beta,0.5084990189728376
low_fast_k,0.0020467486841532936
