,0
high_snow_k,8.183220920789783
high_unsaturated_Smax,171.40224430955843
high_unsaturated_Ce,1.1694182440220589
high_unsaturated_beta,0.8568452423600335
high_slowhigh_k,0.001579193603059659
general_snow_k,8.183220920789783
general_unsaturated_Smax,171.40224430955843
general_unsaturated_Ce,1.1694182440220589
general_unsaturated_beta,0.8568452423600335
general_lowersplitter_splitpar,0.5356342898511128
general_slow_k,0.00900338092716087
general_lag-fun_lag-time,2.3812773940887055
general_fast_k,0.30452672806106984
low_snow_k,8.183220920789783
low_unsaturated_Smax,171.40224430955843
low_unsaturated_Ce,1.1694182440220589
low_unsaturated_beta,0.8568452423600335
low_fast_k,0.0014899911498127087
