basin_id,lit_fra_Alluvium,lit_fra_Arkose,lit_fra_Coal,lit_fra_Conglomerate,lit_fra_Cristallin basement,lit_fra_Dolomite rock,lit_fra_Gravel and sand,lit_fra_Limestone,lit_fra_Limestone and marl,lit_fra_Marl,lit_fra_Marl and dolomite,lit_fra_Marl and limestone,lit_fra_Marl and sandstone,lit_fra_Plutonic rock,lit_fra_Quarzite,lit_fra_Sand,lit_fra_Sand and gravel,lit_fra_Sandstone,lit_fra_Sandstone and conglomerate,lit_fra_Sandstone and marl,lit_fra_Sandstone and schist,lit_fra_Sandstone and siltstone,"lit_fra_Sandstone, conglomerate and marl","lit_fra_Sandstone, siltstone and schist",lit_fra_Schist,lit_fra_Schist and sandstone,lit_fra_Silt,lit_fra_Silt and schist,"lit_fra_Siltstone, sandstone and schist",lit_fra_Volcanic rock,lit_fra_totalarea,lit_dom,tot_area
DERP2025,3.7988777478850952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.598807868885356,0.0,0.0,0.0,0.0,0.0,0.0,0.4548326783479514,0.0,0.0,76.49193490935082,0.0,0.0,0.0,0.0,0.6555467955307793,100.0,Schist,99.99999999999977
DERP2026,1.813591182170413,0.0,0.0,0.0,0.0,0.0,0.0,1.8783568804374366,0.0,0.0,0.0,0.0,0.0,0.0,13.185539381675394,0.0,1.5266026627488307,7.897549579564759,0.9687501752000834,0.0,2.1022825107723935,0.837054763720726,0.0,0.0,68.16557384139462,0.0,0.0,0.0,0.0,1.6246990223153412,100.0,Schist,100.00000000000013
DERP2027,1.8875999088255584,0.0,0.0,0.0,0.0,0.0,0.0,37.636423167955364,4.228148624611926,0.0,0.0,0.0,0.0,0.0,5.673245499610245,0.0,0.5515955390730962,7.6949264758378115,7.268237080919351,0.0,4.469270607142763,0.8360499669748772,0.0,0.0,25.94151726071746,0.0,0.0,0.0,0.0,3.812985868331557,100.0,Limestone,100.00000000000013
DERP2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285579788528548,0.0,0.0,45.39978201371756,33.983027700666675,0.0,0.0,7.174890936395439,0.0,0.0,2.56803465546747,0.0,0.0,0.0,0.0,1.588684905224316,100.0,Sandstone,100.00000000000004
DERP2029,0.0,0.0,0.0,0.0,0.0,0.0,12.01612674657699,0.0,0.0,0.03570060931448967,0.0,0.0,0.0,0.0,3.657206001882528,0.0,0.0,28.737563484199068,32.71037965473343,0.974710824028537,0.2801284011875324,20.237493139597817,0.0,0.0,0.75689104078656,0.0,0.0,0.0,0.17947212300070736,0.4143279746923413,100.0,Sandstone and conglomerate,100.00000000000016
DERP2030,1.316168762499669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.929835309019563,0.0,0.0,10.260470188442039,0.0,0.0,30.824052206529945,0.0,0.0,0.0,40.669473533508786,0.0,0.0,0.0,0.0,0.0,100.0,Schist,99.95455079618183
DERP2031,4.91446157218818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815674564215221,0.0,0.0,0.0,0.0,18.576579287061787,0.0,4.4176469282161936e-05,8.95480683637099,0.0,0.0,17.329855622076007,0.0,0.0,0.0,49.40857794161852,0.0,0.0,0.0,0.0,0.0,100.0,Schist,99.98086839750931
DERP2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.721083886606415,0.0,0.0,0.0,0.0,0.0,0.0,78.25106134382455,0.0,0.15433068075254183,6.915773937730899,0.0,0.0,0.0,0.0,1.9577501510855848,100.0,Sandstone and siltstone,99.480838726417
DERP2033,2.384709673875199,0.0,0.0,0.0,0.0,0.0,1.6969777244203794,0.0,0.017539109226240638,0.2337311719983296,0.0,0.0,0.0,0.0,13.9481683695548,0.0,3.4874635914362413,2.36396283124253,0.6901677950609821,13.329038621386305,2.8865030399480935,24.59970785291615,0.0,0.017935774519724126,18.42759381280018,0.0,0.0,0.0017980670548110537,7.996286021485996,7.918416543074029,100.0,Sandstone and siltstone,99.93073505382584
DERP2034,6.112792822026301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.738192113882178,0.0,1.1165534720112409,0.0,0.0,0.0,0.0,14.324137071285797,0.0,0.0,25.335913679852922,0.0,0.0,0.08292989493284518,39.0413103089821,10.248170637026615,100.0,"Siltstone, sandstone and schist",100.00000000000048
