,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,perm_high_regi,perm_medium_regi,perm_low_regi,perm_high_cont2,perm_medium_cont2,perm_low_cont2,perm_high_glob2,perm_medium_glob2,perm_low_glob2,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean,nse_r1comp,nse_c1comp,nse_g1comp,nse_nogeo
hq_dur,-0.2451114424845578,-0.1889141889144163,0.27859630070191715,0.7471675284747834,-0.5674437117386639,-0.5341751892270391,-0.14049720625151835,-0.7738067740219035,0.0727565461361482,0.6669127769335931,1.0,0.717973040571146,0.6222663397591736,,-0.22576204339849837,-0.06714082252004416,0.14883233502386858,0.18260467871027072,-0.06412289770509232,-0.13253560143759557,-0.3987918793948366,-0.059431521858531594,-0.026951584322848308,0.012651956864988715,0.12122439168711534,-0.14508824496734918,-0.1474038207341266,-0.25819727769713474,-0.22628171845303025,0.1381678916606727,-0.28424715445686016,0.01709267351199735,0.047028721697876356,0.3332741983894142,0.2816067452824875,0.021111863010118647,0.02402916422381804,0.08169718335529942,-0.10644854432716354,-0.05909974462962653,,,,,,-0.2625217271365589,-0.1723255782485731,-0.016700886571610535,-0.1540033733382376,-0.5996464619612473,0.07138974518066561,0.23593555311821068,-0.5004322195692236,-0.10493000324828435,0.3383241759721299,0.0349164401152066,0.057191965168470624,-0.2573982321347784,-0.1881709033709014,-0.25547794991975886,0.19033415619208696,0.4307733695455089,-0.33622075562118575,0.4711253801812504,0.11316943977364206,0.16746771589030787,-0.2719983822459767,0.22393971367422263,-0.26941557921883874,-0.3393622831382125,-0.17301324724762293,0.1080349607371257,0.25292073503509505,-0.28777759798017344,-0.15785653316922044,0.4169397709781883,0.030770973726722474,0.030770973726722474,0.3087736562836182,0.30788163820879677,0.29770118883822444,-0.04339490074202822,0.27355912192137605,0.34712843588067005,0.09917165030619847,0.29268792260489285,0.35306894802501854,0.011717996413183114,0.17082552332096457
lq_freq,-0.08136183625709625,-0.05633642199553357,0.10996410383599865,0.9353870556904864,-0.7981877295776415,-0.7203574547957399,-0.1147421592948061,-0.8290131542583453,0.2996431153936961,0.7619084644138807,0.717973040571146,1.0,0.8758419962759985,,-0.008060503018589746,-0.07318647333563756,-0.022217153768378604,-0.15499146041612988,0.03608478100650097,-0.0620738095345262,-0.045172254752157734,0.06409501101755169,-0.14914069931535706,-0.027913920426865396,0.2316976629973913,-0.24321448771013607,-0.026404727348123574,0.06702813097815,-0.21825165418810133,0.09789057093794783,-0.30619946091644207,0.16220237402488788,-0.08750775111716048,0.001478468577258183,0.10162014782697663,-0.18770478717103395,-0.20511972918073768,-0.10228560528463113,0.05788776171135706,-0.06356611642623379,,,,,,-0.17423200736388278,-0.15037232042689083,-0.3067090428896558,-0.23332204287008937,-0.7608728890737642,0.04098514822257258,0.264328666097117,-0.6796522547799606,-0.10254102975523056,0.3083680981652642,-0.18734966961295615,0.15828021946086487,-0.27983523416047035,-0.1181745612188864,-0.3396147630435879,0.44397621783589347,0.4338120161009192,-0.23968484345842836,0.3877047480821066,0.038093608992479676,0.1387884583989173,-0.18948650979537088,-0.006033651603596095,-0.22484738267978394,-0.27914066196253196,-0.18952488589946564,0.04152886627036208,0.30190478959447953,-0.27893475042138954,-0.25601076160895025,0.409167601875331,-0.16525791784567256,-0.16525791784567256,-0.04463574684744297,-0.0497507330257017,-0.07713845530586888,0.003441859018598067,0.16492274508789873,0.16024236874826916,-0.09353561445974991,0.2073501969728385,0.22920381505287166,-0.09244246319718018,-0.0579722164627825
lq_dur,-0.01391282712089867,0.001663971138194233,0.09138645117302995,0.764876177663822,-0.6887378096587269,-0.6497960283849699,-0.07036113602081703,-0.705150535423171,0.3193982966944676,0.6728212358554626,0.6222663397591736,0.8758419962759985,1.0,,0.031008394872286085,-0.11662018448560899,-0.08657766308105938,-0.16877922731361578,0.11077802325200559,-0.02507840241059522,-0.015569168797563697,0.030106016902847713,-0.16142091458764019,-0.08688327444161473,0.21080935894073455,-0.27970075950723955,0.055603503015693216,0.1889347055887456,-0.13257895800828326,0.04161331957971998,-0.2610415225011942,0.11219255574520408,-0.1641137560473254,-0.013952732012789149,-0.010268824453722259,-0.2215928904008857,-0.22401833694593834,-0.0990667497316314,-0.010545391715332888,-0.04016304511977155,,,,,,-0.14987571683634823,-0.1722349262914535,-0.38833105705489934,-0.184026200112228,-0.6791179851558291,-0.030420570912635378,0.2780974473230913,-0.6035289013793382,-0.11144615638383902,0.30578203249725083,-0.20986150251239605,0.12994256205197177,-0.17797472264833325,-0.13504736481028176,-0.35362125312994713,0.48027717327450886,0.37304144486822843,-0.16098942823356016,0.3119280321595386,-0.04947153986906422,0.1574235819177997,-0.08062956758980548,-0.0393587932677415,-0.14742038021191298,-0.19780031980542304,-0.33212179657688085,-0.035671126384811146,0.25662492006802706,-0.20633242113608488,-0.2029428555720221,0.37235509387908367,-0.1961082775431656,-0.1961082775431656,-0.09524025459879074,-0.0919881965512558,-0.14058968270986938,0.07945842415347146,0.03233462777105196,0.046371922494631984,-0.2321281770301646,0.10828350685166695,0.13999103252958206,-0.13308659829662753,-0.10242614147386016
zero_q_freq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p_mean,0.8621912587828987,0.7019535828309917,-0.40019149515694824,0.034409498519785274,0.18320467063834275,0.04714451077172086,0.14468701325454678,0.35764491803921067,0.7948544509347942,-0.3767678596780717,-0.22576204339849837,-0.008060503018589746,0.031008394872286085,,1.0,-0.48202350576350056,-0.9451919389923727,-0.7261115888631599,0.6787337253504556,-0.6777627194558214,0.5118747592779447,0.21472104094660818,-0.8672235243444884,-0.8384820220746418,-0.19786706311598096,0.6683992236685087,0.7578782402499545,0.5785874715290263,0.5998742433054036,-0.5615708169019069,0.5580587770033056,0.03487676899186362,-0.18788734984240502,-0.0704846898869283,-0.4007007314671649,0.09665940671945944,0.3974465884391287,-0.17457111438627346,-0.47934753501182725,0.3922181667495501,,,,,,0.6074825573020818,0.49320532897210634,0.1573751752136187,0.2752715683408661,0.17415135602688966,-0.7085766599872,0.5813723075376818,-0.054961866966383506,-0.4543409808018618,0.4945487457535316,0.401097402572146,-0.6335125997538595,0.5270691959076781,-0.36972288054449143,-0.1911938026064237,0.02425148893028167,-0.4092777625994516,0.7064562152249814,-0.35302804044703917,-0.6480953085314449,-0.060722911090483146,0.6272787289906904,0.24331733576411876,0.7820335511826516,0.7413482663350281,-0.09721355594215965,-0.7132278851682297,0.010451725089143757,0.61518325860647,0.2970979141848859,-0.5252491330897222,0.27906294230571027,0.27906294230571027,-0.11382521011008621,-0.12855854382288054,-0.10684267072791834,0.695825007182454,-0.016612693002695106,-0.09649018420486828,0.025142990925463776,0.22284147778538868,0.18362831335689592,-0.004592017797505711,0.1154530449773298
pet_mean,-0.6426186097117267,-0.6647063033121258,0.35040135370786674,-0.13892494870351718,-0.024192069214473158,0.13305735162532661,0.39079731626449715,-0.13408223115293222,-0.6073424275801199,0.14953052916713966,-0.06714082252004416,-0.07318647333563756,-0.11662018448560899,,-0.48202350576350056,1.0,0.7201272926405324,0.4903545179012521,-0.9282523747606954,0.38109212228928085,-0.03196793539125538,-0.4643968568810723,0.6833995520410707,0.6631064455158252,0.23594976175883361,-0.39819972887341293,-0.8464325296789705,-0.47421236668565203,-0.6631764002171412,0.774863400641608,-0.43783391229374274,0.08023401787623322,0.2036414514575343,-0.10824219307791713,0.3962622348183053,0.16847509286761966,-0.4876923751264684,0.5252376987280629,0.32438453167170994,-0.5498052842273028,,,,,,-0.13454085670939367,-0.035109679976509274,0.07439806709927926,-0.2475313985411282,0.06526311436126253,0.8090953027858904,-0.8615478857099905,0.21237773686985992,0.8141916351512435,-0.7892008776004946,-0.4294906088016293,0.5541029760544299,-0.2652247913995406,0.7604250299802462,0.1492285133650428,0.06854097819400479,0.0394954138436806,-0.466654758667625,-0.323831982612193,0.7922178788905452,-0.42760710309665134,-0.6130167259359893,-0.2521133509734038,-0.49842167256941267,-0.3590057561391512,0.19080248701449082,0.8229830435258155,-0.37542132063289824,-0.47578962456194923,0.2910476244604936,0.297680977912764,-0.042751438234219084,-0.042751438234219084,0.4027611958736191,0.41037684046081524,0.3615461887223497,-0.9120483645731561,0.35130957522855255,0.14217164220522505,-0.35300047154619113,-0.3222456451175644,-0.24588707544368696,-0.016987626143680018,-0.23289149380600915
aridity,-0.8938994443442039,-0.7779540349997699,0.43134588228959986,-0.07723197699638543,-0.14607887050062768,0.028043014859989578,0.00946517250327829,-0.32988200213926144,-0.8341594124643036,0.3459194246819642,0.14883233502386858,-0.022217153768378604,-0.08657766308105938,,-0.9451919389923727,0.7201272926405324,1.0,0.745828404021041,-0.8630302997200842,0.6483162874079742,-0.4294746637024255,-0.3497418798970625,0.9138817635890542,0.8907715942813678,0.25798571411131005,-0.6575655573169645,-0.9022331469711559,-0.6224211275208132,-0.6967405416165069,0.7064534186845413,-0.5773122215688278,0.01874383665086029,0.23366295742561713,0.022220245800908544,0.4438839187888835,-0.011067890752463899,-0.4775135325145132,0.3032314842949412,0.5055351897054334,-0.5218593395335436,,,,,,-0.5270047033595696,-0.3994189856473879,-0.06777339111925916,-0.32709906448807996,-0.11829867379844856,0.8417109205013817,-0.761619074685776,0.10789495081550542,0.6448688103679566,-0.6827059845859159,-0.4580459096556307,0.6886092061086426,-0.518357103579607,0.5467545707574865,0.20738054163167127,0.0004032608960194599,0.31632159197838855,-0.7133064672705001,0.1534097405451103,0.7859999288165213,-0.10502197190728559,-0.710476797157533,-0.27924602007679705,-0.7834947051476921,-0.7056529747868534,0.16281153462571538,0.8492886050793214,-0.14593456436152405,-0.6571297229356908,-0.116610044788059,0.5167308559182501,-0.25023698088613755,-0.25023698088613755,0.21925828935232985,0.23393052689128152,0.20151036208957357,-0.8685423983180675,0.1483295509347283,0.13733016018939528,-0.1353211359135609,-0.29776399539619003,-0.2409206967181959,-0.02536583972683473,-0.19205156061348277
p_seasonality,-0.6446120386234685,-0.5747451190769055,0.5710392834067508,-0.1753741576602411,-0.040775440950658944,0.22838447678139898,0.19212794384833048,-0.22107351963581154,-0.6590966526190254,0.22561182029798188,0.18260467871027072,-0.15499146041612988,-0.16877922731361578,,-0.7261115888631599,0.4903545179012521,0.745828404021041,1.0,-0.5858157442037941,0.3140982139129147,-0.7135095039471436,-0.5619681899150702,0.6798543205632094,0.46751579542415406,0.20492650036773402,-0.32011705575379085,-0.6080916642673168,-0.47093825455351845,-0.3505099904453121,0.385544553639555,-0.2710050877330569,-0.05628464640769802,0.24103716121596033,0.19718372199734638,0.18296200924317751,0.012470730577951597,-0.15107597621981406,0.3808286229947514,0.2353252706256691,-0.37325909720921946,,,,,,-0.45256956747845123,-0.31447987440125225,0.21581477628253998,-0.1903874371326238,0.12389568939281864,0.5375264385610606,-0.5911740537008782,0.31561668460879583,0.3841052585711725,-0.536101683086454,-0.1615509654299042,0.4005414140952212,-0.3009883261494166,0.3998180160675343,0.011428417560680734,-0.05486284188307662,0.13949992046290727,-0.5326489091194652,0.062260758210865956,0.5736731072510665,0.04478650103196595,-0.5519924338273204,0.08807773081665048,-0.39005115365271853,-0.30558943770453384,-0.08666387191788534,0.5457681076769867,-0.09855380439008997,-0.3470962377250101,0.012519724208183676,0.31147513869880916,-0.20713398325689142,-0.20713398325689142,0.2664655936707514,0.26869087375344897,0.24525983234820212,-0.5233282476273254,0.06296873040587639,0.17535114244135536,-0.1574775873869819,-0.2488762927304192,-0.20722461249186988,0.017760204040868335,-0.11267344038910328
frac_snow,0.7639672047117296,0.7321336846401544,-0.4441622490343878,0.09334768554654055,0.03913643169485802,-0.1443736396313465,-0.2854463978903996,0.2368531910733991,0.7204501299859638,-0.21794635296181294,-0.06412289770509232,0.03608478100650097,0.11077802325200559,,0.6787337253504556,-0.9282523747606954,-0.8630302997200842,-0.5858157442037941,1.0,-0.5002146073691612,0.1879606749298735,0.462496810108842,-0.8023634761828,-0.79887760213653,-0.2220884665722578,0.4736167157297781,0.9378341719545337,0.5981020627054688,0.7157168805958016,-0.8052911228313783,0.4957125523161541,-0.0817761157298434,-0.2428901909690767,0.0422726450890153,-0.46063159303682893,-0.14266341158325585,0.48911330146993115,-0.44248464992220266,-0.3971163134369706,0.5536574383312093,,,,,,0.2620458336171451,0.13516123257924684,-0.0931764233498465,0.29336392141553425,0.017178171780012914,-0.8844300139922809,0.8628357054961464,-0.1332707478126373,-0.8282146934782005,0.7841754782712136,0.4431284227868567,-0.6170552493046612,0.3603606214486585,-0.677197931197029,-0.1646638278236411,0.026640758483846023,-0.10752468104721978,0.5703909426268091,0.17040133881506384,-0.8231706983223132,0.31158175177384295,0.6849743839235802,0.25275398677192973,0.6334381294189931,0.5221452515487067,-0.23362173001217454,-0.8874963533231559,0.34745288553754894,0.5732046511708275,-0.19838858580927393,-0.3826418980126673,0.08570211559765056,0.08570211559765056,-0.3962401224933721,-0.4086173916097531,-0.3578942809496329,0.9561544037178883,-0.33745888090136966,-0.19011282560773277,0.26168738705105754,0.2962015607515422,0.2211180090713585,0.020267601685128294,0.1912981322740484
hp_freq,-0.6116079828717668,-0.514587595875889,0.17488740107896528,-0.17113568051593395,-0.04065693260531241,0.07176729221359361,-0.014071457666199093,-0.0759837080930627,-0.6183057566258098,0.16028314405967065,-0.13253560143759557,-0.0620738095345262,-0.02507840241059522,,-0.6777627194558214,0.38109212228928085,0.6483162874079742,0.3140982139129147,-0.5002146073691612,1.0,-0.19386320571455717,-0.0776273912906606,0.8357170929220016,0.8082706319229686,0.1879177567143164,-0.6287578216180295,-0.5067237019667237,-0.18994607678460482,-0.356700019374234,0.2979681177847277,-0.37196385455153025,0.10179362606604764,-0.07779991578497782,-0.06892809878043712,0.008779409593140872,-0.2961527540020596,-0.3594561559765899,0.0067427264252382674,0.276162793347685,-0.3189672160066273,,,,,,-0.4437088042180049,-0.4316914709564509,-0.3600786976069913,-0.2496778532307029,-0.03806925626268071,0.4976113739206369,-0.53190860991506,0.03182695465064633,0.3325804662453983,-0.46782041384099066,-0.37495468056911496,0.42819315530304064,-0.4066424091282438,0.4173784220655129,0.08459017627632921,0.016362792993739425,0.14504447119609026,-0.42315258980510634,0.10728389125079482,0.4179708806577431,0.1071650586040897,-0.31903546083258477,-0.44912517212949005,-0.5107463699199322,-0.43803582488917764,0.018756626611479938,0.5188196991217019,-0.21540894746562203,-0.2971324995506571,-0.24849620706250286,0.18943921118256168,-0.40985714503044796,-0.40985714503044796,-0.22582634946061267,-0.19254857686113425,-0.21244010800606242,-0.5259850997486967,-0.3903073443859702,-0.38926924146355407,-0.24368904486045276,-0.35116634681682773,-0.3447070200902458,-0.1456492433569089,-0.2737068247659808
hp_dur,0.41658411081474345,0.34811956037675507,-0.3412028997422235,-0.06228717603706304,0.16581709295112182,0.010685350896667728,0.14348729561575688,0.36127671458356425,0.3743780926115269,-0.33824711796940465,-0.3987918793948366,-0.045172254752157734,-0.015569168797563697,,0.5118747592779447,-0.03196793539125538,-0.4294746637024255,-0.7135095039471436,0.1879606749298735,-0.19386320571455717,1.0,0.43870389174266616,-0.3829062737216373,-0.24118154900203698,-0.252404714946522,0.3082534381100207,0.3033593443567515,0.2096135312585983,0.1432299321240441,-0.0760914227211189,0.22476358077429107,-0.07080979643624027,-0.20140652218439614,-0.488161396813825,0.040712158221574944,0.07120052114116124,-0.22847208769763228,-0.06549818555196364,-0.031116576106338816,0.32866604330757243,,,,,,0.6424944686622859,0.5276203132386849,-0.040243928680259076,0.3575285912608015,0.0352890964942541,-0.16199996707512737,0.19688919254797244,-0.10244686206316252,0.0434209160394011,0.17105507189232425,-0.19422898870187258,-0.07519164802983032,0.468430185840008,0.03571182263721121,0.14352937197519322,-0.08268563362228998,-0.19343465250120243,0.41147558332759104,-0.3460386884159919,-0.24207895989939512,-0.34664955937476827,0.3196723738375854,-0.05657032947983164,0.19132506359242563,0.17542698662053927,0.1272501524831636,-0.15630099118761426,-0.2235729509960941,0.2381406603809497,0.21399660914218518,-0.30901876968874575,0.26350983674497874,0.26350983674497874,-0.05803676590027142,-0.06048245038925612,-0.06942448966170033,0.14033969308202826,0.049574739711012845,-0.14112469761091836,0.00552497285377307,0.09530528678421328,0.07281939674831198,0.14452832033461357,0.08191765111001939
hp_time,0.2598074561207773,0.27433675070788965,-0.37180032349689657,0.1529392796965518,0.09091819296839661,-0.1389690150988145,-0.396411926081497,0.09296068050705782,0.22909380018189981,-0.18170115335348597,-0.059431521858531594,0.06409501101755169,0.030106016902847713,,0.21472104094660818,-0.4643968568810723,-0.3497418798970625,-0.5619681899150702,0.462496810108842,-0.0776273912906606,0.43870389174266616,1.0,-0.3178364625183407,-0.16194803681384626,-0.2588389236610745,0.13992798101963633,0.4253499225218866,0.042256613768425634,0.2871725700488481,-0.33375912493707194,0.2252542894324166,-0.17490339155031595,-0.12483271675544956,-0.08030297411964565,-0.02921773771901845,-0.03479789130585935,0.17701580642780576,-0.5092920105080885,0.02476684323856139,0.46468858133099683,,,,,,0.17102684435867507,0.12307710212880751,-0.17374162004904206,0.30791455205277934,-0.1347548354064734,-0.3748087140820797,0.513332225209,-0.23666507511233884,-0.4531634579779831,0.5739183137606225,0.180534527538591,-0.2654351559312857,0.1887200143907117,-0.3354601830311733,0.038314746378963004,-0.1237560974024556,0.15789548194615485,0.26290888532404494,0.284861712390785,-0.4072524728633629,0.04506702525384259,0.3635483883101909,-0.05190527948020456,0.028605205134194324,-0.07763645268478102,0.12961463104961995,-0.29302862409196484,0.11645423583716576,0.2131736434691301,-0.3142632281884149,-0.16830723957765986,0.2274986779842122,0.2274986779842122,-0.2064624515825522,-0.18542934571448905,-0.15004943900156592,0.3676899855546418,-0.15243024428388946,-0.15019286673194931,0.3991507868115135,0.3158081568489638,0.2557189329589112,0.13702912651900978,0.2363048261860457
lp_freq,-0.8321162494657082,-0.7386066455321271,0.4007335778638329,-0.21898675990449407,0.002198472268133593,0.1897376293297444,0.09779357125275287,-0.1711980794095786,-0.8432349522798256,0.18977573690743665,-0.026951584322848308,-0.14914069931535706,-0.16142091458764019,,-0.8672235243444884,0.6833995520410707,0.9138817635890542,0.6798543205632094,-0.8023634761828,0.8357170929220016,-0.3829062737216373,-0.3178364625183407,1.0,0.9153872538305412,0.21304906478336127,-0.636273277390235,-0.7928072118621392,-0.4923891840923977,-0.5452265495555636,0.5542080292729072,-0.46300120277937507,0.014263017911684588,0.12683614689259318,0.06820566328632836,0.24078427455139445,-0.10208822244405966,-0.3990780683706818,0.21537835604584332,0.3989845686214898,-0.44339786845916707,,,,,,-0.5187617427848311,-0.4194018609100341,-0.0856779194509473,-0.3321601605738668,0.055109043296970965,0.7538748111221101,-0.7918037629485978,0.19153221036703316,0.5697795680814542,-0.7030111020320131,-0.3905449914096931,0.5937977920018449,-0.46699221875558844,0.5854366087840909,0.16728227411923957,-0.030831995084140786,0.1842129855701153,-0.5748704941020597,0.03403474926551338,0.6783053560277401,-0.10822552064600804,-0.5501497132609322,-0.3171740171160877,-0.6363807580609228,-0.5323101670490885,0.07880844197499375,0.7656978558391192,-0.2845219979693041,-0.4648398239364423,-0.10247467246439546,0.3145509715096865,-0.3159285076993933,-0.3159285076993933,0.0826214792832684,0.10242213950817271,0.07147607629463552,-0.8019544470480967,-0.10425595936630817,-0.1213695815025861,-0.2433341878876045,-0.4002334083676648,-0.3673895180687544,-0.09248687078225441,-0.27578864635765266
lp_dur,-0.8160119852991731,-0.7157645019165275,0.2808227661462599,-0.1040006859688244,-0.061427390726087425,0.024965702533661843,-0.032696924669157586,-0.22987859635101723,-0.7758279031200986,0.24735861826306532,0.012651956864988715,-0.027913920426865396,-0.08688327444161473,,-0.8384820220746418,0.6631064455158252,0.8907715942813678,0.46751579542415406,-0.79887760213653,0.8082706319229686,-0.24118154900203698,-0.16194803681384626,0.9153872538305412,1.0,0.19774656791231177,-0.6860181135623679,-0.8107474690592893,-0.5268199736833383,-0.6045668040280404,0.5950087650786429,-0.5115170166835563,0.03451249235971889,0.20489599697059097,0.00977128051977637,0.3156331503301835,-0.03211546043690164,-0.431178934105402,0.15305244428802564,0.4505032998101136,-0.4691199299960192,,,,,,-0.5003212207668822,-0.4132790750339,-0.1912489999874312,-0.40017093096644984,-0.09022370865373748,0.7512983764411421,-0.6944524214304867,0.04271243408775858,0.5665446212593365,-0.6180916916470516,-0.4115625449970333,0.5974530886721481,-0.5457927405676135,0.49884126117738653,0.24211388612003176,0.003436110700586408,0.2353684180427351,-0.5615054651486365,0.09170741469884922,0.6670096415900526,-0.11960529327732272,-0.5254391945117193,-0.4532300591551035,-0.7487475380216692,-0.6643838270386871,0.21678928748648663,0.7855701831380033,-0.19588979436925358,-0.5840363756154189,-0.1859378802838278,0.40828478478499247,-0.24501329645998296,-0.24501329645998296,0.06460838020836626,0.09493170754207834,0.07750724368854334,-0.8341165404257671,-0.016108092732307098,-0.09435748589255073,-0.12520247748204302,-0.3099150426089305,-0.27212122231905567,-0.09858594715392599,-0.24115353569131734
lp_time,-0.30922766738951507,-0.35415909272452073,0.12353013269018244,0.1570730902246654,-0.28373060142629936,-0.1550534503708266,0.022519423637170594,-0.35726508488632425,-0.27975897525050636,0.3902701120736831,0.12122439168711534,0.2316976629973913,0.21080935894073455,,-0.19786706311598096,0.23594976175883361,0.25798571411131005,0.20492650036773402,-0.2220884665722578,0.1879177567143164,-0.252404714946522,-0.2588389236610745,0.21304906478336127,0.19774656791231177,1.0,-0.41473049154308966,-0.3110830359684627,0.06762049868011076,-0.3948657475984407,0.28108666325883325,-0.4276926245306273,0.19031872012311277,-0.21859854177704124,0.11805820170529062,-0.03774025054494996,-0.13079746133226644,-0.1163228855999469,0.0019349597821849622,0.32436482777523573,-0.5607421225979382,,,,,,-0.5417078114406131,-0.4030584165916911,-0.21044218807916826,-0.3514420508483141,-0.16521196230035806,0.30188743794357287,-0.3387440561668274,-0.017035985753844907,0.1638590996025298,-0.3438193353396646,-0.09670202168225273,0.24003768777649012,-0.48369689677432715,0.0770874118709032,-0.05694586548274859,0.26314611553859146,0.3330405772824174,-0.2912379254832697,0.19036625973177218,0.23113105266910264,-0.16679485387535978,-0.2557918168797841,-0.1630855089619185,-0.14462382993571127,-0.1195165274792733,-0.24860574205462263,0.19165109303594507,-0.006903276389727404,-0.2192188544247843,0.011734314393130196,0.25224303325558434,-0.317919174590045,-0.317919174590045,-0.2005984158261838,-0.21105602719415256,-0.22231916820322373,-0.28861631314690744,-0.08843247858923574,-0.04873670515192039,-0.36424780407147617,-0.3281594378110383,-0.2976064950705767,-0.34329828331306883,-0.35340164116683037
ele_mt_max,0.6698872632118699,0.5866488962926849,-0.09356913355511812,-0.13422719927896362,0.38383857043826614,0.3076129287559474,0.21403037882417794,0.4597711505454856,0.5421106153485582,-0.5254062589559365,-0.14508824496734918,-0.24321448771013607,-0.27970075950723955,,0.6683992236685087,-0.39819972887341293,-0.6575655573169645,-0.32011705575379085,0.4736167157297781,-0.6287578216180295,0.3082534381100207,0.13992798101963633,-0.636273277390235,-0.6860181135623679,-0.41473049154308966,1.0,0.6040691041331914,0.10738983261500126,0.626364479740294,-0.48979652961817494,0.7497364680594822,-0.1435604234273554,0.12300958252792286,-0.11675214250826306,-0.16322288838965474,0.3587919386137899,0.3940352539107151,0.07484322224551503,-0.4408251315209918,0.5716298658922024,,,,,,0.7087355109016289,0.6526465681134075,0.5386321136213439,0.5683819359274427,0.39958716957163676,-0.5246593616444389,0.4582932510004674,0.21778165172345693,-0.3550394774585056,0.3973751236643977,0.39659501755845306,-0.5741033815754085,0.7347273484593955,-0.22756718354163408,0.06991644241381736,-0.508292396777551,-0.5328053527596566,0.6757605494574884,-0.4134181244339649,-0.5072544301392861,-0.06606865070863331,0.5456131501553569,0.4484191916787492,0.6630201523293805,0.6428977266852195,0.07276742206085747,-0.5147596839628769,-0.17394706782244557,0.6577848801645357,0.4130396038312131,-0.6537574921627799,0.5041439248040528,0.5041439248040528,0.30107749628553426,0.26979125578298574,0.28427940987088496,0.5847659442535826,0.13898808274377036,0.13186291644976966,0.4183133788947603,0.47026287808087125,0.4308974450242755,0.3987097411596081,0.5106823165536903
ele_mt_mean,0.8338418375703109,0.7948162814436761,-0.3937713016191548,0.028723586686515857,0.1525342991197113,-0.00731183922529922,-0.09870744783495142,0.35025366234404215,0.7553391907458779,-0.34871518838207166,-0.1474038207341266,-0.026404727348123574,0.055603503015693216,,0.7578782402499545,-0.8464325296789705,-0.9022331469711559,-0.6080916642673168,0.9378341719545337,-0.5067237019667237,0.3033593443567515,0.4253499225218866,-0.7928072118621392,-0.8107474690592893,-0.3110830359684627,0.6040691041331914,1.0,0.6399279770285001,0.7962521465153208,-0.8457154289358467,0.6068764468833062,-0.07923683428117821,-0.2778066559603059,0.01908541061603529,-0.522402919309443,-0.12377444654422404,0.4878604867628749,-0.4142694926400975,-0.5082498783343172,0.6159239884108529,,,,,,0.43305770039084646,0.2898755250455067,-0.020708508449958134,0.3724489558160164,0.1142741728393049,-0.8985993837394693,0.8232952229555202,-0.10613231517091425,-0.770012655812734,0.7276041289566475,0.44358829666950605,-0.6823428621337283,0.5092156717023443,-0.6359487834444422,-0.18100772250266847,-0.03471865066227367,-0.24838101356168352,0.677946402202597,-0.011984719006925985,-0.8805597963189501,0.22346123891676678,0.7709282220847761,0.28725968410121705,0.7255657884904742,0.6298483420110313,-0.2334218855055012,-0.8948429621117742,0.14444889077630613,0.6976632301947099,-0.02959832803818661,-0.5552594286400417,0.16819684589672268,0.16819684589672268,-0.3334904861689653,-0.34593365691949657,-0.30826044386870205,0.9576436291687388,-0.36609856979270144,-0.28132021188878487,0.2052202529120885,0.2903198147989368,0.21517238751226575,0.04242285670734612,0.19414673183000372
