,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,perm_high_regi,perm_medium_regi,perm_low_regi,perm_high_cont2,perm_medium_cont2,perm_low_cont2,perm_high_glob2,perm_medium_glob2,perm_low_glob2,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean,nse_r1comp,nse_c1comp,nse_g1comp,nse_nogeo
hq_dur,-0.28100704506911095,-0.29349847528572787,0.2594051083078949,0.6783390261622977,-0.48899024674605385,-0.4700644020541064,-0.0997504629267499,-0.5959545179600737,-0.09971471515185126,0.7041214060460825,1.0,0.6771447426736631,0.6134360419592532,,-0.2854716321801264,-0.009741694181958492,0.27198613994811827,0.24231450510057306,-0.10345942294541097,0.008501823750094572,-0.3422724823051675,-0.06504776843808285,0.08153702449913626,0.09747599261275851,0.17806726846875398,-0.26121814472004684,-0.2307692408070306,-0.18450777600661097,-0.2851395207883627,0.23307342809172443,-0.26271290391069024,0.062013417231207665,0.07433297673356765,0.30456185014371795,0.2934262152337523,-0.08197495750637297,0.11442629082848076,0.27677020220261633,-0.10286931489027057,-0.17025517625229739,,,,,,-0.2468226326700926,-0.12045747254658985,-0.12745727264604886,-0.09231522033162108,-0.45290848414620505,0.11321393184108187,0.18697748276028037,-0.381118422614812,0.0188119391055149,0.2209694671423421,0.10374345017218849,0.037126976051074574,-0.24891338955052272,-0.21580342137135405,-0.4402757525064538,0.04936199286232224,0.3650278354456942,-0.3589830066720717,0.37376152773512566,0.22846698662411127,0.13858749857861016,-0.3289509037488981,0.08192065691971048,-0.325484961571209,-0.3572745871268112,-0.1727951898481991,0.24110342848027008,0.22366066218297292,-0.3364081230706195,-0.17755736508066983,0.3790168695936076,0.013506420033174387,0.012056914975390503,0.0527907621771481,0.07200951286915684,0.08747774123101684,-0.10981087452978795,0.08902922485024832,0.10155172370309222,0.034222934244511304,0.15606902139359863,0.19911898100281927,-0.03114617580653883,0.14446594369558602
lq_freq,-0.040317941526561776,-0.07990537348761435,0.09580862770075435,0.947721464629086,-0.7799439951887229,-0.6674121717708624,-0.15963922072875644,-0.7213489321782899,0.18314759370653572,0.7964212014886902,0.6771447426736631,1.0,0.8534950446726366,,-0.028518211643863124,-0.17105319827002124,-0.0008652382098715002,-0.11347141273774651,0.14059150480667573,-0.05711752764013328,-0.058176415825473914,0.1143129070995066,-0.13954873920187075,-0.033422467389039104,0.2641755619858157,-0.30677653163327223,-0.02762578720183552,0.10058919445988937,-0.20687009137506956,0.16580081608418293,-0.18988973325240283,0.1872993650236565,-0.10592389722534078,0.07810903058411679,-0.041246698443942416,-0.18999757014882987,-0.02318207877051011,-0.012325523806790022,0.14665645565693858,-0.0932939080712107,,,,,,-0.12394188514644729,0.03342594403256801,-0.2493570662571689,0.03797756041166742,-0.6370699311642801,0.028608018597501506,0.38995214590046245,-0.553376301596376,-0.08773509208982141,0.40562893997342436,-0.047740504592259286,0.10785528402336002,-0.11567572279179639,-0.27267792113941525,-0.3924612285431368,0.2675302657253966,0.39801782896704857,-0.28108130691764877,0.40023262980194285,0.09582056868121841,0.031696595982833496,-0.2278438820694496,-0.012811104117328595,-0.26714057022006044,-0.3215210973776422,-0.2243941901472125,0.12245418656355084,0.3488393221744031,-0.302540965803795,-0.23838433575569112,0.37517530321040443,-0.16494477446924372,-0.16743109020784466,-0.15373385650290614,-0.16228570907986437,-0.19501304459354982,0.059754005405809614,-0.07755706183363925,-0.042921690634081335,-0.1613066875225136,0.18072673276158482,0.19966002132347543,-0.043497060891355604,0.11404227606193117
lq_dur,0.007921031093621283,-0.062264052178506786,0.15300861217581013,0.7932971742594072,-0.6646505686180237,-0.5644106900472475,-0.03771689351765886,-0.6108480888775104,0.19456869367748003,0.6999631768200997,0.6134360419592532,0.8534950446726366,1.0,,0.036616387803265676,-0.10749943690242572,-0.013831341499545804,-0.14582306120701788,0.10763161369364725,-0.005938601118032824,0.06557473445893512,0.0564773722751336,-0.09614071168214929,0.00044515716736866895,0.20581894785858168,-0.30420145562136935,-0.012137349979244094,0.14751235047323086,-0.19291093290800096,0.2296428001074013,-0.13895067466053926,0.09404159608608348,-0.13875068972580684,-0.06740456071752636,-0.07341873370544712,-0.1613131585600328,-0.15971681528597428,0.032600579651890414,0.16823186604657694,-0.03800720265954148,,,,,,-0.01902372511620917,0.05553401422318104,-0.1960966549928813,0.08491342047988637,-0.5815283111138895,0.08977025105266277,0.29483598142471323,-0.5187908002389713,0.027757844514541177,0.28116230650396584,-0.1803433183075994,0.173637750292703,-0.009199651642405288,-0.194262841774589,-0.28701050374707243,0.2397978291954143,0.31996216071447336,-0.20518784817561864,0.27896088414490816,0.08265325713883766,-0.023425536377410495,-0.16302315026664763,-0.060840192673829056,-0.24395041810827953,-0.2861369494154948,-0.32452205859909544,0.1838631582166789,0.22567941674611952,-0.2549744213475903,-0.15385297066506673,0.33201524821348355,-0.22612531250433504,-0.2284361142237664,-0.23361939939091045,-0.2382635950403149,-0.2816327666998732,0.043894044671462316,-0.17167337738601382,-0.15305185269674446,-0.2520542520706162,0.11974698587927389,0.14578321527705734,-0.017646722017458934,0.12502891016094153
zero_q_freq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p_mean,0.9379993489793274,0.8013430609047694,-0.27572358459895313,-0.023292876233732804,0.06901199208447602,0.00750942708536546,0.23598810107864548,0.46398345775746946,0.900611850957604,-0.31241380507984473,-0.2854716321801264,-0.028518211643863124,0.036616387803265676,,1.0,-0.38936512327358136,-0.9117716306950908,-0.866419839415694,0.5565353443759662,-0.38707983584762906,0.8599725170486036,0.12075782140409054,-0.7021426889366287,-0.6047016047572307,-0.4135991436885805,0.6137130449012045,0.8156996491689081,0.6646999773198963,0.7270135178241037,-0.4933929498890295,0.7535913526358172,0.07084532782460087,-0.21474734419293198,-0.6465593852324895,-0.2782746739618122,0.03640062641069766,0.06280921086074723,-0.21269001844680285,-0.4862188265544432,0.3982863085061333,,,,,,0.7803880997886853,0.6878538134161212,0.09300179828321038,0.5552874496609742,0.04597324646365731,-0.5800696221752026,0.5234538273489042,-0.1469508864214077,-0.32599210297191983,0.3836108856576754,0.06507237971537294,-0.5120012323050627,0.8409125449781313,-0.16545403389311886,-0.042262667921273554,0.0141237171671574,-0.6438131463256914,0.7391392111302378,-0.5840310091657618,-0.6239575277800045,0.05171674636948751,0.6926211796574792,0.03004539160305086,0.606765098175617,0.5452550109518688,-0.12647538061737199,-0.5420790732743557,-0.11890995521949756,0.5707002060334092,0.2924019229423265,-0.5544404120217684,0.0012752442057475982,0.0037440513425608625,-0.07510648974810129,-0.09469931032334958,-0.07393317238910722,0.6710522167352898,-0.08028680882993186,-0.08826348109827595,-0.09150109202061008,0.024026585227250985,0.010527767749381458,-0.004682486168083215,0.037337102651519585
pet_mean,-0.44976989078910884,-0.5427130723594658,0.3244726691114326,-0.25139326704434434,0.08729007485675874,0.16886207157427394,0.3577460069427223,-0.11174167011497597,-0.46424149641074575,0.10986124581432552,-0.009741694181958492,-0.17105319827002124,-0.10749943690242572,,-0.38936512327358136,1.0,0.6696743228385768,0.4541491335609439,-0.9437728905426283,0.39110039326111434,-0.1365509387422814,-0.40365010110743693,0.6979726748086539,0.6821065374533473,0.15810910908828366,-0.2030894464381488,-0.7643137986549997,-0.5827557372861244,-0.512835093162596,0.7554164973721064,-0.3022498756372581,0.050772035108547976,0.3589256250298739,0.05306556612596589,0.3594852039966446,0.20695917011096088,-0.4358647818992677,0.5059052243321354,0.29491515571180305,-0.3908567633924777,,,,,,-0.21989589407646287,-0.17176049874985846,-0.014044533665069938,-0.2785198555516612,0.12501128325800498,0.8023600549435349,-0.8468875021511004,0.19715009964076063,0.805231948667877,-0.8440769404840185,-0.40567291292671026,0.5194188151332695,-0.2645585938524383,0.7569663734517872,0.21839592878825606,0.10356271502425606,0.09379977473694809,-0.34574718916559216,-0.2176165818558852,0.7032283490178841,-0.39101786460898946,-0.4433553229965306,-0.1921582782828709,-0.4394509422256487,-0.3008907677237042,0.2560789190906766,0.7632887753784011,-0.4791330946355007,-0.39574904121690885,0.09718537197585754,0.27935191052308944,0.10795963879501391,0.10973853877150054,0.22571172055945493,0.2413736479052624,0.20832401065795522,-0.8847212921790761,0.08225915763412184,-0.02054886582567453,0.021139405096057988,-0.16598794312948217,-0.12339377098351115,0.02036057912676663,-0.11881956029691922
aridity,-0.8596826660288452,-0.8173493215572928,0.3828710386874625,-0.05859249781052457,-0.08246562920509576,0.006929065706535955,-0.060255000395185596,-0.4405186737662728,-0.8142194338341516,0.3441087882014048,0.27198613994811827,-0.0008652382098715002,-0.013831341499545804,,-0.9117716306950908,0.6696743228385768,1.0,0.8375921538520795,-0.7879684118831296,0.5573356185947196,-0.6891417580451196,-0.22941160501499766,0.8801547575384792,0.8066997930861771,0.42111586360330083,-0.6189380141056868,-0.9163939791293457,-0.7140991682289113,-0.7377198397392155,0.6789002154001663,-0.6626796694985512,-0.03525638199951876,0.2703926056453591,0.46083379337778274,0.36204938903898515,-0.04162309447902472,-0.2865214741997578,0.42120555675023164,0.49832933384230144,-0.46520828735956116,,,,,,-0.6642430968344174,-0.49142922538419326,-0.13877478668354976,-0.40781960442408655,-0.0677155229731532,0.7942339445326566,-0.7136093917293758,0.1357605240359763,0.5864779906581782,-0.6098835772406273,-0.28815720637214687,0.6439567034720631,-0.700149283481511,0.4400407618084771,0.13371335092838602,0.0064054929590455795,0.5410981671099704,-0.7383844145943271,0.4040521010833368,0.7738298463223053,-0.1172312007168839,-0.7338677842986687,-0.1384276849616124,-0.7209238277606529,-0.6338622935936424,0.2094998950707809,0.7684202414046145,-0.10604819303405873,-0.629869071370841,-0.2178310574708855,0.5730142786508324,-0.00782468848083789,-0.010759318880594707,0.10847873287658319,0.13550339324557742,0.09505726346086006,-0.8523350747460084,0.07121844063850427,0.03793496484974691,0.06633578838920881,-0.05892587334074892,-0.029411419757368537,0.03496434962619056,-0.06254198984554199
p_seasonality,-0.8164025699300786,-0.7204228105226088,0.42362652138844503,-0.13575744084294372,0.0452172958072099,0.19845181199887663,0.0653192756088148,-0.3061683574510378,-0.818987576532343,0.214011249262344,0.24231450510057306,-0.11347141273774651,-0.14582306120701788,,-0.866419839415694,0.4541491335609439,0.8375921538520795,1.0,-0.5721387834770985,0.2641663304852346,-0.8566348096139553,-0.3121005190677458,0.6779168364379382,0.4345168567845235,0.32895841819559446,-0.41411475302134276,-0.7234595485007552,-0.6030129121960112,-0.5225358469335689,0.39238801465891937,-0.5162512822825227,-0.09669801157499479,0.24248714336298433,0.5704720244613473,0.2816845102100653,0.03481953197537621,-0.06162898051416445,0.37935780513343986,0.26974676579118284,-0.3871196563147534,,,,,,-0.6311907457031136,-0.5678631218037903,0.06943264815832889,-0.4673918556002017,0.13379832506875972,0.5328348355880156,-0.5954787222621353,0.25891948174318447,0.3561432449734749,-0.4804773669493634,-0.05434510701831141,0.412013278381359,-0.6732601146342762,0.2862440149951799,0.05178813598031748,0.00022459534175898294,0.38818079916523746,-0.5697662960442569,0.3046318246402739,0.5999322868536338,-0.0010114985523394192,-0.5712304132840733,0.09183312010234836,-0.3850336399015253,-0.2838683295526027,-0.03945961727308363,0.4809923898142032,-0.0434502487907605,-0.3977296771348379,-0.022174446755239004,0.3764582613889571,-0.03580161118793234,-0.038876268772192905,0.08030067985259769,0.11200777134281051,0.08910683864073583,-0.605036917048156,0.03790781129957619,0.05009012525460974,0.015296785741391447,-0.13152754598324332,-0.11571010457179615,-0.03575794521729057,-0.12659627707678028
frac_snow,0.5823822456043001,0.6378464356616972,-0.3576506754656864,0.19738063070939313,-0.10924473565346135,-0.18114937250731553,-0.2662548500688539,0.19143306372252147,0.59080566772569,-0.1494232951210877,-0.10345942294541097,0.14059150480667573,0.10763161369364725,,0.5565353443759662,-0.9437728905426283,-0.7879684118831296,-0.5721387834770985,1.0,-0.4805579639788849,0.31435693876104664,0.32790851805744387,-0.7961253067357815,-0.7799934343146958,-0.19230948225560454,0.27905989634128664,0.8345911521355428,0.7260862590553003,0.5401802194139625,-0.7157137283141018,0.36307931275571115,-0.00019801652501740674,-0.4138818878226113,-0.21565337819729313,-0.3527916538475574,-0.1702417591270024,0.3039616586330301,-0.43296019263665086,-0.2950008780562875,0.3904000898395585,,,,,,0.3501555581314076,0.2657258288015517,-0.00372762126767611,0.3449124965978126,-0.11359448521619818,-0.7937821862095263,0.8312681415444714,-0.19345705318513098,-0.7318220924570016,0.7760365003984749,0.2789424795859359,-0.47141893328354956,0.3947430007529857,-0.6528822744228429,-0.15561026345204887,0.01651313501820039,-0.17709886329832752,0.4093242970648755,0.0724967755034457,-0.676292408567936,0.328357039390267,0.4771485616765492,0.16757577390691666,0.4991813851264709,0.36889548057290034,-0.26176454493718493,-0.7668391265213881,0.4587333045765161,0.41049801949355186,-0.06338281751821714,-0.29819716107317973,-0.11272756803776411,-0.11347042332647511,-0.22424422158487803,-0.24706648309017573,-0.2243997980880996,0.921147917940041,-0.10488822939585965,-0.01550845717058107,-0.0767678915947375,0.13673406139436284,0.09958567126118649,-0.0064251702908435385,0.08858092903608049
hp_freq,-0.315056457726492,-0.34889947950222067,0.19221066074756676,-0.20441305584472325,0.03423461169719392,0.08382066303986996,-0.02852120024534902,-0.10822988134925615,-0.309628458773429,0.15243640704286904,0.008501823750094572,-0.05711752764013328,-0.005938601118032824,,-0.38707983584762906,0.39110039326111434,0.5573356185947196,0.2641663304852346,-0.4805579639788849,1.0,-0.16010484004238676,0.012228426479965108,0.8332824501161457,0.8221041879335763,0.22812386780851643,-0.5710122501466287,-0.40030547756880586,-0.18595253941635984,-0.2755762124012429,0.28872782776955014,-0.2253421595202428,0.09949442787507545,-0.022012472458109153,0.03542543150515597,-0.05944725112663847,-0.3015653938316904,-0.2658868964989197,0.1937951507114078,0.2837531828341183,-0.07352355338515533,,,,,,-0.20740525903348792,-0.0688549363783917,-0.23741940711546292,0.007390950919560065,0.011325893572018813,0.4814557434471224,-0.4666941434517229,0.138119437035222,0.33042031161200464,-0.3820634793345083,-0.30250058018487735,0.38801412564735877,-0.19857130165581888,0.44900683642368955,0.13345146006769504,0.0031792788801775704,0.15601772168390035,-0.3340868054480042,0.14919775838040075,0.3794945407688827,0.0596370107542665,-0.3044917989972804,-0.4026758801860567,-0.4949759941273304,-0.44102686819486897,0.21949665435914453,0.4984843982303472,-0.2728072552549736,-0.23932062633423828,-0.19720128053020317,0.2135325815511354,-0.3987041484491148,-0.40268730139200015,-0.352519883217861,-0.33121333289761484,-0.38813203021965875,-0.4639795209423183,-0.3975178408407032,-0.46401908618990545,-0.3158365961550464,-0.16538177783037797,-0.16042850182372909,-0.041848855733038134,-0.15050741299652393
hp_dur,0.7951591596216891,0.6490885053938751,-0.24003404842099044,-0.07925200055702702,0.04704287495112204,-0.03371567313355825,0.19890362181019966,0.4215180167000677,0.7496329367859499,-0.29003221015477004,-0.3422724823051675,-0.058176415825473914,0.06557473445893512,,0.8599725170486036,-0.1365509387422814,-0.6891417580451196,-0.8566348096139553,0.31435693876104664,-0.16010484004238676,1.0,0.23051524853071936,-0.46391299127552027,-0.26628647475575584,-0.45142263376503444,0.5068482287840026,0.6063036333027203,0.4729482568431967,0.49825254900488014,-0.2049265453824462,0.5799467821964625,-0.009370236220868649,-0.14533539999091208,-0.785960183519525,-0.11304481825528731,0.050613251232896825,-0.23823573106421828,-0.16510013839742596,-0.21509853726185746,0.4170534222727341,,,,,,0.7669066160247237,0.5790965409581842,-0.03533313049940341,0.4713514316271411,-0.050896766391301286,-0.28903991479323854,0.30889904615529123,-0.18020023633001567,-0.07424570081224549,0.1789285866169431,-0.23292475381449745,-0.20899879479307532,0.7928827598034733,0.0753219531079268,0.1141852054449912,-0.02782231080537838,-0.5159152156363064,0.6022568190022143,-0.541975395372515,-0.4498892375029001,-0.12300646647278159,0.5468700434453728,-0.12316780044573403,0.31144711971858685,0.26125052284949357,0.08711816060134166,-0.25574826961375974,-0.23624738007321408,0.3825218392871633,0.13807447928382005,-0.40126436665152015,0.09156933929753475,0.09506839756331614,0.02973927300818947,-0.00019981279069571572,-0.009320415885082442,0.4032841424478842,-0.027157053728671523,-0.09277008768132787,-0.03462407343134374,0.03041414447275718,0.017483894688984678,0.09466043753934314,0.07484480409550166
hp_time,0.13437431401677258,0.1594558472037563,-0.26462004175153286,0.17941636066516226,-0.007193471131351463,-0.09357040494368377,-0.31112736988264916,0.012806293391082723,0.13072327907013115,-0.1307836032110137,-0.06504776843808285,0.1143129070995066,0.0564773722751336,,0.12075782140409054,-0.40365010110743693,-0.22941160501499766,-0.3121005190677458,0.32790851805744387,0.012228426479965108,0.23051524853071936,1.0,-0.19422146090061565,-0.07587562544465175,-0.20470120911447962,0.07942494776802754,0.306125599837303,0.004434987803936029,0.18255871043620117,-0.2968226834608081,0.08045491004090304,-0.14100442575113728,-0.07072606914958628,-0.08116449834525209,-0.08038670641152486,-0.0015584109028007548,0.14674408151874593,-0.5189152728905131,0.046684656618420486,0.33332519987574755,,,,,,0.10978426113539201,0.060917487215092284,-0.05835360685420451,0.18431542631480946,-0.13745488363095015,-0.32453447757018655,0.3991380050664397,-0.1753178729061816,-0.44647841761199014,0.5092013812141862,0.14450682219508934,-0.20785330990718184,0.13676063581234618,-0.2094158833234304,-0.03176893220094524,-0.11871902099351284,0.12778649765588068,0.12900568157486444,0.2308402886044726,-0.38222695707055987,0.013696307310684603,0.20212616734237343,-0.0747478309963838,-0.011150390216606942,-0.09344628122570496,0.08956356327131935,-0.23143734285844286,0.09914249466042797,0.18058306047865116,-0.32615217127895224,-0.12047578021041296,0.10636301450396658,0.10867000126208298,0.009914290812810945,-0.024600847502373846,-0.01325287982806756,0.281238523332673,0.06660859416524652,0.042646613086797486,0.1494282456099783,0.20140150212363953,0.16361061758957499,0.10969298924112698,0.11661894863576935
lp_freq,-0.6503227531681472,-0.6647005994029954,0.39108146356192935,-0.2551990175607468,0.05892650870185454,0.1817054048784646,0.09669356780445328,-0.2174791205687482,-0.6529189042388948,0.20614633138184402,0.08153702449913626,-0.13954873920187075,-0.09614071168214929,,-0.7021426889366287,0.6979726748086539,0.8801547575384792,0.6779168364379382,-0.7961253067357815,0.8332824501161457,-0.46391299127552027,-0.19422146090061565,1.0,0.9080054755462442,0.3158374135551153,-0.5699079484117536,-0.7591838761180542,-0.5516741917392635,-0.5159702248496232,0.5570744723795907,-0.41887772041074683,-0.0003565789622326118,0.18993054050652272,0.25608973131923274,0.18388072297844263,-0.11982875681543023,-0.33858945776254745,0.3893534968399937,0.40013799568395175,-0.2797188288423021,,,,,,-0.45168968303911045,-0.29797338983047916,-0.09670374689783989,-0.23891480130233045,0.0837702816938321,0.7529517994744805,-0.7728902994342699,0.2277439717686607,0.5848061036271706,-0.6657826906484202,-0.3503535552186432,0.5758554062415268,-0.46553246107723695,0.6108368016626111,0.22769443178852122,-0.017428199161165576,0.28070993342601963,-0.5145510852113497,0.15583311261179153,0.6440256615918888,-0.11482079803006749,-0.5167892878259795,-0.2907735758648464,-0.5947497108273763,-0.48862237347620474,0.21462671679605808,0.728899442280597,-0.35537491707423663,-0.40963265335357696,-0.09690008740050107,0.3459886097162175,-0.21323219837180082,-0.21683345928972933,-0.10518334465788884,-0.07230564684106489,-0.12483269048507753,-0.7873580435146719,-0.17440567551342964,-0.23897661524441105,-0.14312025905001438,-0.18431224902713136,-0.1691246087825908,-0.011074210110627255,-0.17046744084139184
lp_dur,-0.5657466757719922,-0.5971884200918909,0.24390895668883603,-0.14520980094723235,-0.019604349308955285,0.026464547198628882,-0.03553723474391229,-0.24278466613948518,-0.5446732689834628,0.2442936479032841,0.09747599261275851,-0.033422467389039104,0.00044515716736866895,,-0.6047016047572307,0.6821065374533473,0.8066997930861771,0.4345168567845235,-0.7799934343146958,0.8221041879335763,-0.26628647475575584,-0.07587562544465175,0.9080054755462442,1.0,0.25713216934021527,-0.6031739976948226,-0.7155406120527231,-0.5230277046112657,-0.529322331189528,0.6056500651118026,-0.4137791662555757,0.011752557714219186,0.2448997491485666,0.1452363620386659,0.1689632552630933,-0.1488363142925874,-0.38333056752071115,0.2901541793487687,0.46691702370839333,-0.2681591082710421,,,,,,-0.3615398796698739,-0.23207644320302756,-0.17963990582610123,-0.21681997584126272,-0.08714694825661243,0.7384022511984352,-0.647688994865017,0.06809601200179734,0.5963482329044564,-0.5764993544506064,-0.39931615753149874,0.5792099657785095,-0.38694157868560514,0.5185731073803468,0.1937794122538916,0.012645904902361366,0.2893450893975997,-0.48004197196991866,0.1646002948206868,0.5871783563771642,-0.18863982858949224,-0.4731727208595028,-0.4106373464790495,-0.6954224896120441,-0.6306105140227857,0.4146977937001405,0.7367063000971683,-0.29353362189987503,-0.4958905158578079,-0.19396395117767723,0.4005968173631001,-0.15107155125295,-0.154861067537872,-0.07806748040282624,-0.055945355546507834,-0.09667680452608678,-0.7802531873428296,-0.10071849060698129,-0.17143606067633022,-0.05354199461849022,-0.12704867201826978,-0.112226172235688,-0.014830864312548287,-0.11581075812413769
lp_time,-0.39989320968032716,-0.44273126293893034,0.12241484596469644,0.2004852422147314,-0.2734867625940295,-0.21742319818569392,-0.11739063168450188,-0.4988300978742274,-0.2706546182104334,0.41094820895317674,0.17806726846875398,0.2641755619858157,0.20581894785858168,,-0.4135991436885805,0.15810910908828366,0.42111586360330083,0.32895841819559446,-0.19230948225560454,0.22812386780851643,-0.45142263376503444,-0.20470120911447962,0.3158374135551153,0.25713216934021527,1.0,-0.5805161630521473,-0.4273823281218542,-0.10322101145702992,-0.40135341180304923,0.3140628995243545,-0.3691683900182505,0.19664447627723836,-0.1712903241331043,0.36794323066416074,-0.016672516313081844,-0.20797527460947748,-0.019288499032822662,0.09272511806738828,0.3932959324142874,-0.5284724921966033,,,,,,-0.5821042206743797,-0.016614864828566642,-0.29426779562854455,0.0928401041746671,-0.12115695441890763,0.34772408542676464,-0.2528238131144207,0.10306337113542538,0.17184475071511368,-0.2181914670083123,-0.0419923714166737,0.30582613071857934,-0.4968774134493453,0.016126392456695192,-0.051533623447074406,0.25239909039068736,0.47852084570689496,-0.4843441589775697,0.4191994568195656,0.37960358501386815,-0.09857128861452125,-0.4420343344915923,-0.0769673607894371,-0.3015728638322729,-0.28552459633094895,-0.07905705434451103,0.276287038921478,0.12616232989839848,-0.332338304175018,0.008964102488289221,0.33341911115232503,-0.1470897444692546,-0.15313032090097745,-0.06944132119989303,-0.056979967653266385,-0.12571162661875995,-0.33827840272895743,-0.006915274772626337,-0.002964992918354248,-0.045505702289687124,-0.1225451435895493,-0.079573771024795,-0.1624893493708295,-0.07989118323905935
ele_mt_max,0.5875680768511232,0.5698955072351513,-0.05902800027619253,-0.20628750114031358,0.3285824026954291,0.28439355482112455,0.24395420058242698,0.5012670881581057,0.480291689149649,-0.5085946040736928,-0.26121814472004684,-0.30677653163327223,-0.30420145562136935,,0.6137130449012045,-0.2030894464381488,-0.6189380141056868,-0.41411475302134276,0.27905989634128664,-0.5710122501466287,0.5068482287840026,0.07942494776802754,-0.5699079484117536,-0.6031739976948226,-0.5805161630521473,1.0,0.5422645586792507,0.12614954871788578,0.587059585669743,-0.3876766371064834,0.6053082087288156,-0.14464795606665165,0.05251159219894839,-0.369071973748339,0.09610676075341068,0.42075091136169046,0.08075191396019878,-0.16247061983026864,-0.4489704930702051,0.38142879287478415,,,,,,0.5945381015951132,0.35014473020469855,0.29517154890562214,0.2286647447610303,0.2653927093403943,-0.4279108947810935,0.23538071272130232,0.062336325221445485,-0.23188087473398072,0.16874301499937217,0.13264412245615956,-0.44736067063055834,0.6034276432488656,-0.03259237443091764,0.1176807821166675,-0.4043137779821525,-0.598289924516669,0.6549965697238586,-0.5754748021555135,-0.5100805691663456,-0.035674213292213604,0.5838004201421055,0.260952884679233,0.592107760465261,0.5663508411389908,-0.07106443885152094,-0.45153895800137106,-0.2797954464111979,0.5735464155853542,0.3993355924918188,-0.6019847104812825,0.4782648621080428,0.48689022781926705,0.4650679009958427,0.44820838106623223,0.4862129162507602,0.43299328920229474,0.3231899616678625,0.2898632468923974,0.30985159550335817,0.158699267099913,0.14973867401275934,0.22314537744814203,0.15867050172640368
ele_mt_mean,0.8515126968587321,0.8565817028581694,-0.3396368885028113,0.012311350859138193,0.11212179996788588,0.05654460245824269,0.03603036256088497,0.5005799708183706,0.7915099587710048,-0.3400553011790478,-0.2307692408070306,-0.02762578720183552,-0.012137349979244094,,0.8156996491689081,-0.7643137986549997,-0.9163939791293457,-0.7234595485007552,0.8345911521355428,-0.40030547756880586,0.6063036333027203,0.306125599837303,-0.7591838761180542,-0.7155406120527231,-0.4273823281218542,0.5422645586792507,1.0,0.7596146506496811,0.8318010907174109,-0.794475489344174,0.729066394265547,-0.030032771359229247,-0.32919354946522317,-0.44849177517624667,-0.3941494402641119,-0.07962958054521002,0.26863275355605754,-0.42000959382534014,-0.5055703320808729,0.4915955939341532,,,,,,0.7176499313301367,0.47259305833309956,0.1094681533342111,0.4663453223384005,0.03374849711921818,-0.821773591872467,0.7620059075449401,-0.12315340362513975,-0.6644629732567543,0.6718501124300582,0.254924272980438,-0.6429627500745573,0.7558817551707181,-0.5012008978224334,-0.1287849571036519,-0.04221320786356984,-0.5291090243689944,0.719147394879184,-0.3201903004827394,-0.8141007512612363,0.21856775802097858,0.750775251632476,0.10991777500538288,0.6669746810759657,0.5635998176596738,-0.21890005652268663,-0.7863811154969493,0.0718858910230733,0.6817993942596792,0.20475279368731725,-0.6148189199294708,-0.05886626805075513,-0.05788307457127208,-0.1815191456654761,-0.20924602531671926,-0.17387755428317223,0.9465114233410651,-0.13084628041033225,-0.098393872217143,-0.08673409082879988,-0.001247563441111983,-0.02495694999941714,-0.05882816638100099,-0.00036528610313923694
