,0
high_snow_k,4.2575527289680295
high_unsaturated_Smax,267.9362961026223
high_unsaturated_Ce,1.2446609945222227
high_unsaturated_beta,0.6564441029833414
high_slowhigh_k,5.0337470290176786e-05
general_snow_k,4.2575527289680295
general_unsaturated_Smax,267.9362961026223
general_unsaturated_Ce,1.2446609945222227
general_unsaturated_beta,0.6564441029833414
general_lowersplitter_splitpar,0.5503314219325681
general_slow_k,0.0512008621036633
general_lag-fun_lag-time,2.526438018178339
general_fast_k,0.23236162992531018
low_snow_k,4.2575527289680295
low_unsaturated_Smax,267.9362961026223
low_unsaturated_Ce,1.2446609945222227
low_unsaturated_beta,0.6564441029833414
low_fast_k,0.0026466072206668832
