,0
high_snow_k,2.009441677649222
high_unsaturated_Smax,204.20485731182205
high_unsaturated_Ce,1.128969782590164
high_unsaturated_beta,0.7242872640340339
high_slowhigh_k,0.00024407645744472926
general_snow_k,2.009441677649222
general_unsaturated_Smax,204.20485731182205
general_unsaturated_Ce,1.128969782590164
general_unsaturated_beta,0.7242872640340339
general_lowersplitter_splitpar,0.14116994042325737
general_slow_k,0.0031980542622924235
general_lag-fun_lag-time,1.9996652509117938
general_fast_k,0.019734873359739603
low_snow_k,2.009441677649222
low_unsaturated_Smax,204.20485731182205
low_unsaturated_Ce,1.128969782590164
low_unsaturated_beta,0.7242872640340339
low_fast_k,0.004104247544350183
