,0
high_snow_k,4.713354614375225
high_unsaturated_Smax,177.05474941888775
high_unsaturated_Ce,0.8104318493892383
high_unsaturated_beta,1.9497384014179664
high_slowhigh_k,0.0020868722085773186
general_snow_k,4.713354614375225
general_unsaturated_Smax,177.05474941888775
general_unsaturated_Ce,0.8104318493892383
general_unsaturated_beta,1.9497384014179664
general_lowersplitter_splitpar,0.5093003876470791
general_slow_k,0.00030257531542140885
general_lag-fun_lag-time,3.4723409365941516
general_fast_k,0.39798490809572884
low_snow_k,4.713354614375225
low_unsaturated_Smax,177.05474941888775
low_unsaturated_Ce,0.8104318493892383
low_unsaturated_beta,1.9497384014179664
low_fast_k,0.001783282376021407
