,0
high_snow_k,2.2442725
high_unsaturated_Smax,215.62218
high_unsaturated_Ce,1.3021259
high_unsaturated_beta,0.6661621
high_lowersplitter_splitpar,0.59282976
high_slow_k,0.025551803
high_lag-fun_lag-time,2.04229
high_fast_k,0.017342554
general_snow_k,2.2442725
general_unsaturated_Smax,215.62218
general_unsaturated_Ce,1.3021259
general_unsaturated_beta,0.6661621
general_lowersplitter_splitpar,0.40985337
general_slow_k,0.024632756
general_lag-fun_lag-time,2.04229
general_fast_k,0.082293354
low_snow_k,2.2442725
low_unsaturated_Smax,215.62218
low_unsaturated_Ce,1.3021259
low_unsaturated_beta,0.6661621
low_lowersplitter_splitpar,0.6345449
low_slow_k,0.078955926
low_lag-fun_lag-time,2.04229
low_fast_k,0.43342337
