,0
high_snow_k,1.9803439
high_unsaturated_Smax,157.07306
high_unsaturated_Ce,0.86656433
high_unsaturated_beta,2.0932953
high_lowersplitter_splitpar,0.5410867
high_slow_k,0.0027537944
high_lag-fun_lag-time,2.08519
high_fast_k,0.0042426786
general_snow_k,1.9803439
general_unsaturated_Smax,157.07306
general_unsaturated_Ce,0.86656433
general_unsaturated_beta,2.0932953
general_lowersplitter_splitpar,0.28516418
general_slow_k,0.0022457328
general_lag-fun_lag-time,2.08519
general_fast_k,0.024281638
low_snow_k,1.9803439
low_unsaturated_Smax,157.07306
low_unsaturated_Ce,0.86656433
low_unsaturated_beta,2.0932953
low_lowersplitter_splitpar,0.4499357
low_slow_k,0.09628191
low_lag-fun_lag-time,2.08519
low_fast_k,0.017151691
