,0
high_snow_t0,0.012822416
high_snow_k,1.6360184
high_unsaturated_Smax,196.6342
high_unsaturated_Ce,0.6378493
high_unsaturated_beta,3.1731648
high_lowersplitter_splitpar,0.64895546
high_slow_k,0.00017445491
high_lag-fun_lag-time,1.9338384
high_fast_k,0.59333473
general_snow_t0,0.012822416
general_snow_k,1.6360184
general_unsaturated_Smax,196.6342
general_unsaturated_Ce,0.6378493
general_unsaturated_beta,3.1731648
general_lowersplitter_splitpar,0.15381734
general_slow_k,0.005833973
general_lag-fun_lag-time,1.9338384
general_fast_k,0.022913074
low_snow_t0,0.012822416
low_snow_k,1.6360184
low_unsaturated_Smax,196.6342
low_unsaturated_Ce,0.6378493
low_unsaturated_beta,3.1731648
low_lowersplitter_splitpar,0.89870596
low_slow_k,0.013316003
low_lag-fun_lag-time,1.9338384
low_fast_k,0.9974847
