,0
high_snow_k,5.1252642089277725
high_unsaturated_Smax,179.87365353613777
high_unsaturated_Ce,0.9856461206833811
high_unsaturated_beta,0.8718115193797271
high_slowhigh_k,6.253637149580901e-05
general_snow_k,5.1252642089277725
general_unsaturated_Smax,179.87365353613777
general_unsaturated_Ce,0.9856461206833811
general_unsaturated_beta,0.8718115193797271
general_lowersplitter_splitpar,0.7767800806556429
general_slow_k,0.04814805139260478
general_lag-fun_lag-time,4.942641404280539
general_fast_k,0.2835781368853659
low_snow_k,5.1252642089277725
low_unsaturated_Smax,179.87365353613777
low_unsaturated_Ce,0.9856461206833811
low_unsaturated_beta,0.8718115193797271
low_fast_k,0.0025110809517741206
