,0
high_snow_k,2.5549796
high_unsaturated_Smax,167.85999
high_unsaturated_Ce,1.2710495
high_unsaturated_beta,0.89368945
high_lowersplitter_splitpar,0.6275343
high_slow_k,0.003179598
high_lag-fun_lag-time,1.99011
high_fast_k,0.018297585
general_snow_k,2.5549796
general_unsaturated_Smax,167.85999
general_unsaturated_Ce,1.2710495
general_unsaturated_beta,0.89368945
general_lowersplitter_splitpar,0.13604745
general_slow_k,0.0072297323
general_lag-fun_lag-time,1.99011
general_fast_k,0.013598542
low_snow_k,2.5549796
low_unsaturated_Smax,167.85999
low_unsaturated_Ce,1.2710495
low_unsaturated_beta,0.89368945
low_lowersplitter_splitpar,0.85508513
low_slow_k,0.07049562
low_lag-fun_lag-time,1.99011
low_fast_k,0.49450368
