,0
high_snow_k,2.665141
high_unsaturated_Smax,148.35887
high_unsaturated_Ce,0.65039754
high_unsaturated_beta,4.649047
high_lowersplitter_splitpar,0.32540536
high_slow_k,0.0015964602
high_lag-fun_lag-time,2.0089564
high_fast_k,0.002622605
general_snow_k,2.665141
general_unsaturated_Smax,148.35887
general_unsaturated_Ce,0.65039754
general_unsaturated_beta,4.649047
general_lowersplitter_splitpar,0.30820966
general_slow_k,0.0019264673
general_lag-fun_lag-time,2.0089564
general_fast_k,0.026908709
low_snow_k,2.665141
low_unsaturated_Smax,148.35887
low_unsaturated_Ce,0.65039754
low_unsaturated_beta,4.649047
low_lowersplitter_splitpar,0.746139
low_slow_k,0.08195327
low_lag-fun_lag-time,2.0089564
low_fast_k,0.9902667
