,0
high_snow_k,5.477436152505868
high_unsaturated_Smax,596.7246821511726
high_unsaturated_Ce,0.37825654467014747
high_unsaturated_beta,2.8862920449649923
high_slowhigh_k,0.020929962596499235
general_snow_k,5.477436152505868
general_unsaturated_Smax,596.7246821511726
general_unsaturated_Ce,0.37825654467014747
general_unsaturated_beta,2.8862920449649923
general_lowersplitter_splitpar,0.6378451012610057
general_slow_k,0.0021775748034319857
general_lag-fun_lag-time,4.378853840552233
general_fast_k,0.04833626466976282
low_snow_k,5.477436152505868
low_unsaturated_Smax,596.7246821511726
low_unsaturated_Ce,0.37825654467014747
low_unsaturated_beta,2.8862920449649923
low_fast_k,0.005148370960646426
