,0
high_snow_t0,0.042514436
high_snow_k,1.1966811
high_unsaturated_Smax,283.32172
high_unsaturated_Ce,0.6051942
high_unsaturated_beta,8.792848
high_lowersplitter_splitpar,0.8949517
high_slow_k,5.7621633e-05
high_lag-fun_lag-time,1.9567465
high_fast_k,0.0007899973
general_snow_t0,0.042514436
general_snow_k,1.1966811
general_unsaturated_Smax,283.32172
general_unsaturated_Ce,0.6051942
general_unsaturated_beta,8.792848
general_lowersplitter_splitpar,0.16907038
general_slow_k,0.0017056918
general_lag-fun_lag-time,1.9567465
general_fast_k,0.031980436
low_snow_t0,0.042514436
low_snow_k,1.1966811
low_unsaturated_Smax,283.32172
low_unsaturated_Ce,0.6051942
low_unsaturated_beta,8.792848
low_lowersplitter_splitpar,0.3013703
low_slow_k,0.054370135
low_lag-fun_lag-time,1.9567465
low_fast_k,0.9175262
