,0
high_snow_k,4.255389605108631
high_unsaturated_Smax,410.0972345024662
high_unsaturated_Ce,0.8256494120567204
high_unsaturated_beta,1.4711736369711372
high_slowhigh_k,0.002412870427837527
general_snow_k,4.255389605108631
general_unsaturated_Smax,410.0972345024662
general_unsaturated_Ce,0.8256494120567204
general_unsaturated_beta,1.4711736369711372
general_lowersplitter_splitpar,0.6061864031820234
general_slow_k,0.04675549751304274
general_lag-fun_lag-time,3.3126358056448426
general_fast_k,0.4434150768300139
low_snow_k,4.255389605108631
low_unsaturated_Smax,410.0972345024662
low_unsaturated_Ce,0.8256494120567204
low_unsaturated_beta,1.4711736369711372
low_fast_k,0.001891907011606388
