,0
high_snow_t0,-0.009183969
high_snow_k,0.7638341
high_unsaturated_Smax,369.3033
high_unsaturated_Ce,0.50949335
high_unsaturated_beta,5.5170603
high_lowersplitter_splitpar,0.8999154
high_slow_k,0.0020152114
high_lag-fun_lag-time,1.9974699
high_fast_k,0.1256236
general_snow_t0,-0.009183969
general_snow_k,0.7638341
general_unsaturated_Smax,369.3033
general_unsaturated_Ce,0.50949335
general_unsaturated_beta,5.5170603
general_lowersplitter_splitpar,0.22897343
general_slow_k,0.06338546
general_lag-fun_lag-time,1.9974699
general_fast_k,0.03929223
low_snow_t0,-0.009183969
low_snow_k,0.7638341
low_unsaturated_Smax,369.3033
low_unsaturated_Ce,0.50949335
low_unsaturated_beta,5.5170603
low_lowersplitter_splitpar,0.83298904
low_slow_k,0.02816153
low_lag-fun_lag-time,1.9974699
low_fast_k,0.004573927
