,0
high_snow_k,4.2283912546096225
high_unsaturated_Smax,385.09934431285944
high_unsaturated_Ce,0.8065397922732257
high_unsaturated_beta,1.6320828727810501
high_slowhigh_k,0.001935219605263912
general_snow_k,4.2283912546096225
general_unsaturated_Smax,385.09934431285944
general_unsaturated_Ce,0.8065397922732257
general_unsaturated_beta,1.6320828727810501
general_lowersplitter_splitpar,0.5013999222465855
general_slow_k,0.05324255159364061
general_lag-fun_lag-time,2.6314571464485264
general_fast_k,0.08270822319680185
low_snow_k,4.2283912546096225
low_unsaturated_Smax,385.09934431285944
low_unsaturated_Ce,0.8065397922732257
low_unsaturated_beta,1.6320828727810501
low_fast_k,0.0009707468122203454
