,0
high_snow_t0,0.019013785
high_snow_k,1.7997565
high_unsaturated_Smax,225.39246
high_unsaturated_Ce,0.6151373
high_unsaturated_beta,2.8606246
high_lowersplitter_splitpar,0.89655465
high_slow_k,0.0026076252
high_lag-fun_lag-time,2.0009458
high_fast_k,0.10623444
general_snow_t0,0.019013785
general_snow_k,1.7997565
general_unsaturated_Smax,225.39246
general_unsaturated_Ce,0.6151373
general_unsaturated_beta,2.8606246
general_lowersplitter_splitpar,0.2843185
general_slow_k,0.053720873
general_lag-fun_lag-time,2.0009458
general_fast_k,0.051288538
low_snow_t0,0.019013785
low_snow_k,1.7997565
low_unsaturated_Smax,225.39246
low_unsaturated_Ce,0.6151373
low_unsaturated_beta,2.8606246
low_lowersplitter_splitpar,0.5562214
low_slow_k,0.008331466
low_lag-fun_lag-time,2.0009458
low_fast_k,0.0057843057
