,0
high_snow_k,1.5404307
high_unsaturated_Smax,140.43051
high_unsaturated_Ce,0.98282015
high_unsaturated_beta,1.3769343
high_lowersplitter_splitpar,0.79117036
high_slow_k,0.005143716
high_lag-fun_lag-time,2.08624
high_fast_k,0.5918861
general_snow_k,1.5404307
general_unsaturated_Smax,140.43051
general_unsaturated_Ce,0.98282015
general_unsaturated_beta,1.3769343
general_lowersplitter_splitpar,0.26711857
general_slow_k,0.0003071614
general_lag-fun_lag-time,2.08624
general_fast_k,0.016896423
low_snow_k,1.5404307
low_unsaturated_Smax,140.43051
low_unsaturated_Ce,0.98282015
low_unsaturated_beta,1.3769343
low_lowersplitter_splitpar,0.48907244
low_slow_k,0.09554652
low_lag-fun_lag-time,2.08624
low_fast_k,0.02087442
