,0
high_snow_t0,0.4806499
high_snow_k,0.035782445
high_unsaturated_Smax,216.71979
high_unsaturated_Ce,0.6596732
high_unsaturated_beta,4.295782
high_lowersplitter_splitpar,0.10000883
high_slow_k,0.056565635
high_lag-fun_lag-time,2.0
high_fast_k,0.9929455
general_snow_t0,0.4806499
general_snow_k,0.035782445
general_unsaturated_Smax,216.71979
general_unsaturated_Ce,0.6596732
general_unsaturated_beta,4.295782
general_lowersplitter_splitpar,0.10003552
general_slow_k,0.06372722
general_lag-fun_lag-time,2.0
general_fast_k,0.037120905
low_snow_t0,0.4806499
low_snow_k,0.035782445
low_unsaturated_Smax,216.71979
low_unsaturated_Ce,0.6596732
low_unsaturated_beta,4.295782
low_lowersplitter_splitpar,0.89990735
low_slow_k,0.009797597
low_lag-fun_lag-time,2.0
low_fast_k,0.5876714
