,0
high_snow_k,3.1264865
high_unsaturated_Smax,167.60445
high_unsaturated_Ce,1.1257519
high_unsaturated_beta,0.9232018
high_lowersplitter_splitpar,0.3622751
high_slow_k,0.010879444
high_lag-fun_lag-time,1.9548274
high_fast_k,0.003305141
general_snow_k,3.1264865
general_unsaturated_Smax,167.60445
general_unsaturated_Ce,1.1257519
general_unsaturated_beta,0.9232018
general_lowersplitter_splitpar,0.20672782
general_slow_k,0.0013857487
general_lag-fun_lag-time,1.9548274
general_fast_k,0.012204103
low_snow_k,3.1264865
low_unsaturated_Smax,167.60445
low_unsaturated_Ce,1.1257519
low_unsaturated_beta,0.9232018
low_lowersplitter_splitpar,0.776789
low_slow_k,0.09493056
low_lag-fun_lag-time,1.9548274
low_fast_k,0.025749613
