,0
high_snow_k,9.417586592428894
high_unsaturated_Smax,284.6336005708515
high_unsaturated_Ce,0.8170259389554231
high_unsaturated_beta,1.4913551473309938
high_slowhigh_k,0.0017532396808957037
general_snow_k,9.417586592428894
general_unsaturated_Smax,284.6336005708515
general_unsaturated_Ce,0.8170259389554231
general_unsaturated_beta,1.4913551473309938
general_lowersplitter_splitpar,0.38317819958630694
general_slow_k,0.0002030159355871516
general_lag-fun_lag-time,1.9555636469924012
general_fast_k,0.014164683301514238
low_snow_k,9.417586592428894
low_unsaturated_Smax,284.6336005708515
low_unsaturated_Ce,0.8170259389554231
low_unsaturated_beta,1.4913551473309938
low_fast_k,0.0011453720675804035
