,0
high_snow_k,3.791104480819112
high_unsaturated_Smax,121.79269455377107
high_unsaturated_Ce,0.7640241144281631
high_unsaturated_beta,2.4222881618546936
high_lowersplitter_splitpar,0.534665947810065
high_slow_k,0.0013731519929906983
high_lag-fun_lag-time,1.9931993141505489
high_fast_k,0.0038148996496281656
general_snow_k,3.791104480819112
general_unsaturated_Smax,121.79269455377107
general_unsaturated_Ce,0.7640241144281631
general_unsaturated_beta,2.4222881618546936
general_lowersplitter_splitpar,0.17250190556151856
general_slow_k,0.0051259603018761635
general_lag-fun_lag-time,1.9931993141505489
general_fast_k,0.025240021428866305
low_snow_k,3.791104480819112
low_unsaturated_Smax,121.79269455377107
low_unsaturated_Ce,0.7640241144281631
low_unsaturated_beta,2.4222881618546936
low_lowersplitter_splitpar,0.875842478329682
low_slow_k,0.008322951594089238
low_lag-fun_lag-time,1.9931993141505489
low_fast_k,0.5940083013791684
