,0
high_snow_k,2.9091170974257143
high_unsaturated_Smax,113.83876568401996
high_unsaturated_Ce,0.7816264321264784
high_unsaturated_beta,1.6991260982968681
high_slowhigh_k,6.273795126232208e-05
general_snow_k,2.9091170974257143
general_unsaturated_Smax,113.83876568401996
general_unsaturated_Ce,0.7816264321264784
general_unsaturated_beta,1.6991260982968681
general_lowersplitter_splitpar,0.20349003223327558
general_slow_k,0.00012096050320666853
general_lag-fun_lag-time,2.0936533125458965
general_fast_k,0.022388438800762057
low_snow_k,2.9091170974257143
low_unsaturated_Smax,113.83876568401996
low_unsaturated_Ce,0.7816264321264784
low_unsaturated_beta,1.6991260982968681
low_fast_k,0.004722566268329699
