,0
high_snow_t0,0.03826959
high_snow_k,4.212975
high_unsaturated_Smax,222.01955
high_unsaturated_Ce,0.6289962
high_unsaturated_beta,3.7882855
high_lowersplitter_splitpar,0.101020865
high_slow_k,0.09950124
high_lag-fun_lag-time,1.9995217
high_fast_k,0.99878454
general_snow_t0,0.03826959
general_snow_k,4.212975
general_unsaturated_Smax,222.01955
general_unsaturated_Ce,0.6289962
general_unsaturated_beta,3.7882855
general_lowersplitter_splitpar,0.10002759
general_slow_k,0.0801427
general_lag-fun_lag-time,1.9995217
general_fast_k,0.06810549
low_snow_t0,0.03826959
low_snow_k,4.212975
low_unsaturated_Smax,222.01955
low_unsaturated_Ce,0.6289962
low_unsaturated_beta,3.7882855
low_lowersplitter_splitpar,0.48479027
low_slow_k,0.05843048
low_lag-fun_lag-time,1.9995217
low_fast_k,0.42568216
