,0
high_snow_k,3.1745793304506362
high_unsaturated_Smax,126.42823451690526
high_unsaturated_Ce,0.700266144708868
high_unsaturated_beta,3.0618468759434485
high_lowersplitter_splitpar,0.8840683301276082
high_slow_k,0.00366009056219905
high_lag-fun_lag-time,1.9931616806315264
high_fast_k,0.370301823892128
general_snow_k,3.1745793304506362
general_unsaturated_Smax,126.42823451690526
general_unsaturated_Ce,0.700266144708868
general_unsaturated_beta,3.0618468759434485
general_lowersplitter_splitpar,0.28532419578991874
general_slow_k,0.0002630586427707813
general_lag-fun_lag-time,1.9931616806315264
general_fast_k,0.019115986891164012
low_snow_k,3.1745793304506362
low_unsaturated_Smax,126.42823451690526
low_unsaturated_Ce,0.700266144708868
low_unsaturated_beta,3.0618468759434485
low_lowersplitter_splitpar,0.7265544205444159
low_slow_k,0.09771048328246779
low_lag-fun_lag-time,1.9931616806315264
low_fast_k,0.157407496546271
