,0
general_snow_k,2.9382324837896467
general_unsaturated_Smax,176.13602207530204
general_unsaturated_Ce,1.1067968168550846
general_unsaturated_beta,1.2585837767481043
general_lowersplitter_splitpar,0.27268423204994036
general_slow_k,0.0026223588691907393
general_lag-fun_lag-time,1.9999999999914622
general_fast_k,0.010372256702874316
