,0
high_snow_k,2.9279392
high_unsaturated_Smax,136.25502
high_unsaturated_Ce,1.2488924
high_unsaturated_beta,1.06205
high_lowersplitter_splitpar,0.81851655
high_slow_k,0.0034263218
high_lag-fun_lag-time,2.06362
high_fast_k,0.34051025
general_snow_k,2.9279392
general_unsaturated_Smax,136.25502
general_unsaturated_Ce,1.2488924
general_unsaturated_beta,1.06205
general_lowersplitter_splitpar,0.10145166
general_slow_k,0.00902609
general_lag-fun_lag-time,2.06362
general_fast_k,0.011830175
low_snow_k,2.9279392
low_unsaturated_Smax,136.25502
low_unsaturated_Ce,1.2488924
low_unsaturated_beta,1.06205
low_lowersplitter_splitpar,0.236904
low_slow_k,0.017535392
low_lag-fun_lag-time,2.06362
low_fast_k,0.008281637
