,0
high_snow_k,1.8761839814759256
high_unsaturated_Smax,147.28181776199742
high_unsaturated_Ce,0.969869633583464
high_unsaturated_beta,1.206349600009639
high_lowersplitter_splitpar,0.7568800308019727
high_slow_k,0.002809967092070015
high_lag-fun_lag-time,2.0956879312509713
high_fast_k,0.300670937914444
general_snow_k,1.8761839814759256
general_unsaturated_Smax,147.28181776199742
general_unsaturated_Ce,0.969869633583464
general_unsaturated_beta,1.206349600009639
general_lowersplitter_splitpar,0.10199193408531956
general_slow_k,0.06419435175376625
general_lag-fun_lag-time,2.0956879312509713
general_fast_k,0.007068925946876909
low_snow_k,1.8761839814759256
low_unsaturated_Smax,147.28181776199742
low_unsaturated_Ce,0.969869633583464
low_unsaturated_beta,1.206349600009639
low_lowersplitter_splitpar,0.38794696083069286
low_slow_k,0.008959607977782617
low_lag-fun_lag-time,2.0956879312509713
low_fast_k,0.00742919517867453
