,0
high_snow_k,3.044385
high_unsaturated_Smax,124.05597
high_unsaturated_Ce,0.7495116
high_unsaturated_beta,1.9547759
high_lowersplitter_splitpar,0.5170907
high_slow_k,0.0019363195
high_lag-fun_lag-time,2.04096
high_fast_k,0.0025009438
general_snow_k,3.044385
general_unsaturated_Smax,124.05597
general_unsaturated_Ce,0.7495116
general_unsaturated_beta,1.9547759
general_lowersplitter_splitpar,0.10508715
general_slow_k,0.0059226113
general_lag-fun_lag-time,2.04096
general_fast_k,0.014108978
low_snow_k,3.044385
low_unsaturated_Smax,124.05597
low_unsaturated_Ce,0.7495116
low_unsaturated_beta,1.9547759
low_lowersplitter_splitpar,0.45989463
low_slow_k,0.020282714
low_lag-fun_lag-time,2.04096
low_fast_k,0.018433651
