,0
high_snow_k,2.7883012
high_unsaturated_Smax,130.7286
high_unsaturated_Ce,0.7911501
high_unsaturated_beta,2.0606132
high_lowersplitter_splitpar,0.5290523
high_slow_k,0.0011330887
high_lag-fun_lag-time,2.13081
high_fast_k,0.0016232469
general_snow_k,2.7883012
general_unsaturated_Smax,130.7286
general_unsaturated_Ce,0.7911501
general_unsaturated_beta,2.0606132
general_lowersplitter_splitpar,0.13781378
general_slow_k,0.006275024
general_lag-fun_lag-time,2.13081
general_fast_k,0.030444194
low_snow_k,2.7883012
low_unsaturated_Smax,130.7286
low_unsaturated_Ce,0.7911501
low_unsaturated_beta,2.0606132
low_lowersplitter_splitpar,0.48413932
low_slow_k,0.09569328
low_lag-fun_lag-time,2.13081
low_fast_k,0.03412751
