,0
high_snow_k,2.4845195294165032
high_unsaturated_Smax,319.90537367041975
high_unsaturated_Ce,1.5226960380909458
high_unsaturated_beta,0.5015552909858555
high_slowhigh_k,0.0001410527099300013
general_snow_k,2.4845195294165032
general_unsaturated_Smax,319.90537367041975
general_unsaturated_Ce,1.5226960380909458
general_unsaturated_beta,0.5015552909858555
general_lowersplitter_splitpar,0.12392100317672466
general_slow_k,0.025261403601445746
general_lag-fun_lag-time,2.1746385577367144
general_fast_k,0.02309988963039894
low_snow_k,2.4845195294165032
low_unsaturated_Smax,319.90537367041975
low_unsaturated_Ce,1.5226960380909458
low_unsaturated_beta,0.5015552909858555
low_fast_k,0.0020654407712650978
