,0
high_snow_t0,0.04700063
high_snow_k,0.44729635
high_unsaturated_Smax,240.65439
high_unsaturated_Ce,0.5621613
high_unsaturated_beta,3.465791
high_lowersplitter_splitpar,0.55817306
high_slow_k,0.0018220978
high_lag-fun_lag-time,1.9974622
high_fast_k,0.97754145
general_snow_t0,0.04700063
general_snow_k,0.44729635
general_unsaturated_Smax,240.65439
general_unsaturated_Ce,0.5621613
general_unsaturated_beta,3.465791
general_lowersplitter_splitpar,0.39009023
general_slow_k,0.06811014
general_lag-fun_lag-time,1.9974622
general_fast_k,0.04251963
low_snow_t0,0.04700063
low_snow_k,0.44729635
low_unsaturated_Smax,240.65439
low_unsaturated_Ce,0.5621613
low_unsaturated_beta,3.465791
low_lowersplitter_splitpar,0.89643997
low_slow_k,0.007413087
low_lag-fun_lag-time,1.9974622
low_fast_k,0.0018824275
