,0
high_snow_k,3.419814218232883
high_unsaturated_Smax,121.01748245877647
high_unsaturated_Ce,0.7799150219607967
high_unsaturated_beta,2.051739999186408
high_lowersplitter_splitpar,0.7170864559932895
high_slow_k,0.001977578511420872
high_lag-fun_lag-time,2.03649118812129
high_fast_k,0.01002984802900217
general_snow_k,3.419814218232883
general_unsaturated_Smax,121.01748245877647
general_unsaturated_Ce,0.7799150219607967
general_unsaturated_beta,2.051739999186408
general_lowersplitter_splitpar,0.22584246225224702
general_slow_k,0.015293333666532592
general_lag-fun_lag-time,2.03649118812129
general_fast_k,0.0321020745016225
low_snow_k,3.419814218232883
low_unsaturated_Smax,121.01748245877647
low_unsaturated_Ce,0.7799150219607967
low_unsaturated_beta,2.051739999186408
low_lowersplitter_splitpar,0.5118601313129754
low_slow_k,0.052742593327385276
low_lag-fun_lag-time,2.03649118812129
low_fast_k,0.04245150244235941
