,0
high_snow_k,3.11531403248255
high_unsaturated_Smax,143.1407567444237
high_unsaturated_Ce,0.9392897803251443
high_unsaturated_beta,0.9022049851110542
high_slowhigh_k,0.00012963878622286755
general_snow_k,3.11531403248255
general_unsaturated_Smax,143.1407567444237
general_unsaturated_Ce,0.9392897803251443
general_unsaturated_beta,0.9022049851110542
general_lowersplitter_splitpar,0.5127898558549304
general_slow_k,0.07734307129267072
general_lag-fun_lag-time,2.343208644295313
general_fast_k,0.3985766856664166
low_snow_k,3.11531403248255
low_unsaturated_Smax,143.1407567444237
low_unsaturated_Ce,0.9392897803251443
low_unsaturated_beta,0.9022049851110542
low_fast_k,0.23034872709024035
