,0
high_snow_k,4.66097774519275
high_unsaturated_Smax,192.89907478539237
high_unsaturated_Ce,0.8069953649978628
high_unsaturated_beta,1.5318790279184369
high_slowhigh_k,8.324601074575724e-05
general_snow_k,4.66097774519275
general_unsaturated_Smax,192.89907478539237
general_unsaturated_Ce,0.8069953649978628
general_unsaturated_beta,1.5318790279184369
general_lowersplitter_splitpar,0.3973398077627567
general_slow_k,8.116886712437592e-05
general_lag-fun_lag-time,2.970347881689757
general_fast_k,0.012989657604044278
low_snow_k,4.66097774519275
low_unsaturated_Smax,192.89907478539237
low_unsaturated_Ce,0.8069953649978628
low_unsaturated_beta,1.5318790279184369
low_fast_k,0.002125009727335539
