,0
high_snow_k,9.741447555128666
high_unsaturated_Smax,363.05214698135194
high_unsaturated_Ce,0.8319403214999636
high_unsaturated_beta,1.5507129970380515
high_slowhigh_k,0.001824582011688136
general_snow_k,9.741447555128666
general_unsaturated_Smax,363.05214698135194
general_unsaturated_Ce,0.8319403214999636
general_unsaturated_beta,1.5507129970380515
general_lowersplitter_splitpar,0.21855530485053104
general_slow_k,0.0002334272133640477
general_lag-fun_lag-time,2.9492909111488097
general_fast_k,0.01381004968461157
low_snow_k,9.741447555128666
low_unsaturated_Smax,363.05214698135194
low_unsaturated_Ce,0.8319403214999636
low_unsaturated_beta,1.5507129970380515
low_fast_k,0.0014946906830974667
