,0
high_snow_k,5.611721827657433
high_unsaturated_Smax,598.764297296251
high_unsaturated_Ce,0.37614665350953425
high_unsaturated_beta,2.9193097783065936
high_slowhigh_k,0.004283112215261085
general_snow_k,5.611721827657433
general_unsaturated_Smax,598.764297296251
general_unsaturated_Ce,0.37614665350953425
general_unsaturated_beta,2.9193097783065936
general_lowersplitter_splitpar,0.8101091405940916
general_slow_k,0.0022695225970570483
general_lag-fun_lag-time,7.436688771167896
general_fast_k,0.22522871053150895
low_snow_k,5.611721827657433
low_unsaturated_Smax,598.764297296251
low_unsaturated_Ce,0.37614665350953425
low_unsaturated_beta,2.9193097783065936
low_fast_k,0.008819667465691142
