,0
high_snow_k,0.4615705435101855
high_unsaturated_Smax,259.1254511116157
high_unsaturated_Ce,0.6553869412618938
high_unsaturated_beta,1.137031424447949
high_slowhigh_k,0.00016765773172950087
general_snow_k,0.4615705435101855
general_unsaturated_Smax,259.1254511116157
general_unsaturated_Ce,0.6553869412618938
general_unsaturated_beta,1.137031424447949
general_lowersplitter_splitpar,0.5022553376146719
general_slow_k,0.055007670232006624
general_lag-fun_lag-time,2.2258330047724915
general_fast_k,0.5180466394791766
low_snow_k,0.4615705435101855
low_unsaturated_Smax,259.1254511116157
low_unsaturated_Ce,0.6553869412618938
low_unsaturated_beta,1.137031424447949
low_fast_k,0.0004423148809267392
