,0
high_snow_k,9.977464416275373
high_unsaturated_Smax,388.25015998917934
high_unsaturated_Ce,0.7942110358749381
high_unsaturated_beta,1.7109453123887608
high_slowhigh_k,0.0030445616412225268
general_snow_k,9.977464416275373
general_unsaturated_Smax,388.25015998917934
general_unsaturated_Ce,0.7942110358749381
general_unsaturated_beta,1.7109453123887608
general_lowersplitter_splitpar,0.5427505039390754
general_slow_k,0.054938570139123954
general_lag-fun_lag-time,3.040487373012269
general_fast_k,0.2095357579497155
low_snow_k,9.977464416275373
low_unsaturated_Smax,388.25015998917934
low_unsaturated_Ce,0.7942110358749381
low_unsaturated_beta,1.7109453123887608
low_fast_k,0.0009500378356001668
