,0
high_snow_k,0.5416981919896008
high_unsaturated_Smax,423.64619283536365
high_unsaturated_Ce,0.8191694024634206
high_unsaturated_beta,0.9328544330559383
high_slowhigh_k,0.00034492782367920836
general_snow_k,0.5416981919896008
general_unsaturated_Smax,423.64619283536365
general_unsaturated_Ce,0.8191694024634206
general_unsaturated_beta,0.9328544330559383
general_lowersplitter_splitpar,0.5076344181190079
general_slow_k,0.09797507503131367
general_lag-fun_lag-time,3.1361534331675123
general_fast_k,0.19363360718979344
low_snow_k,0.5416981919896008
low_unsaturated_Smax,423.64619283536365
low_unsaturated_Ce,0.8191694024634206
low_unsaturated_beta,0.9328544330559383
low_fast_k,0.0028230997324038554
