,0
high_snow_k,7.142245646578813
high_unsaturated_Smax,361.30868721304034
high_unsaturated_Ce,0.30412391765624247
high_unsaturated_beta,2.211790280282662
high_slowhigh_k,0.0029422347678594966
general_snow_k,7.142245646578813
general_unsaturated_Smax,361.30868721304034
general_unsaturated_Ce,0.30412391765624247
general_unsaturated_beta,2.211790280282662
general_lowersplitter_splitpar,0.898801198475562
general_slow_k,0.00025268304595726644
general_lag-fun_lag-time,6.032016361789442
general_fast_k,0.5540920718317748
low_snow_k,7.142245646578813
low_unsaturated_Smax,361.30868721304034
low_unsaturated_Ce,0.30412391765624247
low_unsaturated_beta,2.211790280282662
low_fast_k,0.0006241089431313799
