,0
high_snow_k,9.589169688564123
high_unsaturated_Smax,163.24065696679565
high_unsaturated_Ce,0.7443573209187196
high_unsaturated_beta,2.1095546484318013
high_slowhigh_k,0.00020853948460432384
general_snow_k,9.589169688564123
general_unsaturated_Smax,163.24065696679565
general_unsaturated_Ce,0.7443573209187196
general_unsaturated_beta,2.1095546484318013
general_lowersplitter_splitpar,0.3819891809568505
general_slow_k,9.51197359164822e-05
general_lag-fun_lag-time,2.4922937248297092
general_fast_k,0.08961768493301431
low_snow_k,9.589169688564123
low_unsaturated_Smax,163.24065696679565
low_unsaturated_Ce,0.7443573209187196
low_unsaturated_beta,2.1095546484318013
low_fast_k,0.0008839141223827956
