,gauge_name,basin,nse,bfi_obs,bfi_sim,nse_value_bfi,qmean_obs,qmean_sim,slope_obs,slope_sim,hfd_obs,hfd_sim
0,Schoenfels,LU000018,0.2813929282134111,0.5491332552226622,0.8626019092066861,,0.8958442072655957,0.6758871668682641,2.305894875074405,1.2017868510090606,127.38461538461539,168.53846153846155
1,Hunnebuer,LU000010,0.4717760680571892,0.6187599923498417,0.8351353116391395,,0.9264638449166221,0.7675935454140403,1.430666764097312,1.2992283374056643,130.6153846153846,164.07692307692307
2,Bigonville,LU000001,0.8538711085447735,0.5468503966298911,0.5834842509873843,,1.192096235012109,1.0456603061191196,3.860265270934023,2.907496686001676,121.61538461538461,129.6153846153846
3,Eisenschmitt,DERP2028,0.4303729928171304,0.5912286564625354,0.8291830788669889,0.22353846999985716,1.076659242459983,0.9720770207429769,2.249832566632805,1.6092335071434098,131.46153846153845,166.96153846153845
4,A9001050,FR000183,0.4273181930982126,0.7263461280996635,0.748099651540183,,1.3587597394179618,1.090442721257358,2.2048638196473735,1.722597905094452,147.25,153.25
5,Sinspelt,DERP2008,0.7276808659515148,0.4632010969159292,0.6077428275208164,0.7145523939525076,1.0472986121931485,1.0149606089080834,3.555971392328444,2.9226350921873205,120.88461538461539,133.84615384615384
6,A5242010,FR000137,0.7702539866268983,0.5079481042588097,0.5553659355712283,,0.9956666274344927,0.9643179249119427,2.9663314793754534,2.7093106112409493,124.30434782608695,131.65217391304347
7,L'Isch Ã  Postroff,FR003294,0.6606458565714285,0.5169186781536074,0.53031642230543,,0.9148306708232089,0.76602589590348,2.5154940473730383,2.868454737062978,129.0952380952381,131.28571428571428
8,A9021050,FR000185,0.25272987979890327,0.5417133374177967,0.7842338101886529,,0.7993524710435663,1.1622512915016312,3.2063018307440525,1.6169811763513962,145.27777777777777,161.5
9,A6872010,FR000154,0.7375595786548657,0.5431762661877202,0.5692785928882849,,0.8637251282104524,0.6973724478213628,1.9657436908760961,2.7675825345072833,130.75,132.04166666666666
10,La Nied Allemande Ã  Varize,FR003307,0.7975693662579324,0.48802860347278665,0.5877775068536031,,0.7842232990660046,0.6622483397398877,3.3929812296089343,2.49995713685508,122.36,132.64
11,La Vezouze Ã  ThiÃ©baumÃ©nil,FR003256,0.6778299134147054,0.5234492103005389,0.691204320013668,,0.9943526845625006,0.8606032722021655,2.3787419853905885,1.8580235859864715,128.3125,146.0
12,GemuendOur,DERP2004,0.7978123376578341,0.5001961046867561,0.5859513055574158,0.7687892676205581,1.2123051432798406,1.262020226376058,3.0978596160693375,2.950018481056741,125.73076923076923,133.42307692307693
13,La Meurthe Ã  Azerailles et Ã  Baccarat,FR003252,0.6408631465081776,0.6693441995521313,0.5991775248440391,,1.683498334877289,1.656941676262972,2.0874403893284983,2.44802351510818,149.33333333333334,138.41666666666666
